dataset,index,method,view,fraction,recall,budget,gold,ceiling
hotpotqa_long,40,DT_full_reverse,density,0.1,0.4140625,131,128,1.0
hotpotqa_long,40,DT_full_reverse,density,0.2,0.421875,261,128,1.0
hotpotqa_long,40,DT_body_symmetric,raw,0.05,0.1953125,66,128,0.515625
hotpotqa_long,40,DT_body_symmetric,raw,0.1,0.328125,131,128,1.0
hotpotqa_long,40,DT_body_symmetric,raw,0.2,0.5390625,261,128,1.0
hotpotqa_long,40,DT_body_symmetric,density,0.05,0.4140625,66,128,0.515625
hotpotqa_long,40,DT_body_symmetric,density,0.1,0.421875,131,128,1.0
hotpotqa_long,40,DT_body_symmetric,density,0.2,0.5625,261,128,1.0
hotpotqa_long,40,DT_full_symmetric,raw,0.05,0.1171875,66,128,0.515625
hotpotqa_long,40,DT_full_symmetric,raw,0.1,0.2265625,131,128,1.0
hotpotqa_long,40,DT_full_symmetric,raw,0.2,0.390625,261,128,1.0
hotpotqa_long,40,DT_full_symmetric,density,0.05,0.1953125,66,128,0.515625
hotpotqa_long,40,DT_full_symmetric,density,0.1,0.4140625,131,128,1.0
hotpotqa_long,40,DT_full_symmetric,density,0.2,0.4296875,261,128,1.0
hotpotqa_long,40,FT_K1,raw,0.05,0.234375,66,128,0.515625
hotpotqa_long,40,FT_K1,raw,0.1,0.34375,131,128,1.0
hotpotqa_long,40,FT_K1,raw,0.2,0.4375,261,128,1.0
hotpotqa_long,40,FT_K1,density,0.05,0.4140625,66,128,0.515625
hotpotqa_long,40,FT_K1,density,0.1,0.421875,131,128,1.0
hotpotqa_long,40,FT_K1,density,0.2,0.5625,261,128,1.0
hotpotqa_long,40,FT_K3,raw,0.05,0.234375,66,128,0.515625
hotpotqa_long,40,FT_K3,raw,0.1,0.3515625,131,128,1.0
hotpotqa_long,40,FT_K3,raw,0.2,0.4296875,261,128,1.0
hotpotqa_long,40,FT_K3,density,0.05,0.4140625,66,128,0.515625
hotpotqa_long,40,FT_K3,density,0.1,0.421875,131,128,1.0
hotpotqa_long,40,FT_K3,density,0.2,0.5625,261,128,1.0
hotpotqa_long,42,DT_body_forward,raw,0.05,0.1625,67,80,0.8375
hotpotqa_long,42,DT_body_forward,raw,0.1,0.1875,133,80,1.0
hotpotqa_long,42,DT_body_forward,raw,0.2,0.2875,265,80,1.0
hotpotqa_long,42,DT_body_forward,density,0.05,0.075,67,80,0.8375
hotpotqa_long,42,DT_body_forward,density,0.1,0.8375,133,80,1.0
hotpotqa_long,42,DT_body_forward,density,0.2,1.0,265,80,1.0
hotpotqa_long,42,DT_body_reverse,raw,0.05,0.225,67,80,0.8375
hotpotqa_long,42,DT_body_reverse,raw,0.1,0.3,133,80,1.0
hotpotqa_long,42,DT_body_reverse,raw,0.2,0.5,265,80,1.0
hotpotqa_long,42,DT_body_reverse,density,0.05,0.525,67,80,0.8375
hotpotqa_long,42,DT_body_reverse,density,0.1,0.525,133,80,1.0
hotpotqa_long,42,DT_body_reverse,density,0.2,0.525,265,80,1.0
hotpotqa_long,42,DT_full_forward,raw,0.05,0.1375,67,80,0.8375
hotpotqa_long,42,DT_full_forward,raw,0.1,0.1875,133,80,1.0
hotpotqa_long,42,DT_full_forward,raw,0.2,0.2625,265,80,1.0
hotpotqa_long,42,DT_full_forward,density,0.05,0.4625,67,80,0.8375
hotpotqa_long,42,DT_full_forward,density,0.1,1.0,133,80,1.0
hotpotqa_long,42,DT_full_forward,density,0.2,1.0,265,80,1.0
hotpotqa_long,42,DT_full_reverse,raw,0.05,0.0875,67,80,0.8375
hotpotqa_long,42,DT_full_reverse,raw,0.1,0.125,133,80,1.0
hotpotqa_long,42,DT_full_reverse,raw,0.2,0.3125,265,80,1.0
hotpotqa_long,42,DT_full_reverse,density,0.05,0.0,67,80,0.8375
hotpotqa_long,42,DT_full_reverse,density,0.1,0.3875,133,80,1.0
hotpotqa_long,42,DT_full_reverse,density,0.2,0.5875,265,80,1.0
hotpotqa_long,42,DT_body_symmetric,raw,0.05,0.175,67,80,0.8375
hotpotqa_long,42,DT_body_symmetric,raw,0.1,0.2375,133,80,1.0
hotpotqa_long,42,DT_body_symmetric,raw,0.2,0.4,265,80,1.0
hotpotqa_long,42,DT_body_symmetric,density,0.05,0.525,67,80,0.8375
hotpotqa_long,42,DT_body_symmetric,density,0.1,0.9375,133,80,1.0
hotpotqa_long,42,DT_body_symmetric,density,0.2,1.0,265,80,1.0
hotpotqa_long,42,DT_full_symmetric,raw,0.05,0.125,67,80,0.8375
hotpotqa_long,42,DT_full_symmetric,raw,0.1,0.1625,133,80,1.0
hotpotqa_long,42,DT_full_symmetric,raw,0.2,0.275,265,80,1.0
hotpotqa_long,42,DT_full_symmetric,density,0.05,0.3375,67,80,0.8375
hotpotqa_long,42,DT_full_symmetric,density,0.1,0.8375,133,80,1.0
hotpotqa_long,42,DT_full_symmetric,density,0.2,1.0,265,80,1.0
hotpotqa_long,42,FT_K1,raw,0.05,0.225,67,80,0.8375
hotpotqa_long,42,FT_K1,raw,0.1,0.3875,133,80,1.0
hotpotqa_long,42,FT_K1,raw,0.2,0.5625,265,80,1.0
hotpotqa_long,42,FT_K1,density,0.05,0.525,67,80,0.8375
hotpotqa_long,42,FT_K1,density,0.1,0.525,133,80,1.0
hotpotqa_long,42,FT_K1,density,0.2,1.0,265,80,1.0
hotpotqa_long,42,FT_K3,raw,0.05,0.225,67,80,0.8375
hotpotqa_long,42,FT_K3,raw,0.1,0.3875,133,80,1.0
hotpotqa_long,42,FT_K3,raw,0.2,0.5625,265,80,1.0
hotpotqa_long,42,FT_K3,density,0.05,0.525,67,80,0.8375
hotpotqa_long,42,FT_K3,density,0.1,0.525,133,80,1.0
hotpotqa_long,42,FT_K3,density,0.2,1.0,265,80,1.0
hotpotqa_long,45,DT_body_forward,raw,0.05,0.09090909090909091,86,77,1.0
hotpotqa_long,45,DT_body_forward,raw,0.1,0.18181818181818182,171,77,1.0
hotpotqa_long,45,DT_body_forward,raw,0.2,0.2727272727272727,341,77,1.0
hotpotqa_long,45,DT_body_forward,density,0.05,0.0,86,77,1.0
hotpotqa_long,45,DT_body_forward,density,0.1,0.0,171,77,1.0
hotpotqa_long,45,DT_body_forward,density,0.2,0.7012987012987013,341,77,1.0
hotpotqa_long,45,DT_body_reverse,raw,0.05,0.1038961038961039,86,77,1.0
hotpotqa_long,45,DT_body_reverse,raw,0.1,0.16883116883116883,171,77,1.0
hotpotqa_long,45,DT_body_reverse,raw,0.2,0.2857142857142857,341,77,1.0
hotpotqa_long,45,DT_body_reverse,density,0.05,0.0,86,77,1.0
hotpotqa_long,45,DT_body_reverse,density,0.1,0.012987012987012988,171,77,1.0
hotpotqa_long,45,DT_body_reverse,density,0.2,0.33766233766233766,341,77,1.0
hotpotqa_long,45,DT_full_forward,raw,0.05,0.3246753246753247,86,77,1.0
hotpotqa_long,45,DT_full_forward,raw,0.1,0.5584415584415584,171,77,1.0
hotpotqa_long,45,DT_full_forward,raw,0.2,0.7142857142857143,341,77,1.0
hotpotqa_long,45,DT_full_forward,density,0.05,0.7012987012987013,86,77,1.0
hotpotqa_long,45,DT_full_forward,density,0.1,0.987012987012987,171,77,1.0
hotpotqa_long,45,DT_full_forward,density,0.2,0.987012987012987,341,77,1.0
hotpotqa_long,45,DT_full_reverse,raw,0.05,0.2077922077922078,86,77,1.0
hotpotqa_long,45,DT_full_reverse,raw,0.1,0.5064935064935064,171,77,1.0
hotpotqa_long,45,DT_full_reverse,raw,0.2,0.6883116883116883,341,77,1.0
hotpotqa_long,45,DT_full_reverse,density,0.05,0.5064935064935064,86,77,1.0
hotpotqa_long,45,DT_full_reverse,density,0.1,0.987012987012987,171,77,1.0
hotpotqa_long,45,DT_full_reverse,density,0.2,0.987012987012987,341,77,1.0
hotpotqa_long,45,DT_body_symmetric,raw,0.05,0.05194805194805195,86,77,1.0
hotpotqa_long,45,DT_body_symmetric,raw,0.1,0.19480519480519481,171,77,1.0
hotpotqa_long,45,DT_body_symmetric,raw,0.2,0.2727272727272727,341,77,1.0
hotpotqa_long,45,DT_body_symmetric,density,0.05,0.0,86,77,1.0
hotpotqa_long,45,DT_body_symmetric,density,0.1,0.0,171,77,1.0
hotpotqa_long,45,DT_body_symmetric,density,0.2,0.7142857142857143,341,77,1.0
hotpotqa_long,45,DT_full_symmetric,raw,0.05,0.2727272727272727,86,77,1.0
hotpotqa_long,45,DT_full_symmetric,raw,0.1,0.5584415584415584,171,77,1.0
hotpotqa_long,45,DT_full_symmetric,raw,0.2,0.7272727272727273,341,77,1.0
hotpotqa_long,45,DT_full_symmetric,density,0.05,0.6363636363636364,86,77,1.0
hotpotqa_long,45,DT_full_symmetric,density,0.1,0.987012987012987,171,77,1.0
hotpotqa_long,45,DT_full_symmetric,density,0.2,0.987012987012987,341,77,1.0
hotpotqa_long,45,FT_K1,raw,0.05,0.37662337662337664,86,77,1.0
hotpotqa_long,45,FT_K1,raw,0.1,0.6363636363636364,171,77,1.0
hotpotqa_long,45,FT_K1,raw,0.2,0.7922077922077922,341,77,1.0
hotpotqa_long,45,FT_K1,density,0.05,0.8571428571428571,86,77,1.0
hotpotqa_long,45,FT_K1,density,0.1,1.0,171,77,1.0
hotpotqa_long,45,FT_K1,density,0.2,1.0,341,77,1.0
hotpotqa_long,45,FT_K3,raw,0.05,0.37662337662337664,86,77,1.0
hotpotqa_long,45,FT_K3,raw,0.1,0.6233766233766234,171,77,1.0
hotpotqa_long,45,FT_K3,raw,0.2,0.7792207792207793,341,77,1.0
hotpotqa_long,45,FT_K3,density,0.05,0.8571428571428571,86,77,1.0
hotpotqa_long,45,FT_K3,density,0.1,1.0,171,77,1.0
hotpotqa_long,45,FT_K3,density,0.2,1.0,341,77,1.0
