dataset,index,method,target_mode,aggregation,view,budget_unit,fraction,eligible,gold,budget,gold_density,ceiling,random_expected_recall,recall,precision,ceiling_adjusted_recall,cutoff,cutoff_tie_size,recall_tie_low,recall_tie_high
vt_h6_c1,94,DT,answer_only,signed_sum,raw,eligible_body_tokens,0.2,330,64,66,0.19393939393939394,1.0,0.2,0.90625,0.8787878787878788,0.90625,0.07417606562376022,1,0.90625,0.90625
vt_h6_c1,94,DT,answer_only,signed_sum,raw,eligible_body_tokens,0.3,330,64,99,0.19393939393939394,1.0,0.3,0.96875,0.6262626262626263,0.96875,0.03710964694619179,1,0.96875,0.96875
vt_h6_c1,94,DT,answer_only,signed_sum,raw,eligible_body_tokens,0.4,330,64,132,0.19393939393939394,1.0,0.4,0.984375,0.4772727272727273,0.984375,0.027146363630890846,1,0.984375,0.984375
vt_h6_c1,94,FT_K3,answer_only,signed_sum,raw,eligible_body_tokens,0.1,330,64,33,0.19393939393939394,0.515625,0.1,0.515625,1.0,1.0,0.21833845973014832,1,0.515625,0.515625
vt_h6_c1,94,FT_K3,answer_only,signed_sum,raw,eligible_body_tokens,0.2,330,64,66,0.19393939393939394,1.0,0.2,0.828125,0.803030303030303,0.828125,0.06697115302085876,1,0.828125,0.828125
vt_h6_c1,94,FT_K3,answer_only,signed_sum,raw,eligible_body_tokens,0.3,330,64,99,0.19393939393939394,1.0,0.3,1.0,0.6464646464646465,1.0,0.039091285318136215,1,1.0,1.0
vt_h6_c1,94,FT_K3,answer_only,signed_sum,raw,eligible_body_tokens,0.4,330,64,132,0.19393939393939394,1.0,0.4,1.0,0.48484848484848486,1.0,0.021625809371471405,1,1.0,1.0
vt_h6_c1,94,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,330,64,33,0.19393939393939394,0.515625,0.1,0.171875,0.3333333333333333,0.3333333333333333,45.6014404296875,44,0.140625,0.3125
vt_h6_c1,94,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.2,330,64,66,0.19393939393939394,1.0,0.2,0.4375,0.42424242424242425,0.4375,37.223331451416016,42,0.3125,0.4375
vt_h6_c1,94,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.3,330,64,99,0.19393939393939394,1.0,0.3,0.4375,0.2828282828282828,0.4375,34.99985122680664,42,0.4375,0.578125
vt_h6_c1,94,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.4,330,64,132,0.19393939393939394,1.0,0.4,0.578125,0.2803030303030303,0.578125,17.811107635498047,42,0.578125,0.640625
vt_h6_c1,94,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,330,64,33,0.19393939393939394,0.515625,0.1,0.171875,0.3333333333333333,0.3333333333333333,39.506866455078125,44,0.140625,0.3125
vt_h6_c1,94,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.2,330,64,66,0.19393939393939394,1.0,0.2,0.4375,0.42424242424242425,0.4375,33.8952522277832,42,0.3125,0.4375
vt_h6_c1,94,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.3,330,64,99,0.19393939393939394,1.0,0.3,0.4375,0.2828282828282828,0.4375,31.828916549682617,42,0.4375,0.578125
vt_h6_c1,94,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.4,330,64,132,0.19393939393939394,1.0,0.4,0.578125,0.2803030303030303,0.578125,18.85016632080078,42,0.578125,0.640625
vt_h6_c1,94,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.1,330,64,33,0.19393939393939394,0.515625,0.1,0.171875,0.3333333333333333,0.3333333333333333,78646512.0,44,0.140625,0.3125
vt_h6_c1,94,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.2,330,64,66,0.19393939393939394,1.0,0.2,0.4375,0.42424242424242425,0.4375,44714448.0,42,0.3125,0.4375
vt_h6_c1,94,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.3,330,64,99,0.19393939393939394,1.0,0.3,0.4375,0.2828282828282828,0.4375,38700564.0,42,0.4375,0.578125
vt_h6_c1,94,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.4,330,64,132,0.19393939393939394,1.0,0.4,0.640625,0.3106060606060606,0.640625,38160500.0,39,0.578125,0.640625
vt_h6_c1,94,IFR,answer_only,signed_sum,raw,eligible_body_tokens,0.1,330,64,33,0.19393939393939394,0.515625,0.1,0.515625,1.0,1.0,0.7491306662559509,1,0.515625,0.515625
vt_h6_c1,94,IFR,answer_only,signed_sum,raw,eligible_body_tokens,0.2,330,64,66,0.19393939393939394,1.0,0.2,0.84375,0.8181818181818182,0.84375,0.19742609560489655,1,0.84375,0.84375
vt_h6_c1,94,IFR,answer_only,signed_sum,raw,eligible_body_tokens,0.3,330,64,99,0.19393939393939394,1.0,0.3,1.0,0.6464646464646465,1.0,0.09626798331737518,1,1.0,1.0
vt_h6_c1,94,IFR,answer_only,signed_sum,raw,eligible_body_tokens,0.4,330,64,132,0.19393939393939394,1.0,0.4,1.0,0.48484848484848486,1.0,0.050375521183013916,1,1.0,1.0
vt_h6_c1,94,AttnLRP,answer_only,signed_sum,raw,eligible_body_tokens,0.1,330,64,33,0.19393939393939394,0.515625,0.1,0.515625,1.0,1.0,1.3211452960968018,1,0.515625,0.515625
vt_h6_c1,94,AttnLRP,answer_only,signed_sum,raw,eligible_body_tokens,0.2,330,64,66,0.19393939393939394,1.0,0.2,0.859375,0.8333333333333334,0.859375,0.4976550042629242,1,0.859375,0.859375
vt_h6_c1,94,AttnLRP,answer_only,signed_sum,raw,eligible_body_tokens,0.3,330,64,99,0.19393939393939394,1.0,0.3,0.9375,0.6060606060606061,0.9375,0.27728620171546936,1,0.9375,0.9375
vt_h6_c1,94,AttnLRP,answer_only,signed_sum,raw,eligible_body_tokens,0.4,330,64,132,0.19393939393939394,1.0,0.4,0.953125,0.4621212121212121,0.953125,0.20983342826366425,1,0.953125,0.953125
vt_h6_c1,94,FT_K1,answer_only,signed_sum,raw,eligible_body_tokens,0.1,330,64,33,0.19393939393939394,0.515625,0.1,0.515625,1.0,1.0,0.22599127888679504,1,0.515625,0.515625
vt_h6_c1,94,FT_K1,answer_only,signed_sum,raw,eligible_body_tokens,0.2,330,64,66,0.19393939393939394,1.0,0.2,0.84375,0.8181818181818182,0.84375,0.07006768882274628,1,0.84375,0.84375
vt_h6_c1,94,FT_K1,answer_only,signed_sum,raw,eligible_body_tokens,0.3,330,64,99,0.19393939393939394,1.0,0.3,1.0,0.6464646464646465,1.0,0.03851316496729851,1,1.0,1.0
vt_h6_c1,94,FT_K1,answer_only,signed_sum,raw,eligible_body_tokens,0.4,330,64,132,0.19393939393939394,1.0,0.4,1.0,0.48484848484848486,1.0,0.021540997549891472,1,1.0,1.0
vt_h6_c1,95,DT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,334,68,34,0.20359281437125748,0.5,0.10179640718562874,0.5,1.0,1.0,0.758706271648407,1,0.5,0.5
vt_h6_c1,95,DT,answer_only,signed_sum,raw,eligible_body_tokens,0.2,334,68,67,0.20359281437125748,0.9852941176470589,0.20059880239520958,0.9117647058823529,0.9253731343283582,0.9253731343283582,0.07742331176996231,1,0.9117647058823529,0.9117647058823529
vt_h6_c1,95,DT,answer_only,signed_sum,raw,eligible_body_tokens,0.3,334,68,101,0.20359281437125748,1.0,0.3023952095808383,0.9852941176470589,0.6633663366336634,0.9852941176470589,0.0444783940911293,1,0.9852941176470589,0.9852941176470589
vt_h6_c1,95,DT,answer_only,signed_sum,raw,eligible_body_tokens,0.4,334,68,134,0.20359281437125748,1.0,0.40119760479041916,0.9852941176470589,0.5,0.9852941176470589,0.03189726918935776,1,0.9852941176470589,0.9852941176470589
vt_h6_c1,95,FT_K3,answer_only,signed_sum,raw,eligible_body_tokens,0.1,334,68,34,0.20359281437125748,0.5,0.10179640718562874,0.5,1.0,1.0,0.2493782490491867,1,0.5,0.5
vt_h6_c1,95,FT_K3,answer_only,signed_sum,raw,eligible_body_tokens,0.2,334,68,67,0.20359281437125748,0.9852941176470589,0.20059880239520958,0.8235294117647058,0.835820895522388,0.835820895522388,0.08367028832435608,1,0.8235294117647058,0.8235294117647058
vt_h6_c1,95,FT_K3,answer_only,signed_sum,raw,eligible_body_tokens,0.3,334,68,101,0.20359281437125748,1.0,0.3023952095808383,1.0,0.6732673267326733,1.0,0.04146299883723259,1,1.0,1.0
vt_h6_c1,95,FT_K3,answer_only,signed_sum,raw,eligible_body_tokens,0.4,334,68,134,0.20359281437125748,1.0,0.40119760479041916,1.0,0.5074626865671642,1.0,0.022994941100478172,1,1.0,1.0
vt_h6_c1,95,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,334,68,34,0.20359281437125748,0.5,0.10179640718562874,0.14705882352941177,0.29411764705882354,0.29411764705882354,48.664573669433594,44,0.11764705882352941,0.2647058823529412
vt_h6_c1,95,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.2,334,68,67,0.20359281437125748,0.9852941176470589,0.20059880239520958,0.4264705882352941,0.43283582089552236,0.43283582089552236,33.73170852661133,42,0.29411764705882354,0.4264705882352941
vt_h6_c1,95,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.3,334,68,101,0.20359281437125748,1.0,0.3023952095808383,0.5735294117647058,0.38613861386138615,0.5735294117647058,25.07977294921875,42,0.4264705882352941,0.5735294117647058
vt_h6_c1,95,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.4,334,68,134,0.20359281437125748,1.0,0.40119760479041916,0.5735294117647058,0.291044776119403,0.5735294117647058,6.554439544677734,42,0.5735294117647058,0.6323529411764706
vt_h6_c1,95,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,334,68,34,0.20359281437125748,0.5,0.10179640718562874,0.14705882352941177,0.29411764705882354,0.29411764705882354,40.87824249267578,44,0.11764705882352941,0.2647058823529412
vt_h6_c1,95,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.2,334,68,67,0.20359281437125748,0.9852941176470589,0.20059880239520958,0.4264705882352941,0.43283582089552236,0.43283582089552236,33.512451171875,42,0.29411764705882354,0.4264705882352941
vt_h6_c1,95,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.3,334,68,101,0.20359281437125748,1.0,0.3023952095808383,0.5735294117647058,0.38613861386138615,0.5735294117647058,24.54083251953125,42,0.4264705882352941,0.5735294117647058
vt_h6_c1,95,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.4,334,68,134,0.20359281437125748,1.0,0.40119760479041916,0.6029411764705882,0.30597014925373134,0.6029411764705882,15.99321174621582,43,0.5735294117647058,0.6323529411764706
vt_h6_c1,95,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.1,334,68,34,0.20359281437125748,0.5,0.10179640718562874,0.17647058823529413,0.35294117647058826,0.35294117647058826,76509256.0,44,0.11764705882352941,0.29411764705882354
vt_h6_c1,95,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.2,334,68,67,0.20359281437125748,0.9852941176470589,0.20059880239520958,0.29411764705882354,0.29850746268656714,0.29850746268656714,41710404.0,42,0.29411764705882354,0.4264705882352941
vt_h6_c1,95,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.3,334,68,101,0.20359281437125748,1.0,0.3023952095808383,0.45588235294117646,0.3069306930693069,0.45588235294117646,41333400.0,43,0.4264705882352941,0.6029411764705882
vt_h6_c1,95,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.4,334,68,134,0.20359281437125748,1.0,0.40119760479041916,0.6470588235294118,0.3283582089552239,0.6470588235294118,40999872.0,42,0.6029411764705882,0.6470588235294118
vt_h6_c1,95,IFR,answer_only,signed_sum,raw,eligible_body_tokens,0.1,334,68,34,0.20359281437125748,0.5,0.10179640718562874,0.5,1.0,1.0,0.7607319355010986,1,0.5,0.5
vt_h6_c1,95,IFR,answer_only,signed_sum,raw,eligible_body_tokens,0.2,334,68,67,0.20359281437125748,0.9852941176470589,0.20059880239520958,0.8382352941176471,0.8507462686567164,0.8507462686567164,0.23102550208568573,1,0.8382352941176471,0.8382352941176471
vt_h6_c1,95,IFR,answer_only,signed_sum,raw,eligible_body_tokens,0.3,334,68,101,0.20359281437125748,1.0,0.3023952095808383,1.0,0.6732673267326733,1.0,0.09556657820940018,1,1.0,1.0
vt_h6_c1,95,IFR,answer_only,signed_sum,raw,eligible_body_tokens,0.4,334,68,134,0.20359281437125748,1.0,0.40119760479041916,1.0,0.5074626865671642,1.0,0.05334077402949333,1,1.0,1.0
vt_h6_c1,95,AttnLRP,answer_only,signed_sum,raw,eligible_body_tokens,0.1,334,68,34,0.20359281437125748,0.5,0.10179640718562874,0.5,1.0,1.0,1.4258296489715576,1,0.5,0.5
vt_h6_c1,95,AttnLRP,answer_only,signed_sum,raw,eligible_body_tokens,0.2,334,68,67,0.20359281437125748,0.9852941176470589,0.20059880239520958,0.8088235294117647,0.8208955223880597,0.8208955223880597,0.5002487301826477,1,0.8088235294117647,0.8088235294117647
vt_h6_c1,95,AttnLRP,answer_only,signed_sum,raw,eligible_body_tokens,0.3,334,68,101,0.20359281437125748,1.0,0.3023952095808383,0.9852941176470589,0.6633663366336634,0.9852941176470589,0.2993934452533722,1,0.9852941176470589,0.9852941176470589
vt_h6_c1,95,AttnLRP,answer_only,signed_sum,raw,eligible_body_tokens,0.4,334,68,134,0.20359281437125748,1.0,0.40119760479041916,0.9852941176470589,0.5,0.9852941176470589,0.23575174808502197,1,0.9852941176470589,0.9852941176470589
vt_h6_c1,95,FT_K1,answer_only,signed_sum,raw,eligible_body_tokens,0.1,334,68,34,0.20359281437125748,0.5,0.10179640718562874,0.5,1.0,1.0,0.2415679693222046,1,0.5,0.5
vt_h6_c1,95,FT_K1,answer_only,signed_sum,raw,eligible_body_tokens,0.2,334,68,67,0.20359281437125748,0.9852941176470589,0.20059880239520958,0.8235294117647058,0.835820895522388,0.835820895522388,0.08274774253368378,1,0.8235294117647058,0.8235294117647058
vt_h6_c1,95,FT_K1,answer_only,signed_sum,raw,eligible_body_tokens,0.3,334,68,101,0.20359281437125748,1.0,0.3023952095808383,1.0,0.6732673267326733,1.0,0.0415477454662323,1,1.0,1.0
vt_h6_c1,95,FT_K1,answer_only,signed_sum,raw,eligible_body_tokens,0.4,334,68,134,0.20359281437125748,1.0,0.40119760479041916,1.0,0.5074626865671642,1.0,0.022837210446596146,1,1.0,1.0
vt_h6_c1,96,DT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,332,66,34,0.19879518072289157,0.5151515151515151,0.10240963855421686,0.5151515151515151,1.0,1.0,0.7003562450408936,1,0.5151515151515151,0.5151515151515151
vt_h6_c1,96,DT,answer_only,signed_sum,raw,eligible_body_tokens,0.2,332,66,67,0.19879518072289157,1.0,0.20180722891566266,0.9393939393939394,0.9253731343283582,0.9393939393939394,0.07640764862298965,1,0.9393939393939394,0.9393939393939394
vt_h6_c1,96,DT,answer_only,signed_sum,raw,eligible_body_tokens,0.3,332,66,100,0.19879518072289157,1.0,0.30120481927710846,0.9545454545454546,0.63,0.9545454545454546,0.04262614622712135,1,0.9545454545454546,0.9545454545454546
vt_h6_c1,96,DT,answer_only,signed_sum,raw,eligible_body_tokens,0.4,332,66,133,0.19879518072289157,1.0,0.4006024096385542,0.9696969696969697,0.48120300751879697,0.9696969696969697,0.03079289384186268,1,0.9696969696969697,0.9696969696969697
vt_h6_c1,96,FT_K3,answer_only,signed_sum,raw,eligible_body_tokens,0.1,332,66,34,0.19879518072289157,0.5151515151515151,0.10240963855421686,0.5151515151515151,1.0,1.0,0.22235873341560364,1,0.5151515151515151,0.5151515151515151
vt_h6_c1,96,FT_K3,answer_only,signed_sum,raw,eligible_body_tokens,0.2,332,66,67,0.19879518072289157,1.0,0.20180722891566266,0.8181818181818182,0.8059701492537313,0.8181818181818182,0.0717877745628357,1,0.8181818181818182,0.8181818181818182
vt_h6_c1,96,FT_K3,answer_only,signed_sum,raw,eligible_body_tokens,0.3,332,66,100,0.19879518072289157,1.0,0.30120481927710846,1.0,0.66,1.0,0.03406058996915817,1,1.0,1.0
vt_h6_c1,96,FT_K3,answer_only,signed_sum,raw,eligible_body_tokens,0.4,332,66,133,0.19879518072289157,1.0,0.4006024096385542,1.0,0.49624060150375937,1.0,0.02102322317659855,1,1.0,1.0
vt_h6_c1,96,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,332,66,34,0.19879518072289157,0.5151515151515151,0.10240963855421686,0.06060606060606061,0.11764705882352941,0.11764705882352941,34.9763069152832,42,0.015151515151515152,0.13636363636363635
vt_h6_c1,96,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.2,332,66,67,0.19879518072289157,1.0,0.20180722891566266,0.2727272727272727,0.26865671641791045,0.2727272727272727,32.98497009277344,38,0.13636363636363635,0.2727272727272727
vt_h6_c1,96,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.3,332,66,100,0.19879518072289157,1.0,0.30120481927710846,0.3333333333333333,0.22,0.3333333333333333,24.424428939819336,42,0.2727272727272727,0.4090909090909091
vt_h6_c1,96,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.4,332,66,133,0.19879518072289157,1.0,0.4006024096385542,0.5454545454545454,0.2706766917293233,0.5454545454545454,13.43006420135498,43,0.4090909090909091,0.5454545454545454
vt_h6_c1,96,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,332,66,34,0.19879518072289157,0.5151515151515151,0.10240963855421686,0.13636363636363635,0.2647058823529412,0.2647058823529412,36.83332443237305,38,0.07575757575757576,0.13636363636363635
vt_h6_c1,96,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.2,332,66,67,0.19879518072289157,1.0,0.20180722891566266,0.13636363636363635,0.13432835820895522,0.13636363636363635,31.17279815673828,42,0.13636363636363635,0.2727272727272727
vt_h6_c1,96,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.3,332,66,100,0.19879518072289157,1.0,0.30120481927710846,0.3333333333333333,0.22,0.3333333333333333,15.616799354553223,42,0.2727272727272727,0.4090909090909091
vt_h6_c1,96,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.4,332,66,133,0.19879518072289157,1.0,0.4006024096385542,0.4090909090909091,0.20300751879699247,0.4090909090909091,11.941729545593262,41,0.4090909090909091,0.5606060606060606
vt_h6_c1,96,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.1,332,66,34,0.19879518072289157,0.5151515151515151,0.10240963855421686,0.12121212121212122,0.23529411764705882,0.23529411764705882,43849856.0,43,0.0,0.13636363636363635
vt_h6_c1,96,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.2,332,66,67,0.19879518072289157,1.0,0.20180722891566266,0.2727272727272727,0.26865671641791045,0.2727272727272727,42805940.0,43,0.13636363636363635,0.2727272727272727
vt_h6_c1,96,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.3,332,66,100,0.19879518072289157,1.0,0.30120481927710846,0.2727272727272727,0.18,0.2727272727272727,37836808.0,42,0.2727272727272727,0.4090909090909091
vt_h6_c1,96,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.4,332,66,133,0.19879518072289157,1.0,0.4006024096385542,0.4090909090909091,0.20300751879699247,0.4090909090909091,37641776.0,42,0.4090909090909091,0.48484848484848486
vt_h6_c1,96,IFR,answer_only,signed_sum,raw,eligible_body_tokens,0.1,332,66,34,0.19879518072289157,0.5151515151515151,0.10240963855421686,0.5151515151515151,1.0,1.0,0.7777352929115295,1,0.5151515151515151,0.5151515151515151
vt_h6_c1,96,IFR,answer_only,signed_sum,raw,eligible_body_tokens,0.2,332,66,67,0.19879518072289157,1.0,0.20180722891566266,0.8333333333333334,0.8208955223880597,0.8333333333333334,0.20140041410923004,1,0.8333333333333334,0.8333333333333334
vt_h6_c1,96,IFR,answer_only,signed_sum,raw,eligible_body_tokens,0.3,332,66,100,0.19879518072289157,1.0,0.30120481927710846,0.9848484848484849,0.65,0.9848484848484849,0.08552476018667221,1,0.9848484848484849,0.9848484848484849
vt_h6_c1,96,IFR,answer_only,signed_sum,raw,eligible_body_tokens,0.4,332,66,133,0.19879518072289157,1.0,0.4006024096385542,1.0,0.49624060150375937,1.0,0.04833381623029709,1,1.0,1.0
vt_h6_c1,96,AttnLRP,answer_only,signed_sum,raw,eligible_body_tokens,0.1,332,66,34,0.19879518072289157,0.5151515151515151,0.10240963855421686,0.5151515151515151,1.0,1.0,1.5872666835784912,1,0.5151515151515151,0.5151515151515151
vt_h6_c1,96,AttnLRP,answer_only,signed_sum,raw,eligible_body_tokens,0.2,332,66,67,0.19879518072289157,1.0,0.20180722891566266,0.8333333333333334,0.8208955223880597,0.8333333333333334,0.5340203046798706,1,0.8333333333333334,0.8333333333333334
vt_h6_c1,96,AttnLRP,answer_only,signed_sum,raw,eligible_body_tokens,0.3,332,66,100,0.19879518072289157,1.0,0.30120481927710846,0.9545454545454546,0.63,0.9545454545454546,0.3037635087966919,1,0.9545454545454546,0.9545454545454546
vt_h6_c1,96,AttnLRP,answer_only,signed_sum,raw,eligible_body_tokens,0.4,332,66,133,0.19879518072289157,1.0,0.4006024096385542,0.9696969696969697,0.48120300751879697,0.9696969696969697,0.22308117151260376,1,0.9696969696969697,0.9696969696969697
vt_h6_c1,96,FT_K1,answer_only,signed_sum,raw,eligible_body_tokens,0.1,332,66,34,0.19879518072289157,0.5151515151515151,0.10240963855421686,0.5151515151515151,1.0,1.0,0.2295832335948944,1,0.5151515151515151,0.5151515151515151
vt_h6_c1,96,FT_K1,answer_only,signed_sum,raw,eligible_body_tokens,0.2,332,66,67,0.19879518072289157,1.0,0.20180722891566266,0.8333333333333334,0.8208955223880597,0.8333333333333334,0.0713384598493576,1,0.8333333333333334,0.8333333333333334
vt_h6_c1,96,FT_K1,answer_only,signed_sum,raw,eligible_body_tokens,0.3,332,66,100,0.19879518072289157,1.0,0.30120481927710846,1.0,0.66,1.0,0.03358915075659752,1,1.0,1.0
vt_h6_c1,96,FT_K1,answer_only,signed_sum,raw,eligible_body_tokens,0.4,332,66,133,0.19879518072289157,1.0,0.4006024096385542,1.0,0.49624060150375937,1.0,0.020903458818793297,1,1.0,1.0
vt_h6_c1,97,DT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,332,66,34,0.19879518072289157,0.5151515151515151,0.10240963855421686,0.5151515151515151,1.0,1.0,0.6521329283714294,1,0.5151515151515151,0.5151515151515151
vt_h6_c1,97,DT,answer_only,signed_sum,raw,eligible_body_tokens,0.2,332,66,67,0.19879518072289157,1.0,0.20180722891566266,0.9090909090909091,0.8955223880597015,0.9090909090909091,0.08561527729034424,1,0.9090909090909091,0.9090909090909091
vt_h6_c1,97,DT,answer_only,signed_sum,raw,eligible_body_tokens,0.3,332,66,100,0.19879518072289157,1.0,0.30120481927710846,0.9545454545454546,0.63,0.9545454545454546,0.04408225789666176,1,0.9545454545454546,0.9545454545454546
vt_h6_c1,97,DT,answer_only,signed_sum,raw,eligible_body_tokens,0.4,332,66,133,0.19879518072289157,1.0,0.4006024096385542,0.9545454545454546,0.47368421052631576,0.9545454545454546,0.033196743577718735,1,0.9545454545454546,0.9545454545454546
vt_h6_c1,97,FT_K3,answer_only,signed_sum,raw,eligible_body_tokens,0.1,332,66,34,0.19879518072289157,0.5151515151515151,0.10240963855421686,0.5151515151515151,1.0,1.0,0.210557222366333,1,0.5151515151515151,0.5151515151515151
vt_h6_c1,97,FT_K3,answer_only,signed_sum,raw,eligible_body_tokens,0.2,332,66,67,0.19879518072289157,1.0,0.20180722891566266,0.803030303030303,0.7910447761194029,0.803030303030303,0.0830785408616066,1,0.803030303030303,0.803030303030303
vt_h6_c1,97,FT_K3,answer_only,signed_sum,raw,eligible_body_tokens,0.3,332,66,100,0.19879518072289157,1.0,0.30120481927710846,1.0,0.66,1.0,0.03351696953177452,1,1.0,1.0
vt_h6_c1,97,FT_K3,answer_only,signed_sum,raw,eligible_body_tokens,0.4,332,66,133,0.19879518072289157,1.0,0.4006024096385542,1.0,0.49624060150375937,1.0,0.020711449906229973,1,1.0,1.0
vt_h6_c1,97,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,332,66,34,0.19879518072289157,0.5151515151515151,0.10240963855421686,0.13636363636363635,0.2647058823529412,0.2647058823529412,42.02321243286133,43,0.10606060606060606,0.24242424242424243
vt_h6_c1,97,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.2,332,66,67,0.19879518072289157,1.0,0.20180722891566266,0.3787878787878788,0.373134328358209,0.3787878787878788,38.386871337890625,38,0.24242424242424243,0.3787878787878788
vt_h6_c1,97,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.3,332,66,100,0.19879518072289157,1.0,0.30120481927710846,0.3787878787878788,0.25,0.3787878787878788,20.307209014892578,43,0.3787878787878788,0.5151515151515151
vt_h6_c1,97,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.4,332,66,133,0.19879518072289157,1.0,0.4006024096385542,0.5151515151515151,0.2556390977443609,0.5151515151515151,10.970354080200195,41,0.5151515151515151,0.6515151515151515
vt_h6_c1,97,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,332,66,34,0.19879518072289157,0.5151515151515151,0.10240963855421686,0.13636363636363635,0.2647058823529412,0.2647058823529412,39.773048400878906,38,0.07575757575757576,0.13636363636363635
vt_h6_c1,97,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.2,332,66,67,0.19879518072289157,1.0,0.20180722891566266,0.2727272727272727,0.26865671641791045,0.2727272727272727,27.387680053710938,43,0.16666666666666666,0.3787878787878788
vt_h6_c1,97,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.3,332,66,100,0.19879518072289157,1.0,0.30120481927710846,0.3787878787878788,0.25,0.3787878787878788,19.48134422302246,43,0.3787878787878788,0.5151515151515151
vt_h6_c1,97,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.4,332,66,133,0.19879518072289157,1.0,0.4006024096385542,0.5151515151515151,0.2556390977443609,0.5151515151515151,10.038383483886719,41,0.5151515151515151,0.6515151515151515
vt_h6_c1,97,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.1,332,66,34,0.19879518072289157,0.5151515151515151,0.10240963855421686,0.13636363636363635,0.2647058823529412,0.2647058823529412,74247720.0,43,0.10606060606060606,0.24242424242424243
vt_h6_c1,97,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.2,332,66,67,0.19879518072289157,1.0,0.20180722891566266,0.25757575757575757,0.2537313432835821,0.25757575757575757,35538896.0,43,0.24242424242424243,0.3787878787878788
vt_h6_c1,97,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.3,332,66,100,0.19879518072289157,1.0,0.30120481927710846,0.3787878787878788,0.25,0.3787878787878788,31333362.0,42,0.3787878787878788,0.5303030303030303
vt_h6_c1,97,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.4,332,66,133,0.19879518072289157,1.0,0.4006024096385542,0.5303030303030303,0.2631578947368421,0.5303030303030303,27180296.0,43,0.5303030303030303,0.6060606060606061
vt_h6_c1,97,IFR,answer_only,signed_sum,raw,eligible_body_tokens,0.1,332,66,34,0.19879518072289157,0.5151515151515151,0.10240963855421686,0.5151515151515151,1.0,1.0,0.7293186783790588,1,0.5151515151515151,0.5151515151515151
vt_h6_c1,97,IFR,answer_only,signed_sum,raw,eligible_body_tokens,0.2,332,66,67,0.19879518072289157,1.0,0.20180722891566266,0.8333333333333334,0.8208955223880597,0.8333333333333334,0.22341379523277283,1,0.8333333333333334,0.8333333333333334
