dataset,method,aggregation,view,budget_unit,fraction,n,precision,recall,f1,exact_match,complete_support,token_recall,fact_recall_ceiling,spent_tokens,unused_tokens,selected_sentences,empty_selection,ceiling,budget,recall_tie_low,recall_tie_high
vt_h10_c1,FT_K1,signed_sum,raw,eligible_body_tokens,0.05,100,1.0,0.16537378248954515,,,,,,,,,,0.16537378248954515,17.0,0.16537378248954515,0.16537378248954515
vt_h10_c1,FT_K1,signed_sum,raw,eligible_body_tokens,0.1,100,1.0,0.3260639836955653,,,,,,,,,,0.3260639836955653,33.53,0.3260639836955653,0.3260639836955653
vt_h10_c1,FT_K1,signed_sum,raw,eligible_body_tokens,0.2,100,0.999090909090909,0.6465419318152398,,,,,,,,,,0.6471371001796151,66.54,0.6465419318152398,0.6465419318152398
vt_h10_c1,FT_K3,signed_sum,density,eligible_body_tokens,0.05,100,1.0,0.16537378248954515,,,,,,,,,,0.16537378248954515,17.0,0.16537378248954515,0.16537378248954515
vt_h10_c1,FT_K3,signed_sum,density,eligible_body_tokens,0.1,100,1.0,0.3260639836955653,,,,,,,,,,0.3260639836955653,33.53,0.3260639836955653,0.3260639836955653
vt_h10_c1,FT_K3,signed_sum,density,eligible_body_tokens,0.2,100,1.0,0.6471371001796151,,,,,,,,,,0.6471371001796151,66.54,0.6471371001796151,0.6471371001796151
vt_h10_c1,FT_K3,signed_sum,raw,eligible_body_tokens,0.05,100,1.0,0.16537378248954515,,,,,,,,,,0.16537378248954515,17.0,0.16537378248954515,0.16537378248954515
vt_h10_c1,FT_K3,signed_sum,raw,eligible_body_tokens,0.1,100,1.0,0.3260639836955653,,,,,,,,,,0.3260639836955653,33.53,0.3260639836955653,0.3260639836955653
vt_h10_c1,FT_K3,signed_sum,raw,eligible_body_tokens,0.2,100,0.9987901402080506,0.6463486545043153,,,,,,,,,,0.6471371001796151,66.54,0.6463486545043153,0.6463486545043153
vt_h10_c1,IFR,native_positive_normalized,density,eligible_body_tokens,0.05,100,1.0,0.16537378248954515,,,,,,,,,,0.16537378248954515,17.0,0.16537378248954515,0.16537378248954515
vt_h10_c1,IFR,native_positive_normalized,density,eligible_body_tokens,0.1,100,1.0,0.3260639836955653,,,,,,,,,,0.3260639836955653,33.53,0.3260639836955653,0.3260639836955653
vt_h10_c1,IFR,native_positive_normalized,density,eligible_body_tokens,0.2,100,1.0,0.6471371001796151,,,,,,,,,,0.6471371001796151,66.54,0.6471371001796151,0.6471371001796151
vt_h10_c1,IFR,native_positive_normalized,raw,eligible_body_tokens,0.05,100,1.0,0.16537378248954515,,,,,,,,,,0.16537378248954515,17.0,0.16537378248954515,0.16537378248954515
vt_h10_c1,IFR,native_positive_normalized,raw,eligible_body_tokens,0.1,100,1.0,0.3260639836955653,,,,,,,,,,0.3260639836955653,33.53,0.3260639836955653,0.3260639836955653
vt_h10_c1,IFR,native_positive_normalized,raw,eligible_body_tokens,0.2,100,0.9993984622342831,0.6467466983372332,,,,,,,,,,0.6471371001796151,66.54,0.6467466983372332,0.6467466983372332
vt_h10_c1,IFR,signed_sum,density,eligible_body_tokens,0.05,100,1.0,0.16537378248954515,,,,,,,,,,0.16537378248954515,17.0,0.16537378248954515,0.16537378248954515
vt_h10_c1,IFR,signed_sum,density,eligible_body_tokens,0.1,100,1.0,0.3260639836955653,,,,,,,,,,0.3260639836955653,33.53,0.3260639836955653,0.3260639836955653
vt_h10_c1,IFR,signed_sum,density,eligible_body_tokens,0.2,100,1.0,0.6471371001796151,,,,,,,,,,0.6471371001796151,66.54,0.6471371001796151,0.6471371001796151
vt_h10_c1,IFR,signed_sum,raw,eligible_body_tokens,0.05,100,1.0,0.16537378248954515,,,,,,,,,,0.16537378248954515,17.0,0.16537378248954515,0.16537378248954515
vt_h10_c1,IFR,signed_sum,raw,eligible_body_tokens,0.1,100,1.0,0.3260639836955653,,,,,,,,,,0.3260639836955653,33.53,0.3260639836955653,0.3260639836955653
vt_h10_c1,IFR,signed_sum,raw,eligible_body_tokens,0.2,100,0.9993984622342831,0.6467466983372332,,,,,,,,,,0.6471371001796151,66.54,0.6467466983372332,0.6467466983372332
vt_h10_c1,Perturbation,native_positive_normalized,density,eligible_body_tokens,0.05,100,0.5311764705882352,0.08790312577838667,,,,,,,,,,0.16537378248954515,17.0,0.08790312577838667,0.08790312577838667
vt_h10_c1,Perturbation,native_positive_normalized,density,eligible_body_tokens,0.1,100,0.3970855614973263,0.1294431423405726,,,,,,,,,,0.3260639836955653,33.53,0.1294431423405726,0.1294431423405726
vt_h10_c1,Perturbation,native_positive_normalized,density,eligible_body_tokens,0.2,100,0.4119874926068956,0.26649528899359126,,,,,,,,,,0.6471371001796151,66.54,0.26649528899359126,0.26649528899359126
vt_h10_c1,Perturbation,native_positive_normalized,raw,eligible_body_tokens,0.05,100,0.5641176470588235,0.0932485243151599,,,,,,,,,,0.16537378248954515,17.0,0.0003773584905660377,0.16100239355044174
vt_h10_c1,Perturbation,native_positive_normalized,raw,eligible_body_tokens,0.1,100,0.4050802139037433,0.13206812468150017,,,,,,,,,,0.3260639836955653,33.53,0.10244527958668793,0.18033056494193864
vt_h10_c1,Perturbation,native_positive_normalized,raw,eligible_body_tokens,0.2,100,0.41662368228786145,0.2694654085540184,,,,,,,,,,0.6471371001796151,66.54,0.18716853777133252,0.3574710401316952
vt_h10_c1,Perturbation,signed_sum,density,eligible_body_tokens,0.05,100,0.47117647058823536,0.07790459737049833,,,,,,,,,,0.16537378248954515,17.0,0.07790459737049833,0.07790459737049833
vt_h10_c1,Perturbation,signed_sum,density,eligible_body_tokens,0.1,100,0.33572192513368987,0.10940955994189638,,,,,,,,,,0.3260639836955653,33.53,0.10940955994189638,0.10940955994189638
vt_h10_c1,Perturbation,signed_sum,density,eligible_body_tokens,0.2,100,0.38600568220190695,0.24976044605456466,,,,,,,,,,0.6471371001796151,66.54,0.24976044605456466,0.24976044605456466
vt_h10_c1,Perturbation,signed_sum,raw,eligible_body_tokens,0.05,100,0.5258823529411765,0.08687879885848979,,,,,,,,,,0.16537378248954515,17.0,0.0,0.15861425267339396
vt_h10_c1,Perturbation,signed_sum,raw,eligible_body_tokens,0.1,100,0.34244206773618546,0.11156209489397567,,,,,,,,,,0.3260639836955653,33.53,0.07224055139246852,0.17299955197304442
vt_h10_c1,Perturbation,signed_sum,raw,eligible_body_tokens,0.2,100,0.405829708921456,0.2625284668503535,,,,,,,,,,0.6471371001796151,66.54,0.1859144167614253,0.3197332176901936
vt_h10_c1,REAGENT,native_positive_normalized,density,eligible_body_tokens,0.05,100,0.5423529411764706,0.0897291151527178,,,,,,,,,,0.16537378248954515,17.0,0.0897291151527178,0.0897291151527178
vt_h10_c1,REAGENT,native_positive_normalized,density,eligible_body_tokens,0.1,100,0.38733511586452773,0.12620368073560886,,,,,,,,,,0.3260639836955653,33.53,0.12620368073560886,0.12620368073560886
vt_h10_c1,REAGENT,native_positive_normalized,density,eligible_body_tokens,0.2,100,0.4219404898584002,0.2729508927030037,,,,,,,,,,0.6471371001796151,66.54,0.2729508927030037,0.2729508927030037
vt_h10_c1,REAGENT,native_positive_normalized,raw,eligible_body_tokens,0.05,100,0.5688235294117646,0.0940072142289484,,,,,,,,,,0.16537378248954515,17.0,0.0004716981132075471,0.1645098369113138
vt_h10_c1,REAGENT,native_positive_normalized,raw,eligible_body_tokens,0.1,100,0.3839750445632799,0.12507796400677798,,,,,,,,,,0.3260639836955653,33.53,0.09305255782980543,0.18575706651974158
vt_h10_c1,REAGENT,native_positive_normalized,raw,eligible_body_tokens,0.2,100,0.4266056666482478,0.27597738253650284,,,,,,,,,,0.6471371001796151,66.54,0.19161745488833923,0.360041132651276
vt_h10_c1,REAGENT,signed_sum,density,eligible_body_tokens,0.05,100,0.4682352941176471,0.07743863614028383,,,,,,,,,,0.16537378248954515,17.0,0.07743863614028383,0.07743863614028383
vt_h10_c1,REAGENT,signed_sum,density,eligible_body_tokens,0.1,100,0.34259358288770064,0.1115848333862111,,,,,,,,,,0.3260639836955653,33.53,0.1115848333862111,0.1115848333862111
vt_h10_c1,REAGENT,signed_sum,density,eligible_body_tokens,0.2,100,0.3936904780908293,0.2546895177312476,,,,,,,,,,0.6471371001796151,66.54,0.2546895177312476,0.2546895177312476
vt_h10_c1,REAGENT,signed_sum,raw,eligible_body_tokens,0.05,100,0.516470588235294,0.08535750073736466,,,,,,,,,,0.16537378248954515,17.0,0.0,0.1593969527706283
vt_h10_c1,REAGENT,signed_sum,raw,eligible_body_tokens,0.1,100,0.3427629233511587,0.11165244136430846,,,,,,,,,,0.3260639836955653,33.53,0.07073325732417357,0.17277816308651414
vt_h10_c1,REAGENT,signed_sum,raw,eligible_body_tokens,0.2,100,0.4049454271218977,0.2619383820540623,,,,,,,,,,0.6471371001796151,66.54,0.17912316853827812,0.3397477590966653
vt_h2_c3,AttnLRP,native_positive_normalized,density,eligible_body_tokens,0.05,100,1.0,0.5945664184258455,,,,,,,,,,0.5945664184258455,17.01,0.5945664184258455,0.5945664184258455
vt_h2_c3,AttnLRP,native_positive_normalized,density,eligible_body_tokens,0.1,100,0.8430639164756814,0.9942142857142856,,,,,,,,,,1.0,33.81,0.9942142857142856,0.9942142857142856
vt_h2_c3,AttnLRP,native_positive_normalized,density,eligible_body_tokens,0.2,100,0.4277992824762492,1.0,,,,,,,,,,1.0,67.03,1.0,1.0
vt_h2_c3,AttnLRP,native_positive_normalized,raw,eligible_body_tokens,0.05,100,0.9106535947712417,0.541298699618986,,,,,,,,,,0.5945664184258455,17.01,0.541298699618986,0.541298699618986
vt_h2_c3,AttnLRP,native_positive_normalized,raw,eligible_body_tokens,0.1,100,0.7060539852304558,0.8336933535169768,,,,,,,,,,1.0,33.81,0.8336933535169768,0.8336933535169768
vt_h2_c3,AttnLRP,native_positive_normalized,raw,eligible_body_tokens,0.2,100,0.4140911577892911,0.9681727946768963,,,,,,,,,,1.0,67.03,0.9681727946768963,0.9681727946768963
vt_h2_c3,AttnLRP,signed_sum,density,eligible_body_tokens,0.05,100,1.0,0.5945664184258455,,,,,,,,,,0.5945664184258455,17.01,0.5945664184258455,0.5945664184258455
vt_h2_c3,AttnLRP,signed_sum,density,eligible_body_tokens,0.1,100,0.8430639164756814,0.9942142857142856,,,,,,,,,,1.0,33.81,0.9942142857142856,0.9942142857142856
vt_h2_c3,AttnLRP,signed_sum,density,eligible_body_tokens,0.2,100,0.4277992824762492,1.0,,,,,,,,,,1.0,67.03,1.0,1.0
vt_h2_c3,AttnLRP,signed_sum,raw,eligible_body_tokens,0.05,100,0.9106535947712417,0.541298699618986,,,,,,,,,,0.5945664184258455,17.01,0.541298699618986,0.541298699618986
vt_h2_c3,AttnLRP,signed_sum,raw,eligible_body_tokens,0.1,100,0.7060539852304558,0.8336933535169768,,,,,,,,,,1.0,33.81,0.8336933535169768,0.8336933535169768
vt_h2_c3,AttnLRP,signed_sum,raw,eligible_body_tokens,0.2,100,0.4140911577892911,0.9681727946768963,,,,,,,,,,1.0,67.03,0.9681727946768963,0.9681727946768963
vt_h2_c3,CLP,native_positive_normalized,density,eligible_body_tokens,0.05,100,0.29058823529411765,0.17207969876650356,,,,,,,,,,0.5945664184258455,17.01,0.17207969876650356,0.17207969876650356
vt_h2_c3,CLP,native_positive_normalized,density,eligible_body_tokens,0.1,100,0.26296409472880056,0.3096919530383101,,,,,,,,,,1.0,33.81,0.3096919530383101,0.3096919530383101
vt_h2_c3,CLP,native_positive_normalized,density,eligible_body_tokens,0.2,100,0.20985470519987828,0.4899602936922181,,,,,,,,,,1.0,67.03,0.4899602936922181,0.4899602936922181
vt_h2_c3,CLP,native_positive_normalized,raw,eligible_body_tokens,0.05,100,0.30058823529411766,0.17844183504667374,,,,,,,,,,0.5945664184258455,17.01,0.0,0.3499162057353103
vt_h2_c3,CLP,native_positive_normalized,raw,eligible_body_tokens,0.1,100,0.26570028011204483,0.3131911127794053,,,,,,,,,,1.0,33.81,0.13596937033324685,0.3544142621838674
vt_h2_c3,CLP,native_positive_normalized,raw,eligible_body_tokens,0.2,100,0.2102275619114379,0.4903758974155248,,,,,,,,,,1.0,67.03,0.3543593171289223,0.6389693098660701
vt_h2_c3,CLP,signed_sum,density,eligible_body_tokens,0.05,100,0.26941176470588235,0.15917620698370144,,,,,,,,,,0.5945664184258455,17.01,0.15917620698370144,0.15917620698370144
vt_h2_c3,CLP,signed_sum,density,eligible_body_tokens,0.1,100,0.24752737458619806,0.29067270698958686,,,,,,,,,,1.0,33.81,0.29067270698958686,0.29067270698958686
vt_h2_c3,CLP,signed_sum,density,eligible_body_tokens,0.2,100,0.21739207357770549,0.5081204005049249,,,,,,,,,,1.0,67.03,0.5081204005049249,0.5081204005049249
vt_h2_c3,CLP,signed_sum,raw,eligible_body_tokens,0.05,100,0.27588235294117647,0.16323084743913444,,,,,,,,,,0.5945664184258455,17.01,0.0,0.35142738421200603
vt_h2_c3,CLP,signed_sum,raw,eligible_body_tokens,0.1,100,0.2476521517697988,0.29100392066117875,,,,,,,,,,1.0,33.81,0.10618420339290752,0.3573613380964605
vt_h2_c3,CLP,signed_sum,raw,eligible_body_tokens,0.2,100,0.2122746792658424,0.49601334176987677,,,,,,,,,,1.0,67.03,0.358698018657279,0.6540482844695164
vt_h2_c3,DT,signed_sum,density,eligible_body_tokens,0.05,100,1.0,0.5945664184258455,,,,,,,,,,0.5945664184258455,17.01,0.5945664184258455,0.5945664184258455
vt_h2_c3,DT,signed_sum,density,eligible_body_tokens,0.1,100,0.8481084797555387,1.0,,,,,,,,,,1.0,33.81,1.0,1.0
vt_h2_c3,DT,signed_sum,density,eligible_body_tokens,0.2,100,0.4277992824762492,1.0,,,,,,,,,,1.0,67.03,1.0,1.0
vt_h2_c3,DT,signed_sum,raw,eligible_body_tokens,0.05,100,0.9694771241830066,0.5759767977794256,,,,,,,,,,0.5945664184258455,17.01,0.5759767977794256,0.5759767977794256
vt_h2_c3,DT,signed_sum,raw,eligible_body_tokens,0.1,100,0.7262689075630252,0.8561683667365675,,,,,,,,,,1.0,33.81,0.8561683667365675,0.8561683667365675
vt_h2_c3,DT,signed_sum,raw,eligible_body_tokens,0.2,100,0.4027419603910233,0.941131493416463,,,,,,,,,,1.0,67.03,0.941131493416463,0.941131493416463
vt_h2_c3,FT_K1,signed_sum,density,eligible_body_tokens,0.05,100,1.0,0.5945664184258455,,,,,,,,,,0.5945664184258455,17.01,0.5945664184258455,0.5945664184258455
vt_h2_c3,FT_K1,signed_sum,density,eligible_body_tokens,0.1,100,0.8481084797555387,1.0,,,,,,,,,,1.0,33.81,1.0,1.0
vt_h2_c3,FT_K1,signed_sum,density,eligible_body_tokens,0.2,100,0.4277992824762492,1.0,,,,,,,,,,1.0,67.03,1.0,1.0
vt_h2_c3,FT_K1,signed_sum,raw,eligible_body_tokens,0.05,100,0.9588235294117646,0.5694837550133712,,,,,,,,,,0.5945664184258455,17.01,0.5694837550133712,0.5694837550133712
vt_h2_c3,FT_K1,signed_sum,raw,eligible_body_tokens,0.1,100,0.6216144639674052,0.7332635465999622,,,,,,,,,,1.0,33.81,0.7332635465999622,0.7332635465999622
vt_h2_c3,FT_K1,signed_sum,raw,eligible_body_tokens,0.2,100,0.394385341948708,0.9220375885701249,,,,,,,,,,1.0,67.03,0.9220375885701249,0.9220375885701249
vt_h2_c3,FT_K3,signed_sum,density,eligible_body_tokens,0.05,100,1.0,0.5945664184258455,,,,,,,,,,0.5945664184258455,17.01,0.5945664184258455,0.5945664184258455
vt_h2_c3,FT_K3,signed_sum,density,eligible_body_tokens,0.1,100,0.8481084797555387,1.0,,,,,,,,,,1.0,33.81,1.0,1.0
vt_h2_c3,FT_K3,signed_sum,density,eligible_body_tokens,0.2,100,0.4277992824762492,1.0,,,,,,,,,,1.0,67.03,1.0,1.0
vt_h2_c3,FT_K3,signed_sum,raw,eligible_body_tokens,0.05,100,0.9458823529411765,0.5616624352092927,,,,,,,,,,0.5945664184258455,17.01,0.5616624352092927,0.5616624352092927
vt_h2_c3,FT_K3,signed_sum,raw,eligible_body_tokens,0.1,100,0.6139139292080469,0.7241013162207546,,,,,,,,,,1.0,33.81,0.7241013162207546,0.7241013162207546
vt_h2_c3,FT_K3,signed_sum,raw,eligible_body_tokens,0.2,100,0.39229539641943734,0.9171322953917505,,,,,,,,,,1.0,67.03,0.9171322953917505,0.9171322953917505
vt_h2_c3,IFR,native_positive_normalized,density,eligible_body_tokens,0.05,100,1.0,0.5945664184258455,,,,,,,,,,0.5945664184258455,17.01,0.5945664184258455,0.5945664184258455
vt_h2_c3,IFR,native_positive_normalized,density,eligible_body_tokens,0.1,100,0.8481084797555387,1.0,,,,,,,,,,1.0,33.81,1.0,1.0
vt_h2_c3,IFR,native_positive_normalized,density,eligible_body_tokens,0.2,100,0.4277992824762492,1.0,,,,,,,,,,1.0,67.03,1.0,1.0
vt_h2_c3,IFR,native_positive_normalized,raw,eligible_body_tokens,0.05,100,0.9894117647058823,0.5879532793299478,,,,,,,,,,0.5945664184258455,17.01,0.5879532793299478,0.5879532793299478
vt_h2_c3,IFR,native_positive_normalized,raw,eligible_body_tokens,0.1,100,0.6698062133944488,0.7901526436860837,,,,,,,,,,1.0,33.81,0.7901526436860837,0.7901526436860837
vt_h2_c3,IFR,native_positive_normalized,raw,eligible_body_tokens,0.2,100,0.3935097125393725,0.91994795046547,,,,,,,,,,1.0,67.03,0.91994795046547,0.91994795046547
vt_h2_c3,IFR,signed_sum,density,eligible_body_tokens,0.05,100,1.0,0.5945664184258455,,,,,,,,,,0.5945664184258455,17.01,0.5945664184258455,0.5945664184258455
vt_h2_c3,IFR,signed_sum,density,eligible_body_tokens,0.1,100,0.8481084797555387,1.0,,,,,,,,,,1.0,33.81,1.0,1.0
vt_h2_c3,IFR,signed_sum,density,eligible_body_tokens,0.2,100,0.4277992824762492,1.0,,,,,,,,,,1.0,67.03,1.0,1.0
vt_h2_c3,IFR,signed_sum,raw,eligible_body_tokens,0.05,100,0.9917647058823529,0.5894129862896547,,,,,,,,,,0.5945664184258455,17.01,0.5894129862896547,0.5894129862896547
vt_h2_c3,IFR,signed_sum,raw,eligible_body_tokens,0.1,100,0.6881222307104662,0.8115861877971859,,,,,,,,,,1.0,33.81,0.8115861877971859,0.8115861877971859
vt_h2_c3,IFR,signed_sum,raw,eligible_body_tokens,0.2,100,0.39395521231323044,0.9210193790368986,,,,,,,,,,1.0,67.03,0.9210193790368986,0.9210193790368986
vt_h2_c3,Perturbation,native_positive_normalized,density,eligible_body_tokens,0.05,100,0.22235294117647061,0.13232019022515407,,,,,,,,,,0.5945664184258455,17.01,0.13232019022515407,0.13232019022515407
vt_h2_c3,Perturbation,native_positive_normalized,density,eligible_body_tokens,0.1,100,0.21373109243697477,0.25178890747327903,,,,,,,,,,1.0,33.81,0.25178890747327903,0.25178890747327903
vt_h2_c3,Perturbation,native_positive_normalized,density,eligible_body_tokens,0.2,100,0.20720025482908636,0.48443848552726476,,,,,,,,,,1.0,67.03,0.48443848552726476,0.48443848552726476
vt_h2_c3,Perturbation,native_positive_normalized,raw,eligible_body_tokens,0.05,100,0.2311764705882353,0.13787001860249914,,,,,,,,,,0.5945664184258455,17.01,0.0,0.334692424806788
vt_h2_c3,Perturbation,native_positive_normalized,raw,eligible_body_tokens,0.1,100,0.22556709956709953,0.26568417365448793,,,,,,,,,,1.0,33.81,0.04640569565152435,0.3458061725923935
vt_h2_c3,Perturbation,native_positive_normalized,raw,eligible_body_tokens,0.2,100,0.20764296975943344,0.4857356390596796,,,,,,,,,,1.0,67.03,0.3468776011638221,0.6666635138282803
vt_h2_c3,Perturbation,signed_sum,density,eligible_body_tokens,0.05,100,0.16702614379084962,0.10008591556756183,,,,,,,,,,0.5945664184258455,17.01,0.10008591556756183,0.10008591556756183
vt_h2_c3,Perturbation,signed_sum,density,eligible_body_tokens,0.1,100,0.21765266106442574,0.25592097027719946,,,,,,,,,,1.0,33.81,0.25592097027719946,0.25592097027719946
vt_h2_c3,Perturbation,signed_sum,density,eligible_body_tokens,0.2,100,0.21720224152430126,0.5069686825014272,,,,,,,,,,1.0,67.03,0.5069686825014272,0.5069686825014272
vt_h2_c3,Perturbation,signed_sum,raw,eligible_body_tokens,0.05,100,0.17764705882352938,0.10626223253531374,,,,,,,,,,0.5945664184258455,17.01,0.0,0.32262612700404697
vt_h2_c3,Perturbation,signed_sum,raw,eligible_body_tokens,0.1,100,0.22718029029793738,0.2669265947432661,,,,,,,,,,1.0,33.81,0.021754393108745166,0.32329279367071356
vt_h2_c3,Perturbation,signed_sum,raw,eligible_body_tokens,0.2,100,0.20839740786881678,0.4859745276429787,,,,,,,,,,1.0,67.03,0.32641019925363646,0.6270942886728482
vt_h2_c3,REAGENT,native_positive_normalized,density,eligible_body_tokens,0.05,100,0.1264705882352941,0.07513264319827168,,,,,,,,,,0.5945664184258455,17.01,0.07513264319827168,0.07513264319827168
vt_h2_c3,REAGENT,native_positive_normalized,density,eligible_body_tokens,0.1,100,0.19703768780239364,0.23156376287834857,,,,,,,,,,1.0,33.81,0.23156376287834857,0.23156376287834857
vt_h2_c3,REAGENT,native_positive_normalized,density,eligible_body_tokens,0.2,100,0.20966067997607865,0.48910752334480095,,,,,,,,,,1.0,67.03,0.48910752334480095,0.48910752334480095
vt_h2_c3,REAGENT,native_positive_normalized,raw,eligible_body_tokens,0.05,100,0.14941176470588236,0.08907027366816023,,,,,,,,,,0.5945664184258455,17.01,0.0,0.3287081269187081
vt_h2_c3,REAGENT,native_positive_normalized,raw,eligible_body_tokens,0.1,100,0.21099490705373058,0.24772578924803626,,,,,,,,,,1.0,33.81,0.0210625022070378,0.33986949375193265
vt_h2_c3,REAGENT,native_positive_normalized,raw,eligible_body_tokens,0.2,100,0.21118189279133276,0.4931017949781854,,,,,,,,,,1.0,67.03,0.33986949375193265,0.6554055176737323
vt_h2_c3,REAGENT,signed_sum,density,eligible_body_tokens,0.05,100,0.16055555555555553,0.09621412069576696,,,,,,,,,,0.5945664184258455,17.01,0.09621412069576696,0.09621412069576696
vt_h2_c3,REAGENT,signed_sum,density,eligible_body_tokens,0.1,100,0.21765266106442574,0.25592097027719946,,,,,,,,,,1.0,33.81,0.25592097027719946,0.25592097027719946
vt_h2_c3,REAGENT,signed_sum,density,eligible_body_tokens,0.2,100,0.2098903384727143,0.48981515212375887,,,,,,,,,,1.0,67.03,0.48981515212375887,0.48981515212375887
vt_h2_c3,REAGENT,signed_sum,raw,eligible_body_tokens,0.05,100,0.1705882352941176,0.10195454022762142,,,,,,,,,,0.5945664184258455,17.01,0.0,0.32262612700404697
vt_h2_c3,REAGENT,signed_sum,raw,eligible_body_tokens,0.1,100,0.22688617265087851,0.2665932614099328,,,,,,,,,,1.0,33.81,0.0220877264420785,0.32329279367071356
vt_h2_c3,REAGENT,signed_sum,raw,eligible_body_tokens,0.2,100,0.20509121157754584,0.47823807444100824,,,,,,,,,,1.0,67.03,0.3267673421107793,0.6199690518407148
vt_h4_c1,AttnLRP,native_positive_normalized,density,eligible_body_tokens,0.05,100,1.0,0.3584397232818965,,,,,,,,,,0.3584397232818965,17.0,0.3584397232818965,0.3584397232818965
vt_h4_c1,AttnLRP,native_positive_normalized,density,eligible_body_tokens,0.1,100,1.0,0.7137228809072274,,,,,,,,,,0.7137228809072274,33.86,0.7137228809072274,0.7137228809072274
vt_h4_c1,AttnLRP,native_positive_normalized,density,eligible_body_tokens,0.2,100,0.7096352462287495,1.0,,,,,,,,,,1.0,66.95,1.0,1.0
vt_h4_c1,AttnLRP,native_positive_normalized,raw,eligible_body_tokens,0.05,100,1.0,0.3584397232818965,,,,,,,,,,0.3584397232818965,17.0,0.3584397232818965,0.3584397232818965
vt_h4_c1,AttnLRP,native_positive_normalized,raw,eligible_body_tokens,0.1,100,0.988458110516934,0.7053854516277543,,,,,,,,,,0.7137228809072274,33.86,0.7053854516277543,0.7053854516277543
vt_h4_c1,AttnLRP,native_positive_normalized,raw,eligible_body_tokens,0.2,100,0.6880279750977734,0.9699388311104614,,,,,,,,,,1.0,66.95,0.9699388311104614,0.9699388311104614
vt_h4_c1,AttnLRP,signed_sum,density,eligible_body_tokens,0.05,100,1.0,0.3584397232818965,,,,,,,,,,0.3584397232818965,17.0,0.3584397232818965,0.3584397232818965
vt_h4_c1,AttnLRP,signed_sum,density,eligible_body_tokens,0.1,100,1.0,0.7137228809072274,,,,,,,,,,0.7137228809072274,33.86,0.7137228809072274,0.7137228809072274
vt_h4_c1,AttnLRP,signed_sum,density,eligible_body_tokens,0.2,100,0.7096352462287495,1.0,,,,,,,,,,1.0,66.95,1.0,1.0
vt_h4_c1,AttnLRP,signed_sum,raw,eligible_body_tokens,0.05,100,1.0,0.3584397232818965,,,,,,,,,,0.3584397232818965,17.0,0.3584397232818965,0.3584397232818965
vt_h4_c1,AttnLRP,signed_sum,raw,eligible_body_tokens,0.1,100,0.988458110516934,0.7053854516277543,,,,,,,,,,0.7137228809072274,33.86,0.7053854516277543,0.7053854516277543
vt_h4_c1,AttnLRP,signed_sum,raw,eligible_body_tokens,0.2,100,0.6880279750977734,0.9699388311104614,,,,,,,,,,1.0,66.95,0.9699388311104614,0.9699388311104614
vt_h4_c1,CLP,native_positive_normalized,density,eligible_body_tokens,0.05,100,0.27176470588235296,0.09718079085975856,,,,,,,,,,0.3584397232818965,17.0,0.09718079085975856,0.09718079085975856
vt_h4_c1,CLP,native_positive_normalized,density,eligible_body_tokens,0.1,100,0.29365418894830664,0.20990748174670856,,,,,,,,,,0.7137228809072274,33.86,0.20990748174670856,0.20990748174670856
vt_h4_c1,CLP,native_positive_normalized,density,eligible_body_tokens,0.2,100,0.26727552079176314,0.3761151248845819,,,,,,,,,,1.0,66.95,0.3761151248845819,0.3761151248845819
vt_h4_c1,CLP,native_positive_normalized,raw,eligible_body_tokens,0.05,100,0.3047058823529412,0.10889202478172504,,,,,,,,,,0.3584397232818965,17.0,0.0003846153846153846,0.24109440279867925
vt_h4_c1,CLP,native_positive_normalized,raw,eligible_body_tokens,0.1,100,0.31130124777183604,0.2224676518013525,,,,,,,,,,0.7137228809072274,33.86,0.10794180276382115,0.24976051295179436
vt_h4_c1,CLP,native_positive_normalized,raw,eligible_body_tokens,0.2,100,0.26710225609918326,0.3757585833290725,,,,,,,,,,1.0,66.95,0.2531934839662871,0.4671182441655695
vt_h4_c1,CLP,signed_sum,density,eligible_body_tokens,0.05,100,0.29411764705882354,0.10449727434912605,,,,,,,,,,0.3584397232818965,17.0,0.10449727434912605,0.10449727434912605
vt_h4_c1,CLP,signed_sum,density,eligible_body_tokens,0.1,100,0.2749108734402852,0.19584243447783606,,,,,,,,,,0.7137228809072274,33.86,0.19584243447783606,0.19584243447783606
vt_h4_c1,CLP,signed_sum,density,eligible_body_tokens,0.2,100,0.2718181153058239,0.38279790200028146,,,,,,,,,,1.0,66.95,0.38279790200028146,0.38279790200028146
vt_h4_c1,CLP,signed_sum,raw,eligible_body_tokens,0.05,100,0.3294117647058824,0.11721131697776496,,,,,,,,,,0.3584397232818965,17.0,0.0,0.2533726288750393
vt_h4_c1,CLP,signed_sum,raw,eligible_body_tokens,0.1,100,0.28814616755793226,0.20534667701739093,,,,,,,,,,0.7137228809072274,33.86,0.10691728494003465,0.2651344314597164
vt_h4_c1,CLP,signed_sum,raw,eligible_body_tokens,0.2,100,0.2785258866097321,0.39213430607171673,,,,,,,,,,1.0,66.95,0.2659357135109984,0.4667452044411935
vt_h4_c1,DT,signed_sum,density,eligible_body_tokens,0.05,100,1.0,0.3584397232818965,,,,,,,,,,0.3584397232818965,17.0,0.3584397232818965,0.3584397232818965
vt_h4_c1,DT,signed_sum,density,eligible_body_tokens,0.1,100,1.0,0.7137228809072274,,,,,,,,,,0.7137228809072274,33.86,0.7137228809072274,0.7137228809072274
