dataset,index,method,recall,rise,mas
niah_mv_v4,98,DT,0.6842105263157895,0.07309782608695652,0.09338034354537406
niah_mv_v4,98,FT_K1,0.5394736842105263,0.06684782608695652,0.24347909837481224
niah_mv_v4,98,ifr-tokenwise,0.5921052631578947,0.06793478260869565,0.25366661502989996
niah_mv_v4,98,FT_K3,0.5394736842105263,,
niah_mv_v4,99,DT,0.25,0.20280612244897958,0.26732109661196546
niah_mv_v4,99,FT_K1,0.19736842105263158,0.2313775510204082,0.28246068458728824
niah_mv_v4,99,ifr-tokenwise,0.14473684210526316,0.24821428571428567,0.2991234094048556
niah_mv_v4,99,FT_K3,0.21052631578947367,,
niah_mv_v8,0,DT,0.13690476190476192,0.2916044776119403,0.4161640509057493
niah_mv_v8,0,FT_K1,0.11904761904761904,0.2755597014925374,0.3181255533663664
niah_mv_v8,0,ifr-tokenwise,0.08928571428571429,0.282089552238806,0.3314466548305052
niah_mv_v8,0,FT_K3,0.1130952380952381,,
niah_mv_v8,1,DT,0.13095238095238096,0.281021897810219,0.397518502468784
niah_mv_v8,1,FT_K1,0.13690476190476192,0.2755474452554745,0.3194843060670377
niah_mv_v8,1,ifr-tokenwise,0.125,0.27810218978102197,0.3471630284337906
niah_mv_v8,1,FT_K3,0.11904761904761904,,
niah_mv_v8,2,DT,0.4097222222222222,0.14705323193916348,0.22711061846778807
niah_mv_v8,2,FT_K1,0.3680555555555556,0.14249049429657795,0.2555270955320863
niah_mv_v8,2,ifr-tokenwise,0.375,0.15465779467680607,0.2591365829103028
niah_mv_v8,2,FT_K3,0.3819444444444444,,
niah_mv_v8,3,DT,0.3618421052631579,0.1604581673306773,0.23089109739304492
niah_mv_v8,3,FT_K1,0.34868421052631576,0.14970119521912353,0.25073109829500634
niah_mv_v8,3,ifr-tokenwise,0.3618421052631579,0.16643426294820718,0.26170412693493555
niah_mv_v8,3,FT_K3,0.34868421052631576,,
niah_mv_v8,4,DT,0.40131578947368424,0.13373015873015873,0.1848562552969219
niah_mv_v8,4,FT_K1,0.35526315789473684,0.1706349206349206,0.24590280132771158
niah_mv_v8,4,ifr-tokenwise,0.3684210526315789,0.17698412698412697,0.24497967917418423
niah_mv_v8,4,FT_K3,0.34868421052631576,,
niah_mv_v8,5,DT,0.13690476190476192,0.33351851851851855,0.536855470814318
niah_mv_v8,5,FT_K1,0.14285714285714285,0.28796296296296303,0.3615271120721866
niah_mv_v8,5,ifr-tokenwise,0.1488095238095238,0.28425925925925927,0.3755924020873409
niah_mv_v8,5,FT_K3,0.14285714285714285,,
niah_mv_v8,6,DT,0.10227272727272728,0.28375370919881304,0.4283208977589036
niah_mv_v8,6,FT_K1,0.11931818181818182,0.3184718100890208,0.3750690851425923
niah_mv_v8,6,ifr-tokenwise,0.125,0.335385756676558,0.42883872740187046
niah_mv_v8,6,FT_K3,0.13068181818181818,,
niah_mv_v8,7,DT,0.3618421052631579,0.15899209486166008,0.22567603789414217
niah_mv_v8,7,FT_K1,0.3618421052631579,0.13290513833992096,0.24677019311092746
niah_mv_v8,7,ifr-tokenwise,0.35526315789473684,0.14950592885375494,0.2574019926510483
niah_mv_v8,7,FT_K3,0.34868421052631576,,
niah_mv_v8,8,DT,0.13125,0.2716192170818505,0.3851827349162541
niah_mv_v8,8,FT_K1,0.125,0.2869217081850534,0.3702627221898919
niah_mv_v8,8,ifr-tokenwise,0.1375,0.28229537366548046,0.37842008189859355
niah_mv_v8,8,FT_K3,0.11875,,
niah_mv_v8,9,DT,0.09210526315789473,0.2900837988826816,0.4442404110696832
niah_mv_v8,9,FT_K1,0.13815789473684212,0.30991620111731844,0.36299114859481985
niah_mv_v8,9,ifr-tokenwise,0.09210526315789473,0.31997206703910613,0.3954772146685932
niah_mv_v8,9,FT_K3,0.13157894736842105,,
niah_mv_v8,10,DT,0.09868421052631579,0.27584269662921346,0.4182838943621519
niah_mv_v8,10,FT_K1,0.13157894736842105,0.3317415730337079,0.3912718673937924
niah_mv_v8,10,ifr-tokenwise,0.125,0.3617977528089888,0.4508402551721857
niah_mv_v8,10,FT_K3,0.13157894736842105,,
niah_mv_v8,11,DT,0.1118421052631579,0.24835329341317364,0.3415908744472201
niah_mv_v8,11,FT_K1,0.13815789473684212,0.3333832335329342,0.39276987723015633
niah_mv_v8,11,ifr-tokenwise,0.13157894736842105,0.337874251497006,0.4148585262934744
niah_mv_v8,11,FT_K3,0.13157894736842105,,
niah_mv_v8,12,DT,0.3684210526315789,0.12289272030651341,0.1562713935277054
niah_mv_v8,12,FT_K1,0.35526315789473684,0.13917624521072797,0.25236439714626824
niah_mv_v8,12,ifr-tokenwise,0.3618421052631579,0.13687739463601534,0.266897952167594
niah_mv_v8,12,FT_K3,0.375,,
niah_mv_v8,13,DT,0.10526315789473684,0.2836153846153846,0.4293145302632343
niah_mv_v8,13,FT_K1,0.14473684210526316,0.33053846153846156,0.3944940692838574
niah_mv_v8,13,ifr-tokenwise,0.1118421052631579,0.3628461538461538,0.45780725450930515
niah_mv_v8,13,FT_K3,0.13815789473684212,,
niah_mv_v8,14,DT,0.3333333333333333,0.22308306709265174,0.27370795036553514
niah_mv_v8,14,FT_K1,0.375,0.161741214057508,0.2533159017234047
niah_mv_v8,14,ifr-tokenwise,0.375,0.19017571884984025,0.2679343192089964
niah_mv_v8,14,FT_K3,0.3888888888888889,,
niah_mv_v8,15,DT,0.0875,0.26882022471910105,0.38223808807789644
niah_mv_v8,15,FT_K1,0.1375,0.35646067415730337,0.43456572214603995
niah_mv_v8,15,ifr-tokenwise,0.125,0.3588483146067415,0.4525529146460606
niah_mv_v8,15,FT_K3,0.13125,,
niah_mv_v8,16,DT,0.09722222222222222,0.2628048780487805,0.37770860064579936
niah_mv_v8,16,FT_K1,0.1527777777777778,0.33902439024390246,0.3946933498631789
niah_mv_v8,16,ifr-tokenwise,0.09722222222222222,0.37286585365853664,0.4655230082143798
niah_mv_v8,16,FT_K3,0.1527777777777778,,
niah_mv_v8,17,DT,0.13157894736842105,0.2626306620209059,0.37251037818128985
niah_mv_v8,17,FT_K1,0.13815789473684212,0.26925087108013934,0.33301549826281807
niah_mv_v8,17,ifr-tokenwise,0.125,0.28423344947735185,0.34812221271364246
niah_mv_v8,17,FT_K3,0.13815789473684212,,
niah_mv_v8,18,DT,0.1118421052631579,0.2847701149425287,0.4156033039525635
niah_mv_v8,18,FT_K1,0.13815789473684212,0.34310344827586203,0.408019701163805
niah_mv_v8,18,ifr-tokenwise,0.125,0.34956896551724137,0.43808479877447504
niah_mv_v8,18,FT_K3,0.14473684210526316,,
niah_mv_v8,19,DT,0.14473684210526316,0.29173076923076924,0.4397527244051839
niah_mv_v8,19,FT_K1,0.14473684210526316,0.27634615384615385,0.33654094960834874
niah_mv_v8,19,ifr-tokenwise,0.1118421052631579,0.2826923076923077,0.3550590185300056
niah_mv_v8,19,FT_K3,0.14473684210526316,,
niah_mv_v8,20,DT,0.125,0.3015886287625419,0.4785544504754193
niah_mv_v8,20,FT_K1,0.1375,0.30928093645484955,0.36577270519230265
niah_mv_v8,20,ifr-tokenwise,0.13125,0.31814381270903014,0.39057991792432806
niah_mv_v8,20,FT_K3,0.125,,
niah_mv_v8,21,DT,0.125,0.33704013377926423,0.5310732098761931
niah_mv_v8,21,FT_K1,0.14473684210526316,0.3450668896321071,0.4218278847267106
niah_mv_v8,21,ifr-tokenwise,0.125,0.34556856187290974,0.4386210071194131
niah_mv_v8,21,FT_K3,0.13815789473684212,,
niah_mv_v8,22,DT,0.09868421052631579,0.2693804034582132,0.39722405237558156
niah_mv_v8,22,FT_K1,0.14473684210526316,0.3322046109510086,0.4010734432572177
niah_mv_v8,22,ifr-tokenwise,0.125,0.3487752161383285,0.4342082154405406
niah_mv_v8,22,FT_K3,0.13815789473684212,,
niah_mv_v8,23,DT,0.40789473684210525,0.11872549019607843,0.1480503059865462
niah_mv_v8,23,FT_K1,0.35526315789473684,0.12539215686274507,0.25074149006543706
niah_mv_v8,23,ifr-tokenwise,0.3618421052631579,0.12382352941176471,0.2579685328545655
niah_mv_v8,23,FT_K3,0.3618421052631579,,
niah_mv_v8,24,DT,0.13690476190476192,0.28802083333333334,0.45604283993910394
niah_mv_v8,24,FT_K1,0.125,0.30572916666666666,0.3702510857129232
niah_mv_v8,24,ifr-tokenwise,0.125,0.3175347222222222,0.3913817348368898
niah_mv_v8,24,FT_K3,0.11904761904761904,,
niah_mv_v8,25,DT,0.09210526315789473,0.29761904761904767,0.4602003764731946
niah_mv_v8,25,FT_K1,0.125,0.3238095238095239,0.37745773934240834
niah_mv_v8,25,ifr-tokenwise,0.09868421052631579,0.35104166666666664,0.4361157919339109
niah_mv_v8,25,FT_K3,0.11842105263157894,,
niah_mv_v8,26,DT,0.39473684210526316,0.1738188976377953,0.24914161230070211
niah_mv_v8,26,FT_K1,0.34868421052631576,0.1643700787401575,0.243944281456019
niah_mv_v8,26,ifr-tokenwise,0.35526315789473684,0.18877952755905514,0.25783821742442725
niah_mv_v8,26,FT_K3,0.34868421052631576,,
niah_mv_v8,27,DT,0.13815789473684212,0.2703183520599251,0.38078218323557145
niah_mv_v8,27,FT_K1,0.13157894736842105,0.2916666666666667,0.3445259245774316
niah_mv_v8,27,ifr-tokenwise,0.125,0.273689138576779,0.3295690347701187
niah_mv_v8,27,FT_K3,0.13815789473684212,,
niah_mv_v8,28,DT,0.3881578947368421,0.1744296577946768,0.24124988227273697
niah_mv_v8,28,FT_K1,0.3684210526315789,0.1318441064638783,0.24132635178954795
niah_mv_v8,28,ifr-tokenwise,0.3618421052631579,0.12423954372623576,0.2549743159809615
niah_mv_v8,28,FT_K3,0.3618421052631579,,
niah_mv_v8,29,DT,0.3618421052631579,0.19323308270676684,0.262915793250926
niah_mv_v8,29,FT_K1,0.34868421052631576,0.15206766917293232,0.2506352326819609
niah_mv_v8,29,ifr-tokenwise,0.35526315789473684,0.17011278195488722,0.2628073245991515
niah_mv_v8,29,FT_K3,0.3684210526315789,,
niah_mv_v8,30,DT,0.1375,0.30852059925093633,0.46316029924957886
niah_mv_v8,30,FT_K1,0.15625,0.29691011235955056,0.3653810885107957
niah_mv_v8,30,ifr-tokenwise,0.125,0.29765917602996256,0.37242852231073387
niah_mv_v8,30,FT_K3,0.14375,,
niah_mv_v8,31,DT,0.11842105263157894,0.3191489361702128,0.4845635131450602
niah_mv_v8,31,FT_K1,0.14473684210526316,0.32978723404255317,0.3965922951152606
niah_mv_v8,31,ifr-tokenwise,0.125,0.3290780141843972,0.40328146406256
niah_mv_v8,31,FT_K3,0.13815789473684212,,
niah_mv_v8,32,DT,0.39473684210526316,0.18203422053231938,0.27076007561050325
niah_mv_v8,32,FT_K1,0.34210526315789475,0.17899239543726236,0.2514196228282311
niah_mv_v8,32,ifr-tokenwise,0.35526315789473684,0.1824144486692015,0.2659732237855953
niah_mv_v8,32,FT_K3,0.3684210526315789,,
niah_mv_v8,33,DT,0.10526315789473684,0.2756153846153846,0.44302791671341674
niah_mv_v8,33,FT_K1,0.13815789473684212,0.34423076923076923,0.4164511490141326
niah_mv_v8,33,ifr-tokenwise,0.125,0.3534615384615385,0.43134997632493954
niah_mv_v8,33,FT_K3,0.13815789473684212,,
niah_mv_v8,34,DT,0.13157894736842105,0.32083333333333325,0.5389494144058631
niah_mv_v8,34,FT_K1,0.13815789473684212,0.28055555555555556,0.34243026176120017
niah_mv_v8,34,ifr-tokenwise,0.13157894736842105,0.2765625,0.34686787733089053
niah_mv_v8,34,FT_K3,0.13815789473684212,,
niah_mv_v8,35,DT,0.39473684210526316,0.14877358490566034,0.2074706301149777
niah_mv_v8,35,FT_K1,0.35526315789473684,0.16160377358490569,0.24355570434463586
niah_mv_v8,35,ifr-tokenwise,0.3684210526315789,0.18915094339622646,0.2570333225487535
niah_mv_v8,35,FT_K3,0.3618421052631579,,
niah_mv_v8,36,DT,0.40131578947368424,0.1408102766798419,0.2027922305812579
niah_mv_v8,36,FT_K1,0.35526315789473684,0.12658102766798418,0.25454848196432267
niah_mv_v8,36,ifr-tokenwise,0.3618421052631579,0.14594861660079053,0.262879348600772
niah_mv_v8,36,FT_K3,0.35526315789473684,,
niah_mv_v8,37,DT,0.09868421052631579,0.2639570552147239,0.3742961703924014
niah_mv_v8,37,FT_K1,0.13157894736842105,0.3136503067484663,0.36573632366177133
niah_mv_v8,37,ifr-tokenwise,0.13815789473684212,0.33174846625766874,0.4180681668394996
niah_mv_v8,37,FT_K3,0.13157894736842105,,
niah_mv_v8,38,DT,0.10625,0.2711077844311377,0.40567789890100575
niah_mv_v8,38,FT_K1,0.125,0.32470059880239527,0.38814085506981477
niah_mv_v8,38,ifr-tokenwise,0.125,0.35883233532934133,0.4595999953521465
niah_mv_v8,38,FT_K3,0.11875,,
niah_mv_v8,39,DT,0.40131578947368424,0.17519762845849804,0.2389470650159163
niah_mv_v8,39,FT_K1,0.40131578947368424,0.12618577075098816,0.251250944025596
niah_mv_v8,39,ifr-tokenwise,0.3684210526315789,0.13804347826086955,0.2684616811734843
niah_mv_v8,39,FT_K3,0.3881578947368421,,
niah_mv_v8,40,DT,0.39473684210526316,0.14474248927038622,0.19148520800519728
niah_mv_v8,40,FT_K1,0.3618421052631579,0.14045064377682404,0.24240747502446386
niah_mv_v8,40,ifr-tokenwise,0.375,0.13444206008583692,0.25227388440688464
niah_mv_v8,40,FT_K3,0.3684210526315789,,
niah_mv_v8,41,DT,0.10625,0.24567448680351908,0.36517759917188525
niah_mv_v8,41,FT_K1,0.1375,0.33247800586510257,0.38470016074020846
niah_mv_v8,41,ifr-tokenwise,0.1125,0.3418621700879765,0.40787759199167883
niah_mv_v8,41,FT_K3,0.13125,,
niah_mv_v8,42,DT,0.13690476190476192,0.2593023255813954,0.3579503137711364
niah_mv_v8,42,FT_K1,0.15476190476190477,0.25794573643410856,0.3132543535683892
niah_mv_v8,42,ifr-tokenwise,0.13095238095238096,0.2622093023255814,0.33296821879036304
niah_mv_v8,42,FT_K3,0.1488095238095238,,
niah_mv_v8,43,DT,0.1118421052631579,0.26876996805111825,0.38287106009524396
niah_mv_v8,43,FT_K1,0.14473684210526316,0.30487220447284347,0.34639572152986536
niah_mv_v8,43,ifr-tokenwise,0.13815789473684212,0.3246805111821086,0.3989670029908143
niah_mv_v8,43,FT_K3,0.13815789473684212,,
niah_mv_v8,44,DT,0.13690476190476192,0.3112264150943396,0.486118699455141
niah_mv_v8,44,FT_K1,0.11904761904761904,0.285188679245283,0.33861707670327
niah_mv_v8,44,ifr-tokenwise,0.09523809523809523,0.3004716981132076,0.37063734365673245
niah_mv_v8,44,FT_K3,0.125,,
niah_mv_v8,45,DT,0.1118421052631579,0.30088424437299033,0.47595115991193804
niah_mv_v8,45,FT_K1,0.13157894736842105,0.3241961414790997,0.3846889785087962
niah_mv_v8,45,ifr-tokenwise,0.08552631578947369,0.3428456591639871,0.4203369382101402
niah_mv_v8,45,FT_K3,0.13815789473684212,,
niah_mv_v8,46,DT,0.3815789473684211,0.13088235294117648,0.1853715750797565
niah_mv_v8,46,FT_K1,0.34868421052631576,0.15598039215686274,0.24246222008624593
niah_mv_v8,46,ifr-tokenwise,0.35526315789473684,0.17245098039215687,0.2588273786804651
niah_mv_v8,46,FT_K3,0.35526315789473684,,
niah_mv_v8,47,DT,0.10625,0.30800283286118985,0.46265558371661547
niah_mv_v8,47,FT_K1,0.13125,0.38080736543909344,0.4854019962095143
niah_mv_v8,47,ifr-tokenwise,0.13125,0.3887393767705382,0.5164588968261714
niah_mv_v8,47,FT_K3,0.13125,,
niah_mv_v8,48,DT,0.125,0.27370848708487083,0.41306827285926184
niah_mv_v8,48,FT_K1,0.13125,0.30894833948339484,0.37548668486978365
niah_mv_v8,48,ifr-tokenwise,0.1,0.31153136531365316,0.39342887558705686
niah_mv_v8,48,FT_K3,0.13125,,
niah_mv_v8,49,DT,0.0875,0.27893120393120385,0.4149455408316606
niah_mv_v8,49,FT_K1,0.1375,0.369963144963145,0.4680032801958401
niah_mv_v8,49,ifr-tokenwise,0.11875,0.38765356265356266,0.5108631469439281
niah_mv_v8,49,FT_K3,0.1375,,
niah_mv_v8,50,DT,0.3092105263157895,0.22680722891566268,0.3433488049393589
niah_mv_v8,50,FT_K1,0.34210526315789475,0.21385542168674698,0.253163926250498
niah_mv_v8,50,ifr-tokenwise,0.3618421052631579,0.23493975903614456,0.264366176439704
niah_mv_v8,50,FT_K3,0.35526315789473684,,
niah_mv_v8,51,DT,0.40131578947368424,0.16184210526315787,0.22661579132051787
niah_mv_v8,51,FT_K1,0.3684210526315789,0.1298582995951417,0.2443411388646089
niah_mv_v8,51,ifr-tokenwise,0.3618421052631579,0.15172064777327937,0.25612442358311127
niah_mv_v8,51,FT_K3,0.34210526315789475,,
niah_mv_v8,52,DT,0.1,0.26960641399416907,0.4207050173268814
niah_mv_v8,52,FT_K1,0.125,0.32864431486880463,0.3980906840781455
niah_mv_v8,52,ifr-tokenwise,0.10625,0.34322157434402334,0.4313064782537703
niah_mv_v8,52,FT_K3,0.13125,,
niah_mv_v8,53,DT,0.1375,0.3195488721804511,0.4902248380530548
niah_mv_v8,53,FT_K1,0.13125,0.28063909774436097,0.34464980810952095
niah_mv_v8,53,ifr-tokenwise,0.1125,0.2956766917293233,0.3806746365968432
niah_mv_v8,53,FT_K3,0.1375,,
niah_mv_v8,54,DT,0.10526315789473684,0.2569526627218935,0.38206748760802717
niah_mv_v8,54,FT_K1,0.13815789473684212,0.33254437869822484,0.39217269106531794
niah_mv_v8,54,ifr-tokenwise,0.10526315789473684,0.34437869822485206,0.41573311314624284
niah_mv_v8,54,FT_K3,0.13815789473684212,,
niah_mv_v8,55,DT,0.3684210526315789,0.1373529411764706,0.19784461808536885
niah_mv_v8,55,FT_K1,0.375,0.1853921568627451,0.248564169202227
niah_mv_v8,55,ifr-tokenwise,0.375,0.18970588235294117,0.26360010433103404
niah_mv_v8,55,FT_K3,0.3815789473684211,,
niah_mv_v8,56,DT,0.3815789473684211,0.1899621212121212,0.29445014868159436
niah_mv_v8,56,FT_K1,0.34868421052631576,0.14469696969696969,0.2568178972426468
niah_mv_v8,56,ifr-tokenwise,0.375,0.1446969696969697,0.2671013202598565
niah_mv_v8,56,FT_K3,0.375,,
niah_mv_v8,57,DT,0.08333333333333333,0.2670765027322404,0.3653803806082766
niah_mv_v8,57,FT_K1,0.13095238095238096,0.3225409836065573,0.3748530889683238
niah_mv_v8,57,ifr-tokenwise,0.13095238095238096,0.32909836065573767,0.4089442256432731
niah_mv_v8,57,FT_K3,0.11904761904761904,,
niah_mv_v8,58,DT,0.13157894736842105,0.29459706959706955,0.4498141471078771
niah_mv_v8,58,FT_K1,0.13157894736842105,0.2760989010989011,0.32677682768088223
niah_mv_v8,58,ifr-tokenwise,0.10526315789473684,0.27976190476190477,0.3373138530831376
niah_mv_v8,58,FT_K3,0.13157894736842105,,
niah_mv_v8,59,DT,0.375,0.19990039840637447,0.35905668668044644
niah_mv_v8,59,FT_K1,0.3684210526315789,0.1891434262948207,0.24942366329299595
niah_mv_v8,59,ifr-tokenwise,0.39473684210526316,0.2106573705179283,0.26410021155112995
niah_mv_v8,59,FT_K3,0.3881578947368421,,
niah_mv_v8,60,DT,0.13125,0.31818996415770606,0.4865506186934693
niah_mv_v8,60,FT_K1,0.13125,0.2848566308243728,0.3473331859554367
niah_mv_v8,60,ifr-tokenwise,0.11875,0.29005376344086015,0.36894532190064205
niah_mv_v8,60,FT_K3,0.125,,
niah_mv_v8,61,DT,0.10119047619047619,0.3038409703504043,0.4782215782947918
niah_mv_v8,61,FT_K1,0.125,0.36435309973045826,0.45298087240202056
niah_mv_v8,61,ifr-tokenwise,0.10119047619047619,0.37877358490566043,0.49759588642155617
niah_mv_v8,61,FT_K3,0.11904761904761904,,
niah_mv_v8,62,DT,0.15,0.29889705882352946,0.4608177985383836
niah_mv_v8,62,FT_K1,0.15,0.3012867647058823,0.3616994866694275
niah_mv_v8,62,ifr-tokenwise,0.14375,0.296875,0.39106873350871546
niah_mv_v8,62,FT_K3,0.14375,,
niah_mv_v8,63,DT,0.40131578947368424,0.1398,0.18982831959316598
niah_mv_v8,63,FT_K1,0.35526315789473684,0.13540000000000002,0.24900059170492175
niah_mv_v8,63,ifr-tokenwise,0.35526315789473684,0.13940000000000002,0.25865345125486877
niah_mv_v8,63,FT_K3,0.35526315789473684,,
niah_mv_v8,64,DT,0.08552631578947369,0.27454268292682926,0.40677139141652285
niah_mv_v8,64,FT_K1,0.14473684210526316,0.32759146341463413,0.38477211214240076
niah_mv_v8,64,ifr-tokenwise,0.11842105263157894,0.3266768292682927,0.39482591276600615
niah_mv_v8,64,FT_K3,0.13815789473684212,,
niah_mv_v8,65,DT,0.40131578947368424,0.19558823529411767,0.28197561056280074
niah_mv_v8,65,FT_K1,0.3618421052631579,0.17519607843137255,0.24402365513421845
niah_mv_v8,65,ifr-tokenwise,0.35526315789473684,0.192843137254902,0.25999191957621554
niah_mv_v8,65,FT_K3,0.34868421052631576,,
niah_mv_v8,66,DT,0.10795454545454546,0.27382550335570477,0.42956285425786944
niah_mv_v8,66,FT_K1,0.13636363636363635,0.3295302013422819,0.38131226660234346
niah_mv_v8,66,ifr-tokenwise,0.11363636363636363,0.35822147651006714,0.4513534750567275
niah_mv_v8,66,FT_K3,0.13636363636363635,,
niah_mv_v8,67,DT,0.3684210526315789,0.1657547169811321,0.24015461246859554
niah_mv_v8,67,FT_K1,0.32894736842105265,0.14669811320754716,0.2529827340190819
niah_mv_v8,67,ifr-tokenwise,0.35526315789473684,0.15481132075471699,0.26697823159363276
niah_mv_v8,67,FT_K3,0.34210526315789475,,
niah_mv_v8,68,DT,0.4144736842105263,0.15229083665338644,0.2087658148330896
niah_mv_v8,68,FT_K1,0.375,0.14770916334661358,0.2502618090888645
niah_mv_v8,68,ifr-tokenwise,0.3618421052631579,0.15368525896414342,0.26958176987694826
niah_mv_v8,68,FT_K3,0.375,,
niah_mv_v8,69,DT,0.4125,0.1848076923076923,0.2772552790802111
niah_mv_v8,69,FT_K1,0.3375,0.17653846153846153,0.24823670300473683
niah_mv_v8,69,ifr-tokenwise,0.3625,0.18730769230769231,0.24944123269505897
niah_mv_v8,69,FT_K3,0.33125,,
niah_mv_v8,70,DT,0.11931818181818182,0.25789902280130295,0.34666893453125125
niah_mv_v8,70,FT_K1,0.14204545454545456,0.30838762214983717,0.37500558476566015
niah_mv_v8,70,ifr-tokenwise,0.11363636363636363,0.30561889250814334,0.37431720855328365
niah_mv_v8,70,FT_K3,0.14204545454545456,,
niah_mv_v8,71,DT,0.09868421052631579,0.2710365853658537,0.38718374188938726
niah_mv_v8,71,FT_K1,0.13815789473684212,0.31615853658536586,0.3784712546471303
niah_mv_v8,71,ifr-tokenwise,0.11842105263157894,0.3332317073170732,0.41812647733622554
niah_mv_v8,71,FT_K3,0.125,,
niah_mv_v8,72,DT,0.1111111111111111,0.27903508771929825,0.4188034144167531
niah_mv_v8,72,FT_K1,0.14583333333333334,0.31728070175438605,0.38100916075259683
niah_mv_v8,72,ifr-tokenwise,0.1111111111111111,0.32640350877192986,0.4071503145437408
niah_mv_v8,72,FT_K3,0.1388888888888889,,
niah_mv_v8,73,DT,0.09375,0.24701257861635223,0.3468611531118537
niah_mv_v8,73,FT_K1,0.1375,0.3114779874213836,0.3416985029090861
niah_mv_v8,73,ifr-tokenwise,0.11875,0.32971698113207554,0.39089209315482537
niah_mv_v8,73,FT_K3,0.13125,,
niah_mv_v8,74,DT,0.1375,0.28151340996168583,0.40420218447464434
niah_mv_v8,74,FT_K1,0.13125,0.2887931034482758,0.3607860417297947
niah_mv_v8,74,ifr-tokenwise,0.125,0.292816091954023,0.3619409526856717
niah_mv_v8,74,FT_K3,0.13125,,
niah_mv_v8,75,DT,0.125,0.2895631067961165,0.4362069678231286
niah_mv_v8,75,FT_K1,0.1388888888888889,0.34263754045307443,0.4127271551670999
niah_mv_v8,75,ifr-tokenwise,0.09027777777777778,0.358495145631068,0.44979305388900237
niah_mv_v8,75,FT_K3,0.1388888888888889,,
niah_mv_v8,76,DT,0.1118421052631579,0.26839339339339335,0.4109348509210838
niah_mv_v8,76,FT_K1,0.14473684210526316,0.30998498498498495,0.35474985337776105
niah_mv_v8,76,ifr-tokenwise,0.1118421052631579,0.3413663663663663,0.41654834935518253
niah_mv_v8,76,FT_K3,0.13815789473684212,,
niah_mv_v8,77,DT,0.375,0.1478744939271255,0.20493606368693212
niah_mv_v8,77,FT_K1,0.34868421052631576,0.1367408906882591,0.25402981725078627
niah_mv_v8,77,ifr-tokenwise,0.35526315789473684,0.15536437246963558,0.2652465151141053
niah_mv_v8,77,FT_K3,0.3618421052631579,,
niah_mv_v8,78,DT,0.375,0.12384615384615383,0.16474991218794569
niah_mv_v8,78,FT_K1,0.34868421052631576,0.13884615384615387,0.2534689672267131
niah_mv_v8,78,ifr-tokenwise,0.3618421052631579,0.13807692307692307,0.26091011801299874
niah_mv_v8,78,FT_K3,0.34868421052631576,,
niah_mv_v8,79,DT,0.125,0.27136015325670504,0.40491532233672595
niah_mv_v8,79,FT_K1,0.125,0.27863984674329506,0.3436157916712866
niah_mv_v8,79,ifr-tokenwise,0.10625,0.29319923371647516,0.35837826201517936
niah_mv_v8,79,FT_K3,0.13125,,
niah_mv_v8,80,DT,0.40789473684210525,0.20508130081300813,0.2696890133639956
niah_mv_v8,80,FT_K1,0.3815789473684211,0.14207317073170733,0.25340193809099
niah_mv_v8,80,ifr-tokenwise,0.3618421052631579,0.16971544715447154,0.2743768717789299
niah_mv_v8,80,FT_K3,0.375,,
niah_mv_v8,81,DT,0.13157894736842105,0.2839225589225589,0.45758284387429055
niah_mv_v8,81,FT_K1,0.14473684210526316,0.3101851851851851,0.38660024535223075
niah_mv_v8,81,ifr-tokenwise,0.13157894736842105,0.30042087542087537,0.39482862505280075
niah_mv_v8,81,FT_K3,0.13815789473684212,,
niah_mv_v8,82,DT,0.13125,0.2961267605633803,0.47447678570393814
niah_mv_v8,82,FT_K1,0.13125,0.28274647887323945,0.32163046500116355
niah_mv_v8,82,ifr-tokenwise,0.1,0.30105633802816906,0.36367646384816904
niah_mv_v8,82,FT_K3,0.13125,,
niah_mv_v8,83,DT,0.4144736842105263,0.19084905660377358,0.31104819012765017
niah_mv_v8,83,FT_K1,0.3618421052631579,0.20500000000000002,0.24454956635477001
niah_mv_v8,83,ifr-tokenwise,0.375,0.20990566037735858,0.25121660733891604
niah_mv_v8,83,FT_K3,0.3618421052631579,,
niah_mv_v8,84,DT,0.39473684210526316,0.140748031496063,0.20536852082451668
niah_mv_v8,84,FT_K1,0.375,0.16023622047244093,0.2661470857680244
niah_mv_v8,84,ifr-tokenwise,0.3684210526315789,0.17736220472440944,0.27609812142409346
niah_mv_v8,84,FT_K3,0.3684210526315789,,
niah_mv_v8,85,DT,0.38125,0.16132958801498126,0.22765909234085768
niah_mv_v8,85,FT_K1,0.33125,0.1500936329588015,0.24383655241407792
niah_mv_v8,85,ifr-tokenwise,0.3375,0.1650749063670412,0.25411797440793943
niah_mv_v8,85,FT_K3,0.34375,,
niah_mv_v8,86,DT,0.3618421052631579,0.2193396226415094,0.2948857683062315
niah_mv_v8,86,FT_K1,0.35526315789473684,0.14462264150943396,0.24868615616540107
niah_mv_v8,86,ifr-tokenwise,0.35526315789473684,0.17179245283018868,0.2574441047918694
niah_mv_v8,86,FT_K3,0.35526315789473684,,
niah_mv_v8,87,DT,0.39473684210526316,0.22174329501915713,0.2946174386071307
niah_mv_v8,87,FT_K1,0.3684210526315789,0.1625478927203065,0.24966222240057853
niah_mv_v8,87,ifr-tokenwise,0.375,0.1843869731800766,0.26805704193985025
niah_mv_v8,87,FT_K3,0.375,,
niah_mv_v8,88,DT,0.1,0.26842507645259944,0.40973341866737156
