task,index,dt_rise,ft_rise,delta,dt_positive_rise,signed_minus_positive,dt_recall,ft_k3_recall,dt_mas,ft_mas,prompt_length,target_length,eligible_count,gold_count,positive_fraction,negative_fraction,gold_positive_fraction,root_effect,relative_residual,max_replay_l2,score_full,score_deleted,endpoint_gap,dt_zero_step,ft_zero_step,dt_y_1,ft_y_1,dt_deleted_gold_1,ft_deleted_gold_1,dt_negative_deleted_1,dt_y_2,ft_y_2,dt_deleted_gold_2,ft_deleted_gold_2,dt_negative_deleted_2,dt_y_4,ft_y_4,dt_deleted_gold_4,ft_deleted_gold_4,dt_negative_deleted_4,dt_y_10,ft_y_10,dt_deleted_gold_10,ft_deleted_gold_10,dt_negative_deleted_10
niah_mq_q8,97,0.4156024096385541,0.38536144578313253,0.030240963855421577,0.42283132530120476,-0.007228915662650659,0.11180124223602485,0.09937888198757763,0.6216172753613566,0.44518983457917605,385,747,321,161,0.7819314641744548,0.21806853582554517,0.8509316770186336,415.56348528901873,0.001386788345303731,0.0,-105.0,-520.0,415.0,18,20,0.9204819277108434,0.9060240963855422,0.043478260869565216,0.018633540372670808,0,0.8987951807228916,0.8361445783132531,0.11180124223602485,0.062111801242236024,0,0.744578313253012,0.7012048192771084,0.22981366459627328,0.16770186335403728,0,0.39518072289156625,0.3180722891566265,0.577639751552795,0.4968944099378882,0
niah_mq_q8,98,0.3805147058823529,0.3799019607843137,0.0006127450980392135,0.38688725490196074,-0.0063725490196078205,0.10457516339869281,0.0915032679738562,0.564992124081258,0.4421780172205234,361,663,297,153,0.7744107744107744,0.2255892255892256,0.8169934640522876,407.4855332639693,0.0009798594683855981,0.0,-148.0,-556.0,408.0,17,20,0.946078431372549,0.9117647058823529,0.0457516339869281,0.0196078431372549,0,0.8553921568627451,0.8308823529411765,0.10457516339869281,0.06535947712418301,0,0.7254901960784313,0.7009803921568627,0.22875816993464052,0.16993464052287582,0,0.36764705882352944,0.3284313725490196,0.5686274509803921,0.477124183006536,0
niah_mq_q8,99,0.387945914844649,0.3609033371691599,0.02704257767548912,0.38840621403912545,-0.0004602991944764323,0.1282051282051282,0.12179487179487179,0.5741283996646863,0.4185735339828451,370,617,306,156,0.8431372549019608,0.1568627450980392,0.9102564102564102,435.5475716989855,-4.3673277513378414e-05,0.0,-113.5,-548.0,434.5,18,20,0.9159953970080552,0.8998849252013809,0.07051282051282051,0.038461538461538464,0,0.8285385500575374,0.8423475258918297,0.1282051282051282,0.08974358974358974,0,0.7042577675489068,0.715765247410817,0.2564102564102564,0.21153846153846154,0,0.36363636363636365,0.24856156501726123,0.6217948717948718,0.5192307692307693,0
niah_mv_v2,0,0.04021739130434783,0.049637681159420285,-0.009420289855072456,0.04021739130434783,0.0,0.9736842105263158,0.8421052631578947,0.06436097652356373,0.22398341196247196,957,242,866,38,0.5450346420323325,0.45496535796766746,1.0,138.52947393903344,-0.0003978554138442514,0.0,-138.0,-276.0,138.0,3,2,0.2898550724637681,0.4927536231884058,0.7105263157894737,0.3684210526315789,0,0.014492753623188406,0.0,0.9736842105263158,0.8421052631578947,0,0.0,0.0,1.0,0.868421052631579,0,0.0,0.0,1.0,0.9473684210526315,0
niah_mv_v2,1,0.08312500000000003,0.125625,-0.042499999999999954,0.08062500000000003,0.0025000000000000022,0.9736842105263158,0.8421052631578947,0.09639506704610852,0.23532135002751353,957,243,866,38,0.5912240184757506,0.40877598152424943,1.0,160.91800800101555,0.00020966712888390767,0.0,-144.0,-304.0,160.0,20,20,0.4125,0.4875,0.7105263157894737,0.47368421052631576,0,0.2125,0.1375,0.9736842105263158,0.8421052631578947,0,0.075,0.125,0.9736842105263158,0.868421052631579,0,0.025,0.075,1.0,1.0,0
niah_mv_v2,2,0.0698753462603878,0.13054016620498612,-0.060664819944598325,0.0698753462603878,0.0,0.9166666666666666,0.8055555555555556,0.10074961449199979,0.24783000521787768,953,199,862,36,0.5997679814385151,0.40023201856148494,1.0,181.22811865738026,0.002185552994783709,0.0,-127.5,-308.0,180.5,20,20,0.3767313019390582,0.4598337950138504,0.6388888888888888,0.5,0,0.0664819944598338,0.1772853185595568,0.9166666666666666,0.7777777777777778,0,0.0443213296398892,0.0997229916897507,1.0,0.8333333333333334,0,0.0221606648199446,0.0997229916897507,1.0,0.9444444444444444,0
niah_mv_v2,3,0.041774193548387094,0.06048387096774192,-0.01870967741935483,0.041774193548387094,0.0,0.8947368421052632,0.868421052631579,0.07815826075220027,0.22587685800853227,957,280,866,38,0.5404157043879908,0.45958429561200925,1.0,155.55673901212697,0.004040785661983297,0.0,-183.0,-338.0,155.0,3,12,0.2838709677419355,0.3741935483870968,0.6578947368421053,0.5,0,0.05161290322580645,0.07741935483870968,0.8947368421052632,0.8421052631578947,0,0.0,0.03870967741935484,1.0,0.8947368421052632,0,0.0,0.012903225806451613,1.0,0.9210526315789473,0
niah_mv_v2,4,0.10969387755102038,0.11887755102040817,-0.009183673469387796,0.10969387755102038,0.0,0.5,0.3,0.13009219602461813,0.2613635404225333,356,289,310,40,0.6096774193548387,0.3903225806451613,1.0,147.64122082242534,7.466221105417723e-05,0.0,-155.0,-302.0,147.0,6,6,0.6938775510204082,0.6598639455782312,0.275,0.125,0,0.42857142857142855,0.5170068027210885,0.525,0.325,0,0.19047619047619047,0.24489795918367346,0.85,0.675,0,0.0,0.0,1.0,0.9,0
niah_mv_v2,5,0.04155405405405406,0.04358108108108107,-0.0020270270270270133,0.04155405405405406,0.0,0.9736842105263158,0.7894736842105263,0.06610315150735455,0.2465809776386298,957,257,866,38,0.5773672055427251,0.4226327944572748,1.0,147.28648394365143,-0.00010491520370106493,0.0,-142.0,-290.0,148.0,3,2,0.2905405405405405,0.3716216216216216,0.7368421052631579,0.39473684210526316,0,0.04054054054054054,0.0,0.9736842105263158,0.7894736842105263,0,0.0,0.0,1.0,0.868421052631579,0,0.0,0.0,1.0,1.0,0
niah_mv_v2,6,0.041428571428571426,0.05285714285714286,-0.011428571428571434,0.041428571428571426,0.0,0.9444444444444444,0.8333333333333334,0.06983355414870997,0.24463727984196032,953,344,862,36,0.5197215777262181,0.4802784222737819,1.0,138.75170292240432,0.0005365073744323277,0.0,-230.0,-370.0,140.0,3,4,0.3,0.45714285714285713,0.7777777777777778,0.4722222222222222,0,0.02857142857142857,0.08571428571428572,0.9444444444444444,0.8055555555555556,0,0.0,0.0,1.0,0.8888888888888888,0,0.0,0.0,1.0,0.9444444444444444,0
niah_mv_v2,7,0.04618055555555556,0.04722222222222222,-0.001041666666666663,0.04618055555555556,0.0,0.9473684210526315,0.8157894736842105,0.06540967678481058,0.22958147474793403,957,256,866,38,0.5150115473441108,0.48498845265588914,1.0,144.8536847189381,0.0026553687291111104,0.0,-140.0,-284.0,144.0,4,3,0.2986111111111111,0.4166666666666667,0.7105263157894737,0.39473684210526316,0,0.08333333333333333,0.027777777777777776,0.9473684210526315,0.8421052631578947,0,0.0,0.0,0.9473684210526315,0.868421052631579,0,0.0,0.0,1.0,0.9210526315789473,0
niah_mv_v2,8,0.12135761589403975,0.11241721854304636,0.00894039735099339,0.12135761589403975,0.0,0.5238095238095238,0.3333333333333333,0.14572440593809724,0.2575453037127839,360,286,314,42,0.6242038216560509,0.37579617834394907,1.0,150.30380279054464,-0.0019901291502302594,0.0,-149.0,-300.0,151.0,8,7,0.695364238410596,0.609271523178808,0.30952380952380953,0.16666666666666666,0,0.41721854304635764,0.4966887417218543,0.5238095238095238,0.2857142857142857,0,0.2781456953642384,0.15894039735099338,0.9047619047619048,0.6904761904761905,0,0.0,0.0,1.0,0.9285714285714286,0
niah_mv_v2,9,0.12799999999999997,0.11599999999999999,0.011999999999999983,0.12799999999999997,0.0,0.5526315789473685,0.3684210526315789,0.14835476572973064,0.2589855226889486,352,245,306,38,0.6013071895424836,0.39869281045751637,1.0,151.4939226523868,-0.00025054473558646116,0.0,-156.0,-306.0,150.0,8,8,0.6533333333333333,0.64,0.34210526315789475,0.15789473684210525,0,0.4666666666666667,0.46,0.5526315789473685,0.3684210526315789,0,0.3466666666666667,0.12,0.868421052631579,0.7105263157894737,0,0.0,0.0,1.0,0.8947368421052632,0
niah_mv_v2,10,0.042647058823529406,0.045915032679738566,-0.0032679738562091595,0.042647058823529406,0.0,0.9722222222222222,0.8055555555555556,0.06775134212992517,0.24973716024789328,953,244,862,36,0.5939675174013921,0.4060324825986079,1.0,152.41240818528695,0.006955046249562108,0.0,-135.0,-288.0,153.0,4,3,0.32679738562091504,0.3660130718954248,0.75,0.5,0,0.013071895424836602,0.05228758169934641,0.9722222222222222,0.75,0,0.0,0.0,1.0,0.8333333333333334,0,0.0,0.0,1.0,0.9444444444444444,0
niah_mv_v2,11,0.15842696629213485,0.20252808988764048,-0.04410112359550564,0.1544943820224719,0.003932584269662948,0.5277777777777778,0.3888888888888889,0.18695896067878218,0.27837889776361824,348,280,302,36,0.6754966887417219,0.32450331125827814,1.0,177.26610300282573,-0.00534512461540076,0.0,-156.0,-334.0,178.0,20,20,0.7471910112359551,0.7078651685393258,0.3333333333333333,0.16666666666666666,0,0.5393258426966292,0.5730337078651685,0.5277777777777778,0.3611111111111111,0,0.23595505617977527,0.39325842696629215,0.8888888888888888,0.6388888888888888,0,0.0449438202247191,0.0898876404494382,1.0,0.9166666666666666,0
niah_mv_v2,12,0.03505917159763313,0.04215976331360947,-0.007100591715976337,0.03505917159763313,0.0,0.975,0.825,0.07322679394191117,0.23446710758726574,961,282,870,40,0.5482758620689655,0.4517241379310345,1.0,167.57288322335253,-0.002127812753633718,0.0,-147.0,-316.0,169.0,3,2,0.17751479289940827,0.3431952662721893,0.65,0.4,0,0.023668639053254437,0.0,0.975,0.775,0,0.0,0.0,1.0,0.875,0,0.0,0.0,1.0,0.9,0
niah_mv_v2,13,0.06842507645259942,0.06414373088685019,0.004281345565749231,0.0665902140672783,0.001834862385321115,0.9473684210526315,0.7631578947368421,0.08269196917169926,0.24829197539525505,957,219,866,38,0.47113163972286376,0.5288683602771362,1.0,164.53549063324118,0.0023576376169659546,0.0,-112.5,-276.0,163.5,20,20,0.36085626911314983,0.39143730886850153,0.6842105263157895,0.5,0,0.25076452599388377,0.11009174311926606,0.9473684210526315,0.7368421052631579,0,0.03669724770642202,0.03669724770642202,1.0,0.8421052631578947,0,0.012232415902140673,0.012232415902140673,1.0,0.9473684210526315,28
niah_mv_v2,14,0.03976510067114094,0.0424496644295302,-0.002684563758389262,0.03976510067114094,0.0,0.9722222222222222,0.8333333333333334,0.06193433819719098,0.2365142869381792,953,193,862,36,0.568445475638051,0.43155452436194897,1.0,148.6223158127989,-0.0008354833913887247,0.0,-133.0,-282.0,149.0,2,2,0.2953020134228188,0.348993288590604,0.8333333333333334,0.4444444444444444,0,0.0,0.0,0.9722222222222222,0.8055555555555556,0,0.0,0.0,1.0,0.8611111111111112,0,0.0,0.0,1.0,0.9444444444444444,0
niah_mv_v2,15,0.11886503067484662,0.12960122699386503,-0.010736196319018412,0.11886503067484662,0.0,0.5263157894736842,0.34210526315789475,0.14127183129991383,0.24507849928835318,352,275,306,38,0.6437908496732027,0.3562091503267974,1.0,164.10930622907517,-0.002122878012647209,0.0,-147.0,-310.0,163.0,7,9,0.6380368098159509,0.6441717791411042,0.3157894736842105,0.15789473684210525,0,0.5276073619631901,0.5153374233128835,0.5526315789473685,0.3157894736842105,0,0.25766871165644173,0.2822085889570552,0.8947368421052632,0.6578947368421053,0,0.0,0.0,1.0,0.8947368421052632,0
niah_mv_v2,16,0.03758278145695364,0.042218543046357616,-0.004635761589403979,0.03758278145695364,0.0,0.9736842105263158,0.8157894736842105,0.07092684306795852,0.22822587681700574,957,238,866,38,0.5196304849884527,0.48036951501154734,1.0,151.96022472591096,0.002687261693519615,0.0,-159.0,-310.0,151.0,3,3,0.2119205298013245,0.31788079470198677,0.6842105263157895,0.42105263157894735,0,0.039735099337748346,0.026490066225165563,0.9736842105263158,0.7894736842105263,0,0.0,0.0,1.0,0.868421052631579,0,0.0,0.0,1.0,0.9210526315789473,0
niah_mv_v2,17,0.13343023255813952,0.11686046511627908,0.016569767441860436,0.13343023255813952,0.0,0.40476190476190477,0.35714285714285715,0.1689416111355663,0.258037893363403,360,286,314,42,0.5732484076433121,0.4267515923566879,1.0,172.6396091954009,0.0009442899982918075,0.0,-98.0,-270.0,172.0,7,6,0.6337209302325582,0.622093023255814,0.21428571428571427,0.19047619047619047,0,0.5465116279069767,0.5174418604651163,0.40476190476190477,0.30952380952380953,0,0.3313953488372093,0.21511627906976744,0.7619047619047619,0.6190476190476191,0,0.0,0.0,1.0,0.9285714285714286,0
niah_mv_v2,18,0.11016129032258064,0.0982258064516129,0.011935483870967739,0.11016129032258064,0.0,0.5526315789473685,0.3684210526315789,0.12539742550587324,0.2602585523510927,352,265,306,38,0.5947712418300654,0.40522875816993464,1.0,155.78832129978974,0.0015646770840484186,0.0,-135.0,-290.0,155.0,7,7,0.6838709677419355,0.632258064516129,0.2894736842105263,0.18421052631578946,0,0.45161290322580644,0.45806451612903226,0.5526315789473685,0.34210526315789475,0,0.2064516129032258,0.11612903225806452,0.8947368421052632,0.6842105263157895,0,0.0,0.0,1.0,0.8947368421052632,0
niah_mv_v2,19,0.04236334405144694,0.0542604501607717,-0.011897106109324762,0.04236334405144694,0.0,0.9736842105263158,0.8421052631578947,0.06314652687055568,0.23307872974085703,957,222,866,38,0.5334872979214781,0.4665127020785219,1.0,156.10046375689944,0.002632970432424518,0.0,-108.5,-264.0,155.5,4,6,0.2958199356913183,0.4437299035369775,0.7631578947368421,0.3684210526315789,0,0.03858520900321544,0.07717041800643087,0.9736842105263158,0.8157894736842105,0,0.0,0.012861736334405145,1.0,0.868421052631579,0,0.0,0.0,1.0,0.9736842105263158,0
niah_mv_v2,20,0.15563583815028903,0.13945086705202311,0.016184971098265916,0.15563583815028903,0.0,0.38636363636363635,0.29545454545454547,0.18917563930901832,0.2668725287246079,364,298,318,44,0.5880503144654088,0.4119496855345912,1.0,174.66242494311112,0.0026939292976047363,0.0,-155.0,-328.0,173.0,8,8,0.7976878612716763,0.6763005780346821,0.20454545454545456,0.18181818181818182,0,0.5722543352601156,0.5664739884393064,0.38636363636363635,0.2727272727272727,0,0.30057803468208094,0.3352601156069364,0.7727272727272727,0.5227272727272727,0,0.0,0.0,1.0,0.9090909090909091,0
niah_mv_v2,21,0.04586614173228346,0.04940944881889764,-0.0035433070866141766,0.04586614173228346,0.0,0.9722222222222222,0.8333333333333334,0.07321838063030564,0.2324515071058467,953,207,862,36,0.5336426914153132,0.46635730858468677,1.0,126.55828993563966,0.007107612387070328,0.0,-147.0,-274.0,127.0,4,4,0.2755905511811024,0.4409448818897638,0.8333333333333334,0.4444444444444444,0,0.07874015748031496,0.031496062992125984,0.9722222222222222,0.8055555555555556,0,0.0,0.0,0.9722222222222222,0.8611111111111112,0,0.0,0.0,1.0,0.9166666666666666,0
niah_mv_v2,22,0.16737804878048781,0.13993902439024392,0.0274390243902439,0.16737804878048781,0.0,0.5,0.35714285714285715,0.20594417367938767,0.2475733657575287,360,267,314,42,0.6942675159235668,0.3057324840764331,1.0,163.06958635763863,-0.0008406363165555534,0.0,-164.0,-328.0,164.0,10,8,0.8109756097560976,0.6646341463414634,0.2857142857142857,0.16666666666666666,0,0.573170731707317,0.5914634146341463,0.5,0.3333333333333333,0,0.36585365853658536,0.3048780487804878,0.8809523809523809,0.5952380952380952,0,0.0,0.0,1.0,0.9285714285714286,0
niah_mv_v2,23,0.19015957446808507,0.1875,0.0026595744680850686,0.19388297872340426,-0.003723404255319196,0.5238095238095238,0.38095238095238093,0.2493236123384274,0.25466854321682053,360,245,314,42,0.7101910828025477,0.2898089171974522,1.0,187.71141480507617,-0.0012615603789601735,0.0,-132.0,-320.0,188.0,18,19,0.7127659574468085,0.6702127659574468,0.2857142857142857,0.16666666666666666,0,0.526595744680851,0.5319148936170213,0.5238095238095238,0.38095238095238093,0,0.4308510638297872,0.2978723404255319,0.8571428571428571,0.6428571428571429,0,0.06382978723404255,0.0851063829787234,1.0,0.9523809523809523,0
niah_mv_v2,24,0.14024390243902438,0.1222560975609756,0.017987804878048783,0.14024390243902438,0.0,0.5,0.3,0.1869530458540193,0.2475817091006396,356,247,310,40,0.6516129032258065,0.34838709677419355,1.0,164.37939268829382,-0.004067160238659789,0.0,-122.0,-286.0,164.0,6,6,0.7865853658536586,0.6280487804878049,0.325,0.175,0,0.524390243902439,0.5914634146341463,0.5,0.3,0,0.38414634146341464,0.23170731707317074,0.875,0.7,0,0.0,0.0,1.0,0.85,0
niah_mv_v2,25,0.1696236559139785,0.18817204301075266,-0.01854838709677417,0.17231182795698924,-0.0026881720430107503,0.5263157894736842,0.39473684210526316,0.22029649009352906,0.25173638410620286,352,255,306,38,0.7222222222222222,0.2777777777777778,1.0,186.97558084361344,0.0036265065248840115,0.0,-124.0,-310.0,186.0,16,20,0.5860215053763441,0.6774193548387096,0.2631578947368421,0.21052631578947367,0,0.4946236559139785,0.543010752688172,0.5526315789473685,0.39473684210526316,0,0.27956989247311825,0.24731182795698925,0.9473684210526315,0.7368421052631579,0,0.0967741935483871,0.0967741935483871,1.0,0.9736842105263158,0
niah_mv_v2,26,0.07280701754385965,0.11622807017543857,-0.043421052631578916,0.07236842105263158,0.00043859649122807154,0.8947368421052632,0.868421052631579,0.08986734870305013,0.2423985074215739,957,340,866,38,0.5669745958429562,0.4330254041570439,1.0,229.9359272135291,0.003943333864355107,0.0,-176.0,-404.0,228.0,20,20,0.49122807017543857,0.47368421052631576,0.6052631578947368,0.47368421052631576,0,0.22807017543859648,0.21929824561403508,0.9210526315789473,0.8157894736842105,0,0.03508771929824561,0.12280701754385964,1.0,0.868421052631579,0,0.008771929824561403,0.07894736842105263,1.0,0.9473684210526315,0
niah_mv_v2,27,0.10735294117647058,0.11258169934640523,-0.00522875816993465,0.10735294117647058,0.0,0.5526315789473685,0.42105263157894735,0.1331650222812537,0.2641054179006157,352,256,306,38,0.5947712418300654,0.40522875816993464,1.0,151.68915645924403,3.542049299936464e-05,0.0,-147.0,-300.0,153.0,6,6,0.7124183006535948,0.6013071895424836,0.3684210526315789,0.18421052631578946,0,0.43790849673202614,0.5032679738562091,0.5789473684210527,0.3684210526315789,0,0.0784313725490196,0.27450980392156865,0.8421052631578947,0.6842105263157895,0,0.0,0.0,1.0,0.8947368421052632,0
niah_mv_v2,28,0.1346385542168675,0.14849397590361446,-0.013855421686746971,0.1346385542168675,0.0,0.475,0.35,0.17083115317200248,0.2607594777164327,356,217,310,40,0.6290322580645161,0.3709677419354839,1.0,166.5089883478397,-0.0039005971961019927,0.0,-136.0,-302.0,166.0,6,8,0.7409638554216867,0.7048192771084337,0.275,0.225,0,0.5421686746987951,0.6144578313253012,0.5,0.3,0,0.29518072289156627,0.26506024096385544,0.875,0.6,0,0.0,0.0,1.0,0.875,0
niah_mv_v2,29,0.14891304347826087,0.1923913043478261,-0.043478260869565216,0.15380434782608696,-0.0048913043478260865,0.5526315789473685,0.3684210526315789,0.17891735167369713,0.26618044697956955,352,263,306,38,0.6797385620915033,0.3202614379084967,1.0,183.3404401108437,-0.0017352757901885263,0.0,-158.0,-342.0,184.0,16,19,0.7391304347826086,0.592391304347826,0.2894736842105263,0.18421052631578946,0,0.4782608695652174,0.5163043478260869,0.5789473684210527,0.3684210526315789,0,0.20652173913043478,0.2717391304347826,0.8157894736842105,0.7368421052631579,0,0.05434782608695652,0.10869565217391304,0.9736842105263158,0.9473684210526315,0
niah_mv_v2,30,0.04608626198083068,0.05886581469648561,-0.01277955271565493,0.04608626198083068,0.0,0.9210526315789473,0.7631578947368421,0.07302843839745357,0.23339242147254904,957,237,866,38,0.5207852193995381,0.4792147806004619,1.0,158.31963575825387,0.0007577678474115637,0.0,-111.5,-268.0,156.5,6,18,0.30670926517571884,0.3706070287539936,0.7368421052631579,0.42105263157894735,0,0.051118210862619806,0.11501597444089456,0.9210526315789473,0.7368421052631579,0,0.025559105431309903,0.012779552715654952,1.0,0.868421052631579,0,0.0,0.012779552715654952,1.0,0.9210526315789473,0
niah_mv_v2,31,0.10620805369127517,0.10587248322147651,0.00033557046979866556,0.10620805369127517,0.0,0.5,0.4,0.12272657968747507,0.2617467022933861,357,224,310,40,0.6387096774193548,0.36129032258064514,1.0,149.25969441156872,-0.006396197391425606,0.0,-145.0,-294.0,149.0,6,6,0.6308724832214765,0.6510067114093959,0.275,0.225,0,0.4899328859060403,0.5503355704697986,0.5,0.325,0,0.1342281879194631,0.1610738255033557,0.875,0.65,0,0.0,0.0,1.0,0.925,0
niah_mv_v2,32,0.11145161290322583,0.12080645161290322,-0.00935483870967739,0.11145161290322583,0.0,0.5,0.3157894736842105,0.1255275168231174,0.25216504059397254,352,279,306,38,0.6339869281045751,0.3660130718954248,1.0,155.13157962268417,0.0027997060627713297,0.0,-117.0,-272.0,155.0,7,6,0.6,0.6516129032258065,0.3157894736842105,0.18421052631578946,0,0.432258064516129,0.5290322580645161,0.5263157894736842,0.3157894736842105,0,0.25161290322580643,0.2709677419354839,0.9210526315789473,0.6578947368421053,0,0.0,0.0,1.0,0.9473684210526315,0
niah_mv_v2,33,0.09270186335403727,0.1063664596273292,-0.013664596273291932,0.09270186335403727,0.0,0.525,0.325,0.11693146194373927,0.25030215422126345,356,273,310,40,0.635483870967742,0.36451612903225805,1.0,161.782003246917,0.0018200531250715454,0.0,-139.0,-300.0,161.0,5,6,0.6086956521739131,0.5900621118012422,0.325,0.175,0,0.40993788819875776,0.4472049689440994,0.525,0.35,0,0.037267080745341616,0.2236024844720497,0.925,0.625,0,0.0,0.0,1.0,0.9,0
niah_mv_v2,34,0.1625,0.14893617021276598,0.013563829787234027,0.1625,0.0,0.4722222222222222,0.3888888888888889,0.19950737962694215,0.2492378732486174,348,247,302,36,0.7119205298013245,0.28807947019867547,1.0,185.137272682807,-0.004424188506586169,0.0,-148.0,-336.0,188.0,20,19,0.723404255319149,0.6542553191489362,0.3333333333333333,0.2222222222222222,0,0.526595744680851,0.5372340425531915,0.5,0.4166666666666667,0,0.22340425531914893,0.22340425531914893,0.8888888888888888,0.7222222222222222,0,0.06382978723404255,0.02127659574468085,1.0,0.8888888888888888,0
niah_mv_v2,35,0.04729299363057325,0.046974522292993634,0.00031847133757961776,0.04729299363057325,0.0,0.9473684210526315,0.8421052631578947,0.07044336223128309,0.23435219448823935,957,195,866,38,0.5392609699769053,0.4607390300230947,1.0,157.33864813554374,0.00027852087640121753,0.0,-101.0,-258.0,157.0,3,3,0.4140127388535032,0.4012738853503185,0.7368421052631579,0.42105263157894735,0,0.03184713375796178,0.03821656050955414,0.9473684210526315,0.7894736842105263,0,0.0,0.0,1.0,0.8947368421052632,0,0.0,0.0,1.0,0.9473684210526315,0
niah_mv_v2,36,0.16016746411483251,0.1529904306220096,0.007177033492822921,0.16016746411483251,0.0,0.5,0.35714285714285715,0.19145040155264512,0.24910102228535674,360,267,314,42,0.7133757961783439,0.28662420382165604,1.0,209.08693612715672,-0.00035868988239920517,0.0,-143.0,-352.0,209.0,13,19,0.6507177033492823,0.6842105263157895,0.21428571428571427,0.14285714285714285,0,0.5598086124401914,0.6028708133971292,0.5,0.3333333333333333,0,0.36363636363636365,0.21052631578947367,0.8809523809523809,0.7142857142857143,0,0.019138755980861243,0.05741626794258373,1.0,0.9523809523809523,0
niah_mv_v2,37,0.0523972602739726,0.049657534246575354,0.002739726027397249,0.0523972602739726,0.0,0.9210526315789473,0.9210526315789473,0.082032697112805,0.22318632068381294,957,239,866,38,0.5612009237875288,0.4387990762124711,1.0,146.60964328437035,0.002492199831619671,0.0,-146.0,-292.0,146.0,4,4,0.4520547945205479,0.3561643835616438,0.6842105263157895,0.5,0,0.0684931506849315,0.0958904109589041,0.9210526315789473,0.868421052631579,0,0.0,0.0,0.9736842105263158,0.9210526315789473,0,0.0,0.0,1.0,1.0,0
niah_mv_v2,38,0.09933333333333332,0.10766666666666666,-0.008333333333333345,0.09933333333333332,0.0,0.575,0.35,0.12866389299018918,0.2535606483633877,356,273,310,40,0.5967741935483871,0.4032258064516129,1.0,150.08409608172803,-0.0004491367525321897,0.0,-170.0,-320.0,150.0,5,7,0.6666666666666666,0.6666666666666666,0.325,0.15,0,0.5,0.41333333333333333,0.575,0.375,0,0.09333333333333334,0.13333333333333333,0.825,0.65,0,0.0,0.0,1.0,0.925,0
niah_mv_v2,39,0.0381578947368421,0.046052631578947366,-0.007894736842105267,0.0381578947368421,0.0,0.9473684210526315,0.8157894736842105,0.06946663095729018,0.2331011300897488,957,238,866,38,0.5334872979214781,0.4665127020785219,1.0,151.67707191246052,0.005821942510156494,0.0,-142.0,-294.0,152.0,3,3,0.21052631578947367,0.40789473684210525,0.7368421052631579,0.39473684210526316,0,0.05263157894736842,0.013157894736842105,0.9473684210526315,0.8157894736842105,0,0.0,0.0,1.0,0.868421052631579,0,0.0,0.0,1.0,0.9210526315789473,0
niah_mv_v2,40,0.10690184049079751,0.11426380368098159,-0.007361963190184076,0.10690184049079751,0.0,0.575,0.325,0.11966993135821076,0.2396058842293387,356,243,310,40,0.5870967741935483,0.4129032258064516,1.0,163.30707771069842,0.004149510723845126,0.0,-139.0,-302.0,163.0,7,7,0.6441717791411042,0.6073619631901841,0.3,0.175,0,0.4049079754601227,0.5276073619631901,0.575,0.3,0,0.18404907975460122,0.22085889570552147,0.85,0.625,0,0.0,0.0,1.0,0.95,0
niah_mv_v2,41,0.1085483870967742,0.12177419354838707,-0.013225806451612879,0.1085483870967742,0.0,0.5526315789473685,0.2894736842105263,0.1339221098284874,0.2593595920167984,352,253,306,38,0.6339869281045751,0.3660130718954248,1.0,155.26530326879765,-0.0025656762144535693,0.0,-111.0,-266.0,155.0,5,7,0.7032258064516129,0.6387096774193548,0.3684210526315789,0.13157894736842105,0,0.5032258064516129,0.4838709677419355,0.5526315789473685,0.3157894736842105,0,0.12258064516129032,0.2903225806451613,0.9210526315789473,0.6052631578947368,0,0.0,0.0,0.9736842105263158,0.8947368421052632,0
niah_mv_v2,42,0.041938110749185666,0.04682410423452769,-0.004885993485342022,0.041938110749185666,0.0,0.9473684210526315,0.8421052631578947,0.07033013044464168,0.22486479994519812,957,245,866,38,0.5600461893764435,0.4399538106235566,1.0,152.89402067229048,0.0033358529968779958,0.0,-124.5,-278.0,153.5,2,3,0.33876221498371334,0.3973941368078176,0.7368421052631579,0.47368421052631576,0,0.0,0.03908794788273615,0.9473684210526315,0.7894736842105263,0,0.0,0.0,1.0,0.868421052631579,0,0.0,0.0,1.0,0.9473684210526315,0
niah_mv_v2,43,0.14651515151515151,0.13075757575757577,0.015757575757575748,0.14772727272727273,-0.00121212121212122,0.45,0.325,0.1795213733292978,0.264076156257587,356,298,310,40,0.6096774193548387,0.3903225806451613,1.0,164.5685203308916,-0.0012448037640599323,0.0,-147.0,-312.0,165.0,17,7,0.7393939393939394,0.703030303030303,0.25,0.125,0,0.5575757575757576,0.5636363636363636,0.45,0.3,0,0.21818181818181817,0.2787878787878788,0.85,0.6,0,0.012121212121212121,0.0,1.0,0.9,0
niah_mv_v2,44,0.10551948051948053,0.10714285714285716,-0.0016233766233766378,0.10551948051948053,0.0,0.5526315789473685,0.3157894736842105,0.12247883144838853,0.2566218173999231,352,256,306,38,0.6078431372549019,0.39215686274509803,1.0,154.5440702502347,0.0030378640259109187,0.0,-136.0,-290.0,154.0,7,6,0.7207792207792207,0.5974025974025974,0.3684210526315789,0.18421052631578946,0,0.35714285714285715,0.5324675324675324,0.5789473684210527,0.3157894736842105,0,0.18181818181818182,0.16883116883116883,0.8947368421052632,0.6578947368421053,0,0.0,0.0,1.0,0.9210526315789473,0
