task,index,query_tokens,intro_tokens,dt_query_fraction_deleted_1,dt_query_count_deleted_1,dt_intro_fraction_deleted_1,dt_intro_count_deleted_1,dt_gold_fraction_deleted_1,dt_gold_count_deleted_1,dt_query_fraction_deleted_2,dt_query_count_deleted_2,dt_intro_fraction_deleted_2,dt_intro_count_deleted_2,dt_gold_fraction_deleted_2,dt_gold_count_deleted_2,dt_query_fraction_deleted_4,dt_query_count_deleted_4,dt_intro_fraction_deleted_4,dt_intro_count_deleted_4,dt_gold_fraction_deleted_4,dt_gold_count_deleted_4,dt_query_fraction_deleted_5,dt_query_count_deleted_5,dt_intro_fraction_deleted_5,dt_intro_count_deleted_5,dt_gold_fraction_deleted_5,dt_gold_count_deleted_5,dt_query_fraction_deleted_10,dt_query_count_deleted_10,dt_intro_fraction_deleted_10,dt_intro_count_deleted_10,dt_gold_fraction_deleted_10,dt_gold_count_deleted_10,ft_query_fraction_deleted_1,ft_query_count_deleted_1,ft_intro_fraction_deleted_1,ft_intro_count_deleted_1,ft_gold_fraction_deleted_1,ft_gold_count_deleted_1,ft_query_fraction_deleted_2,ft_query_count_deleted_2,ft_intro_fraction_deleted_2,ft_intro_count_deleted_2,ft_gold_fraction_deleted_2,ft_gold_count_deleted_2,ft_query_fraction_deleted_4,ft_query_count_deleted_4,ft_intro_fraction_deleted_4,ft_intro_count_deleted_4,ft_gold_fraction_deleted_4,ft_gold_count_deleted_4,ft_query_fraction_deleted_5,ft_query_count_deleted_5,ft_intro_fraction_deleted_5,ft_intro_count_deleted_5,ft_gold_fraction_deleted_5,ft_gold_count_deleted_5,ft_query_fraction_deleted_10,ft_query_count_deleted_10,ft_intro_fraction_deleted_10,ft_intro_count_deleted_10,ft_gold_fraction_deleted_10,ft_gold_count_deleted_10
niah_mq_q8,89,87,24,0.06896551724137931,6,0.08333333333333333,2,0.05063291139240506,8,0.13793103448275862,12,0.20833333333333334,5,0.0949367088607595,15,0.2413793103448276,21,0.3333333333333333,8,0.22151898734177214,35,0.26436781609195403,23,0.3333333333333333,8,0.3037974683544304,48,0.5172413793103449,45,0.5,12,0.6139240506329114,97,0.11494252873563218,10,0.041666666666666664,1,0.02531645569620253,4,0.20689655172413793,18,0.08333333333333333,2,0.06962025316455696,11,0.3793103448275862,33,0.125,3,0.17088607594936708,27,0.41379310344827586,36,0.20833333333333334,5,0.23417721518987342,37,0.7586206896551724,66,0.4166666666666667,10,0.4873417721518987,77
niah_mq_q8,90,93,24,0.043010752688172046,4,0.08333333333333333,2,0.06832298136645963,11,0.06451612903225806,6,0.25,6,0.13043478260869565,21,0.1935483870967742,18,0.2916666666666667,7,0.2484472049689441,40,0.21505376344086022,20,0.3333333333333333,8,0.32298136645962733,52,0.45161290322580644,42,0.5416666666666666,13,0.6149068322981367,99,0.11827956989247312,11,0.041666666666666664,1,0.031055900621118012,5,0.23655913978494625,22,0.08333333333333333,2,0.049689440993788817,8,0.40860215053763443,38,0.16666666666666666,4,0.13664596273291926,22,0.46236559139784944,43,0.2916666666666667,7,0.18633540372670807,30,0.7419354838709677,69,0.4583333333333333,11,0.4720496894409938,76
niah_mq_q8,91,93,24,0.03225806451612903,3,0.125,3,0.06832298136645963,11,0.07526881720430108,7,0.20833333333333334,5,0.13043478260869565,21,0.20430107526881722,19,0.2916666666666667,7,0.2422360248447205,39,0.21505376344086022,20,0.3333333333333333,8,0.32298136645962733,52,0.4838709677419355,45,0.5833333333333334,14,0.5962732919254659,96,0.12903225806451613,12,0.08333333333333333,2,0.012422360248447204,2,0.23655913978494625,22,0.08333333333333333,2,0.049689440993788817,8,0.3333333333333333,31,0.20833333333333334,5,0.17391304347826086,28,0.40860215053763443,38,0.20833333333333334,5,0.22981366459627328,37,0.6989247311827957,65,0.4166666666666667,10,0.5093167701863354,82
niah_mq_q8,92,75,24,0.14666666666666667,11,0.2916666666666667,7,0.16447368421052633,25,0.32,24,0.2916666666666667,7,0.3223684210526316,49,0.5333333333333333,40,0.6666666666666666,16,0.5592105263157895,85,0.6,45,0.6666666666666666,16,0.6578947368421053,100,0.8666666666666667,65,0.75,18,0.875,133,0.30666666666666664,23,0.08333333333333333,2,0.11842105263157894,18,0.6,45,0.20833333333333334,5,0.23684210526315788,36,0.9066666666666666,68,0.4166666666666667,10,0.5263157894736842,80,0.9333333333333333,70,0.5416666666666666,13,0.6644736842105263,101,1.0,75,1.0,24,0.868421052631579,132
niah_mq_q8,93,89,24,0.056179775280898875,5,0.08333333333333333,2,0.05660377358490566,9,0.10112359550561797,9,0.20833333333333334,5,0.11320754716981132,18,0.1797752808988764,16,0.2916666666666667,7,0.2578616352201258,41,0.24719101123595505,22,0.2916666666666667,7,0.32075471698113206,51,0.47191011235955055,42,0.5416666666666666,13,0.6289308176100629,100,0.11235955056179775,10,0.041666666666666664,1,0.031446540880503145,5,0.15730337078651685,14,0.16666666666666666,4,0.08176100628930817,13,0.3258426966292135,29,0.25,6,0.1761006289308176,28,0.4157303370786517,37,0.25,6,0.22641509433962265,36,0.7303370786516854,65,0.5,12,0.4968553459119497,79
niah_mq_q8,94,83,24,0.060240963855421686,5,0.08333333333333333,2,0.057692307692307696,9,0.12048192771084337,10,0.20833333333333334,5,0.10897435897435898,17,0.24096385542168675,20,0.2916666666666667,7,0.23717948717948717,37,0.2891566265060241,24,0.3333333333333333,8,0.3076923076923077,48,0.5180722891566265,43,0.4583333333333333,11,0.6089743589743589,95,0.0963855421686747,8,0.041666666666666664,1,0.038461538461538464,6,0.18072289156626506,15,0.08333333333333333,2,0.08974358974358974,14,0.3132530120481928,26,0.125,3,0.21794871794871795,34,0.3855421686746988,32,0.16666666666666666,4,0.27564102564102566,43,0.7108433734939759,59,0.5,12,0.48717948717948717,76
niah_mq_q8,95,79,24,0.05063291139240506,4,0.08333333333333333,2,0.05844155844155844,9,0.11392405063291139,9,0.16666666666666666,4,0.11038961038961038,17,0.16455696202531644,13,0.2916666666666667,7,0.2532467532467532,39,0.26582278481012656,21,0.3333333333333333,8,0.2922077922077922,45,0.4430379746835443,35,0.5416666666666666,13,0.6168831168831169,95,0.11392405063291139,9,0.08333333333333333,2,0.01948051948051948,3,0.22784810126582278,18,0.125,3,0.05194805194805195,8,0.4177215189873418,33,0.25,6,0.12987012987012986,20,0.5189873417721519,41,0.25,6,0.16883116883116883,26,0.7721518987341772,61,0.5416666666666666,13,0.44155844155844154,68
niah_mq_q8,96,87,24,0.05747126436781609,5,0.08333333333333333,2,0.056962025316455694,9,0.10344827586206896,9,0.16666666666666666,4,0.12025316455696203,19,0.21839080459770116,19,0.2916666666666667,7,0.23417721518987342,37,0.2413793103448276,21,0.375,9,0.3037974683544304,48,0.45977011494252873,40,0.5,12,0.6265822784810127,99,0.10344827586206896,9,0.08333333333333333,2,0.02531645569620253,4,0.1724137931034483,15,0.125,3,0.08227848101265822,13,0.3448275862068966,30,0.25,6,0.17088607594936708,27,0.45977011494252873,40,0.25,6,0.20253164556962025,32,0.7011494252873564,61,0.5416666666666666,13,0.4936708860759494,78
niah_mq_q8,97,93,24,0.07526881720430108,7,0.125,3,0.043478260869565216,7,0.10752688172043011,10,0.20833333333333334,5,0.11180124223602485,18,0.22580645161290322,21,0.2916666666666667,7,0.22981366459627328,37,0.27956989247311825,26,0.2916666666666667,7,0.2981366459627329,48,0.5053763440860215,47,0.5416666666666666,13,0.577639751552795,93,0.13978494623655913,13,0.041666666666666664,1,0.018633540372670808,3,0.21505376344086022,20,0.08333333333333333,2,0.062111801242236024,10,0.3548387096774194,33,0.16666666666666666,4,0.16770186335403728,27,0.41935483870967744,39,0.25,6,0.21739130434782608,35,0.6989247311827957,65,0.5,12,0.4968944099378882,80
niah_mq_q8,98,77,24,0.07792207792207792,6,0.08333333333333333,2,0.0457516339869281,7,0.14285714285714285,11,0.125,3,0.10457516339869281,16,0.23376623376623376,18,0.2916666666666667,7,0.22875816993464052,35,0.2857142857142857,22,0.2916666666666667,7,0.29411764705882354,45,0.5714285714285714,44,0.5,12,0.5686274509803921,87,0.14285714285714285,11,0.041666666666666664,1,0.0196078431372549,3,0.2077922077922078,16,0.125,3,0.06535947712418301,10,0.35064935064935066,27,0.25,6,0.16993464052287582,26,0.42857142857142855,33,0.25,6,0.22875816993464052,35,0.7402597402597403,57,0.5416666666666666,13,0.477124183006536,73
niah_mq_q8,99,83,24,0.03614457831325301,3,0.08333333333333333,2,0.07051282051282051,11,0.07228915662650602,6,0.25,6,0.1282051282051282,20,0.20481927710843373,17,0.2916666666666667,7,0.2564102564102564,40,0.25301204819277107,21,0.375,9,0.32051282051282054,50,0.4819277108433735,40,0.5,12,0.6217948717948718,97,0.0963855421686747,8,0.08333333333333333,2,0.038461538461538464,6,0.1686746987951807,14,0.125,3,0.08974358974358974,14,0.30120481927710846,25,0.20833333333333334,5,0.21153846153846154,33,0.3855421686746988,32,0.2916666666666667,7,0.2564102564102564,40,0.6867469879518072,57,0.5,12,0.5192307692307693,81
niah_mv_v2,0,31,24,0.3548387096774194,11,0.20833333333333334,5,0.7105263157894737,27,0.7419354838709677,23,0.5,12,0.9736842105263158,37,0.9032258064516129,28,0.8333333333333334,20,1.0,38,0.9032258064516129,28,0.875,21,1.0,38,0.9354838709677419,29,0.875,21,1.0,38,0.8709677419354839,27,0.08333333333333333,2,0.3684210526315789,14,1.0,31,0.4583333333333333,11,0.8421052631578947,32,1.0,31,0.8333333333333334,20,0.868421052631579,33,1.0,31,0.9583333333333334,23,0.868421052631579,33,1.0,31,1.0,24,0.9473684210526315,36
niah_mv_v2,1,31,24,0.3225806451612903,10,0.125,3,0.7105263157894737,27,0.7741935483870968,24,0.4166666666666667,10,0.9736842105263158,37,0.8064516129032258,25,0.6666666666666666,16,0.9736842105263158,37,0.8387096774193549,26,0.6666666666666666,16,0.9736842105263158,37,0.9354838709677419,29,0.75,18,1.0,38,0.7419354838709677,23,0.125,3,0.47368421052631576,18,1.0,31,0.5,12,0.8421052631578947,32,1.0,31,0.7916666666666666,19,0.868421052631579,33,1.0,31,0.9583333333333334,23,0.868421052631579,33,1.0,31,1.0,24,1.0,38
niah_mv_v2,2,29,24,0.3448275862068966,10,0.20833333333333334,5,0.6388888888888888,23,0.7931034482758621,23,0.4583333333333333,11,0.9166666666666666,33,0.896551724137931,26,0.7083333333333334,17,1.0,36,0.896551724137931,26,0.7083333333333334,17,1.0,36,0.9310344827586207,27,0.75,18,1.0,36,0.7586206896551724,22,0.125,3,0.5,18,1.0,29,0.5,12,0.7777777777777778,28,1.0,29,0.75,18,0.8333333333333334,30,1.0,29,0.8333333333333334,20,0.8333333333333334,30,1.0,29,0.9583333333333334,23,0.9444444444444444,34
niah_mv_v2,3,31,24,0.3548387096774194,11,0.125,3,0.6578947368421053,25,0.7096774193548387,22,0.5416666666666666,13,0.8947368421052632,34,0.9032258064516129,28,0.6666666666666666,16,1.0,38,0.9032258064516129,28,0.7083333333333334,17,1.0,38,0.9032258064516129,28,0.7916666666666666,19,1.0,38,0.6774193548387096,21,0.125,3,0.5,19,1.0,31,0.5416666666666666,13,0.8421052631578947,32,1.0,31,0.8333333333333334,20,0.8947368421052632,34,1.0,31,0.9583333333333334,23,0.8947368421052632,34,1.0,31,1.0,24,0.9210526315789473,35
niah_mv_v2,4,33,24,0.15151515151515152,5,0.0,0,0.275,11,0.21212121212121213,7,0.125,3,0.525,21,0.42424242424242425,14,0.3333333333333333,8,0.85,34,0.6060606060606061,20,0.4166666666666667,10,0.95,38,0.9090909090909091,30,0.7916666666666666,19,1.0,40,0.30303030303030304,10,0.041666666666666664,1,0.125,5,0.5151515151515151,17,0.08333333333333333,2,0.325,13,0.8484848484848485,28,0.25,6,0.675,27,0.9696969696969697,32,0.4583333333333333,11,0.75,30,1.0,33,0.875,21,0.9,36
niah_mv_v2,5,31,24,0.3548387096774194,11,0.16666666666666666,4,0.7368421052631579,28,0.7419354838709677,23,0.5,12,0.9736842105263158,37,0.8709677419354839,27,0.7083333333333334,17,1.0,38,0.8709677419354839,27,0.7083333333333334,17,1.0,38,0.9032258064516129,28,0.7083333333333334,17,1.0,38,0.8064516129032258,25,0.125,3,0.39473684210526316,15,1.0,31,0.5,12,0.7894736842105263,30,1.0,31,0.8333333333333334,20,0.868421052631579,33,1.0,31,0.9583333333333334,23,0.868421052631579,33,1.0,31,1.0,24,1.0,38
niah_mv_v2,6,29,24,0.41379310344827586,12,0.16666666666666666,4,0.7777777777777778,28,0.6551724137931034,19,0.3333333333333333,8,0.9444444444444444,34,0.8620689655172413,25,0.625,15,1.0,36,0.8620689655172413,25,0.6666666666666666,16,1.0,36,0.896551724137931,26,0.75,18,1.0,36,0.7586206896551724,22,0.16666666666666666,4,0.4722222222222222,17,1.0,29,0.5833333333333334,14,0.8055555555555556,29,1.0,29,0.9166666666666666,22,0.8888888888888888,32,1.0,29,0.9583333333333334,23,0.9166666666666666,33,1.0,29,1.0,24,0.9444444444444444,34
niah_mv_v2,7,31,24,0.2903225806451613,9,0.2916666666666667,7,0.7105263157894737,27,0.8064516129032258,25,0.5833333333333334,14,0.9473684210526315,36,0.9354838709677419,29,0.9166666666666666,22,0.9473684210526315,36,0.9354838709677419,29,0.9166666666666666,22,0.9736842105263158,37,0.9354838709677419,29,0.9166666666666666,22,1.0,38,0.8387096774193549,26,0.125,3,0.39473684210526316,15,1.0,31,0.5,12,0.8421052631578947,32,1.0,31,0.7916666666666666,19,0.868421052631579,33,1.0,31,0.9166666666666666,22,0.8947368421052632,34,1.0,31,1.0,24,0.9210526315789473,35
niah_mv_v2,8,35,24,0.05714285714285714,2,0.041666666666666664,1,0.30952380952380953,13,0.17142857142857143,6,0.16666666666666666,4,0.5238095238095238,22,0.42857142857142855,15,0.375,9,0.9047619047619048,38,0.6,21,0.5,12,0.9523809523809523,40,0.9142857142857143,32,0.8333333333333334,20,1.0,42,0.22857142857142856,8,0.041666666666666664,1,0.16666666666666666,7,0.4857142857142857,17,0.125,3,0.2857142857142857,12,0.7428571428571429,26,0.3333333333333333,8,0.6904761904761905,29,0.8571428571428571,30,0.375,9,0.8333333333333334,35,0.9714285714285714,34,0.875,21,0.9285714285714286,39
niah_mv_v2,9,31,24,0.0967741935483871,3,0.0,0,0.34210526315789475,13,0.25806451612903225,8,0.125,3,0.5526315789473685,21,0.45161290322580644,14,0.25,6,0.868421052631579,33,0.5806451612903226,18,0.3333333333333333,8,0.9736842105263158,37,0.9032258064516129,28,0.8333333333333334,20,1.0,38,0.3225806451612903,10,0.0,0,0.15789473684210525,6,0.4838709677419355,15,0.125,3,0.3684210526315789,14,0.8064516129032258,25,0.25,6,0.7105263157894737,27,0.9032258064516129,28,0.4166666666666667,10,0.7894736842105263,30,1.0,31,0.7916666666666666,19,0.8947368421052632,34
niah_mv_v2,10,29,24,0.41379310344827586,12,0.125,3,0.75,27,0.8620689655172413,25,0.5416666666666666,13,0.9722222222222222,35,0.9310344827586207,27,0.7083333333333334,17,1.0,36,0.9655172413793104,28,0.7083333333333334,17,1.0,36,0.9655172413793104,28,0.7083333333333334,17,1.0,36,0.7241379310344828,21,0.16666666666666666,4,0.5,18,1.0,29,0.5416666666666666,13,0.75,27,1.0,29,0.8333333333333334,20,0.8333333333333334,30,1.0,29,0.9583333333333334,23,0.8611111111111112,31,1.0,29,1.0,24,0.9444444444444444,34
niah_mv_v2,11,29,24,0.06896551724137931,2,0.041666666666666664,1,0.3333333333333333,12,0.2413793103448276,7,0.16666666666666666,4,0.5277777777777778,19,0.5172413793103449,15,0.25,6,0.8888888888888888,32,0.5517241379310345,16,0.5416666666666666,13,0.9444444444444444,34,0.9310344827586207,27,0.8333333333333334,20,1.0,36,0.3103448275862069,9,0.041666666666666664,1,0.16666666666666666,6,0.5862068965517241,17,0.08333333333333333,2,0.3611111111111111,13,0.9310344827586207,27,0.3333333333333333,8,0.6388888888888888,23,0.9655172413793104,28,0.5416666666666666,13,0.8055555555555556,29,1.0,29,0.875,21,0.9166666666666666,33
niah_mv_v2,12,33,24,0.3939393939393939,13,0.20833333333333334,5,0.65,26,0.6666666666666666,22,0.4583333333333333,11,0.975,39,0.9090909090909091,30,0.75,18,1.0,40,0.9090909090909091,30,0.7916666666666666,19,1.0,40,0.9090909090909091,30,0.875,21,1.0,40,0.7575757575757576,25,0.125,3,0.4,16,1.0,33,0.4583333333333333,11,0.775,31,1.0,33,0.7916666666666666,19,0.875,35,1.0,33,0.9166666666666666,22,0.875,35,1.0,33,1.0,24,0.9,36
niah_mv_v2,13,31,24,0.3870967741935484,12,0.20833333333333334,5,0.6842105263157895,26,0.6774193548387096,21,0.3333333333333333,8,0.9473684210526315,36,0.9354838709677419,29,0.625,15,1.0,38,0.967741935483871,30,0.6666666666666666,16,1.0,38,0.967741935483871,30,0.6666666666666666,16,1.0,38,0.6774193548387096,21,0.125,3,0.5,19,1.0,31,0.4583333333333333,11,0.7368421052631579,28,1.0,31,0.7916666666666666,19,0.8421052631578947,32,1.0,31,0.8333333333333334,20,0.868421052631579,33,1.0,31,0.9583333333333334,23,0.9473684210526315,36
niah_mv_v2,14,29,24,0.3448275862068966,10,0.125,3,0.8333333333333334,30,0.8620689655172413,25,0.5833333333333334,14,0.9722222222222222,35,0.896551724137931,26,0.625,15,1.0,36,0.896551724137931,26,0.625,15,1.0,36,0.9310344827586207,27,0.7083333333333334,17,1.0,36,0.7931034482758621,23,0.16666666666666666,4,0.4444444444444444,16,1.0,29,0.5,12,0.8055555555555556,29,1.0,29,0.875,21,0.8611111111111112,31,1.0,29,0.9583333333333334,23,0.8611111111111112,31,1.0,29,1.0,24,0.9444444444444444,34
niah_mv_v2,15,31,24,0.06451612903225806,2,0.041666666666666664,1,0.3157894736842105,12,0.16129032258064516,5,0.16666666666666666,4,0.5526315789473685,21,0.41935483870967744,13,0.2916666666666667,7,0.8947368421052632,34,0.6451612903225806,20,0.4583333333333333,11,0.9736842105263158,37,0.9354838709677419,29,0.7916666666666666,19,1.0,38,0.3225806451612903,10,0.0,0,0.15789473684210525,6,0.5483870967741935,17,0.125,3,0.3157894736842105,12,0.8064516129032258,25,0.375,9,0.6578947368421053,25,0.9354838709677419,29,0.4583333333333333,11,0.7631578947368421,29,1.0,31,0.9166666666666666,22,0.8947368421052632,34
niah_mv_v2,16,31,24,0.3870967741935484,12,0.20833333333333334,5,0.6842105263157895,26,0.7741935483870968,24,0.375,9,0.9736842105263158,37,0.9354838709677419,29,0.7083333333333334,17,1.0,38,0.9354838709677419,29,0.75,18,1.0,38,0.9354838709677419,29,0.875,21,1.0,38,0.8064516129032258,25,0.125,3,0.42105263157894735,16,1.0,31,0.5,12,0.7894736842105263,30,1.0,31,0.7916666666666666,19,0.868421052631579,33,1.0,31,0.9166666666666666,22,0.868421052631579,33,1.0,31,1.0,24,0.9210526315789473,35
niah_mv_v2,17,35,24,0.11428571428571428,4,0.125,3,0.21428571428571427,9,0.2857142857142857,10,0.20833333333333334,5,0.40476190476190477,17,0.5142857142857142,18,0.25,6,0.7619047619047619,32,0.6571428571428571,23,0.375,9,0.9047619047619048,38,0.9714285714285714,34,0.7916666666666666,19,1.0,42,0.22857142857142856,8,0.0,0,0.19047619047619047,8,0.4857142857142857,17,0.08333333333333333,2,0.30952380952380953,13,0.8571428571428571,30,0.2916666666666667,7,0.6190476190476191,26,0.8571428571428571,30,0.375,9,0.7619047619047619,32,1.0,35,0.875,21,0.9285714285714286,39
niah_mv_v2,18,31,24,0.0967741935483871,3,0.08333333333333333,2,0.2894736842105263,11,0.22580645161290322,7,0.16666666666666666,4,0.5526315789473685,21,0.41935483870967744,13,0.2916666666666667,7,0.8947368421052632,34,0.5806451612903226,18,0.375,9,0.9210526315789473,35,0.9354838709677419,29,0.8333333333333334,20,1.0,38,0.2903225806451613,9,0.0,0,0.18421052631578946,7,0.5161290322580645,16,0.125,3,0.34210526315789475,13,0.8064516129032258,25,0.3333333333333333,8,0.6842105263157895,26,0.9032258064516129,28,0.4583333333333333,11,0.8157894736842105,31,0.967741935483871,30,0.7916666666666666,19,0.8947368421052632,34
niah_mv_v2,19,31,24,0.3225806451612903,10,0.16666666666666666,4,0.7631578947368421,29,0.7741935483870968,24,0.4583333333333333,11,0.9736842105263158,37,0.9354838709677419,29,0.75,18,1.0,38,0.9354838709677419,29,0.7916666666666666,19,1.0,38,0.967741935483871,30,0.7916666666666666,19,1.0,38,0.7741935483870968,24,0.20833333333333334,5,0.3684210526315789,14,1.0,31,0.5,12,0.8157894736842105,31,1.0,31,0.7916666666666666,19,0.868421052631579,33,1.0,31,0.9583333333333334,23,0.868421052631579,33,1.0,31,1.0,24,0.9736842105263158,37
niah_mv_v2,20,37,24,0.08108108108108109,3,0.08333333333333333,2,0.20454545454545456,9,0.16216216216216217,6,0.20833333333333334,5,0.38636363636363635,17,0.35135135135135137,13,0.3333333333333333,8,0.7727272727272727,34,0.4864864864864865,18,0.5,12,0.8636363636363636,38,0.918918918918919,34,0.8333333333333334,20,1.0,44,0.21621621621621623,8,0.0,0,0.18181818181818182,8,0.4594594594594595,17,0.125,3,0.2727272727272727,12,0.8378378378378378,31,0.25,6,0.5227272727272727,23,0.8648648648648649,32,0.4166666666666667,10,0.6590909090909091,29,0.9459459459459459,35,0.8333333333333334,20,0.9090909090909091,40
niah_mv_v2,21,29,24,0.41379310344827586,12,0.041666666666666664,1,0.8333333333333334,30,0.7931034482758621,23,0.5416666666666666,13,0.9722222222222222,35,0.8620689655172413,25,0.6666666666666666,16,0.9722222222222222,35,0.896551724137931,26,0.7083333333333334,17,0.9722222222222222,35,0.896551724137931,26,0.75,18,1.0,36,0.8275862068965517,24,0.125,3,0.4444444444444444,16,1.0,29,0.4583333333333333,11,0.8055555555555556,29,1.0,29,0.75,18,0.8611111111111112,31,1.0,29,0.875,21,0.8611111111111112,31,1.0,29,0.9583333333333334,23,0.9166666666666666,33
niah_mv_v2,22,35,24,0.08571428571428572,3,0.041666666666666664,1,0.2857142857142857,12,0.14285714285714285,5,0.20833333333333334,5,0.5,21,0.2857142857142857,10,0.4166666666666667,10,0.8809523809523809,37,0.4857142857142857,17,0.4166666666666667,10,0.9523809523809523,40,0.8857142857142857,31,0.875,21,1.0,42,0.2571428571428571,9,0.0,0,0.16666666666666666,7,0.45714285714285713,16,0.08333333333333333,2,0.3333333333333333,14,0.8857142857142857,31,0.20833333333333334,5,0.5952380952380952,25,0.9428571428571428,33,0.4166666666666667,10,0.7380952380952381,31,1.0,35,0.875,21,0.9285714285714286,39
niah_mv_v2,23,35,24,0.08571428571428572,3,0.041666666666666664,1,0.2857142857142857,12,0.11428571428571428,4,0.20833333333333334,5,0.5238095238095238,22,0.37142857142857144,13,0.375,9,0.8571428571428571,36,0.5428571428571428,19,0.5416666666666666,13,0.8809523809523809,37,0.9142857142857143,32,0.75,18,1.0,42,0.2571428571428571,9,0.0,0,0.16666666666666666,7,0.4,14,0.08333333333333333,2,0.38095238095238093,16,0.8,28,0.25,6,0.6428571428571429,27,0.9428571428571428,33,0.4583333333333333,11,0.7619047619047619,32,1.0,35,0.875,21,0.9523809523809523,40
niah_mv_v2,24,33,24,0.06060606060606061,2,0.041666666666666664,1,0.325,13,0.18181818181818182,6,0.25,6,0.5,20,0.5151515151515151,17,0.375,9,0.875,35,0.7272727272727273,24,0.5833333333333334,14,0.925,37,0.9696969696969697,32,0.8333333333333334,20,1.0,40,0.2727272727272727,9,0.0,0,0.175,7,0.5454545454545454,18,0.08333333333333333,2,0.3,12,0.8484848484848485,28,0.25,6,0.7,28,0.9090909090909091,30,0.4583333333333333,11,0.775,31,1.0,33,0.7083333333333334,17,0.85,34
niah_mv_v2,25,31,24,0.12903225806451613,4,0.08333333333333333,2,0.2631578947368421,10,0.16129032258064516,5,0.16666666666666666,4,0.5526315789473685,21,0.3870967741935484,12,0.3333333333333333,8,0.9473684210526315,36,0.5483870967741935,17,0.4583333333333333,11,0.9736842105263158,37,0.8709677419354839,27,0.7083333333333334,17,1.0,38,0.25806451612903225,8,0.0,0,0.21052631578947367,8,0.4838709677419355,15,0.08333333333333333,2,0.39473684210526316,15,0.8387096774193549,26,0.25,6,0.7368421052631579,28,0.9032258064516129,28,0.4583333333333333,11,0.8947368421052632,34,1.0,31,0.875,21,0.9736842105263158,37
niah_mv_v2,26,31,24,0.22580645161290322,7,0.20833333333333334,5,0.6052631578947368,23,0.5483870967741935,17,0.375,9,0.9210526315789473,35,0.8387096774193549,26,0.75,18,1.0,38,0.8709677419354839,27,0.7916666666666666,19,1.0,38,0.9032258064516129,28,0.8333333333333334,20,1.0,38,0.7096774193548387,22,0.125,3,0.47368421052631576,18,1.0,31,0.4166666666666667,10,0.8157894736842105,31,1.0,31,0.8333333333333334,20,0.868421052631579,33,1.0,31,0.9166666666666666,22,0.8947368421052632,34,1.0,31,0.9583333333333334,23,0.9473684210526315,36
niah_mv_v2,27,31,24,0.06451612903225806,2,0.0,0,0.3684210526315789,14,0.1935483870967742,6,0.16666666666666666,4,0.5789473684210527,22,0.5161290322580645,16,0.3333333333333333,8,0.8421052631578947,32,0.6774193548387096,21,0.4583333333333333,11,0.9210526315789473,35,0.9354838709677419,29,0.75,18,1.0,38,0.2903225806451613,9,0.0,0,0.18421052631578946,7,0.5483870967741935,17,0.041666666666666664,1,0.3684210526315789,14,0.8387096774193549,26,0.2916666666666667,7,0.6842105263157895,26,0.9354838709677419,29,0.4583333333333333,11,0.8157894736842105,31,1.0,31,0.7916666666666666,19,0.8947368421052632,34
niah_mv_v2,28,33,24,0.12121212121212122,4,0.041666666666666664,1,0.275,11,0.2727272727272727,9,0.125,3,0.5,20,0.48484848484848486,16,0.3333333333333333,8,0.875,35,0.7272727272727273,24,0.375,9,0.975,39,0.9393939393939394,31,0.7916666666666666,19,1.0,40,0.21212121212121213,7,0.0,0,0.225,9,0.5151515151515151,17,0.125,3,0.3,12,0.8181818181818182,27,0.2916666666666667,7,0.6,24,0.9393939393939394,31,0.4166666666666667,10,0.65,26,1.0,33,0.7916666666666666,19,0.875,35
niah_mv_v2,29,31,24,0.06451612903225806,2,0.08333333333333333,2,0.2894736842105263,11,0.22580645161290322,7,0.08333333333333333,2,0.5789473684210527,22,0.4838709677419355,15,0.25,6,0.8157894736842105,31,0.5806451612903226,18,0.3333333333333333,8,0.8947368421052632,34,0.9354838709677419,29,0.75,18,0.9736842105263158,37,0.2903225806451613,9,0.0,0,0.18421052631578946,7,0.5161290322580645,16,0.08333333333333333,2,0.3684210526315789,14,0.8064516129032258,25,0.25,6,0.7368421052631579,28,0.9032258064516129,28,0.4583333333333333,11,0.868421052631579,33,1.0,31,0.75,18,0.9473684210526315,36
niah_mv_v2,30,31,24,0.3870967741935484,12,0.16666666666666666,4,0.7368421052631579,28,0.8064516129032258,25,0.375,9,0.9210526315789473,35,0.9354838709677419,29,0.6666666666666666,16,1.0,38,0.9354838709677419,29,0.6666666666666666,16,1.0,38,0.9354838709677419,29,0.8333333333333334,20,1.0,38,0.7741935483870968,24,0.125,3,0.42105263157894735,16,1.0,31,0.5,12,0.7368421052631579,28,1.0,31,0.7916666666666666,19,0.868421052631579,33,1.0,31,0.875,21,0.868421052631579,33,1.0,31,0.9583333333333334,23,0.9210526315789473,35
niah_mv_v2,31,33,24,0.12121212121212122,4,0.041666666666666664,1,0.275,11,0.24242424242424243,8,0.125,3,0.5,20,0.45454545454545453,15,0.3333333333333333,8,0.875,35,0.6060606060606061,20,0.4583333333333333,11,0.975,39,0.8787878787878788,29,0.7916666666666666,19,1.0,40,0.21212121212121213,7,0.0,0,0.225,9,0.48484848484848486,16,0.125,3,0.325,13,0.8181818181818182,27,0.25,6,0.65,26,0.9090909090909091,30,0.4166666666666667,10,0.725,29,1.0,33,0.75,18,0.925,37
