dataset,index,source_start,source_end,DT,DT_source,DT_query_budget_fraction,DT_instruction_budget_fraction,DT_source_gain,source_eligible,budget,ceiling,FT,FT_source,FT_query_budget_fraction,FT_instruction_budget_fraction,FT_source_gain
niah_mq_q8,26,138,906,0.12179487179487179,0.1987179487179487,0.2903225806451613,0.0967741935483871,0.07692307692307691,199,31,0.1987179487179487,0.07051282051282051,0.19230769230769232,0.5161290322580645,0.12903225806451613,0.1217948717948718
niah_mq_q8,27,138,895,0.11320754716981132,0.20125786163522014,0.28125,0.15625,0.08805031446540881,202,32,0.20125786163522014,0.0440251572327044,0.18867924528301888,0.71875,0.0625,0.1446540880503145
niah_mq_q8,28,138,913,0.11949685534591195,0.20125786163522014,0.25,0.15625,0.08176100628930819,202,32,0.20125786163522014,0.06289308176100629,0.18238993710691823,0.59375,0.09375,0.11949685534591194
niah_mq_q8,29,138,898,0.11464968152866242,0.19745222929936307,0.3225806451612903,0.0967741935483871,0.08280254777070065,200,31,0.19745222929936307,0.07643312101910828,0.19745222929936307,0.5483870967741935,0.06451612903225806,0.12101910828025479
niah_mq_q8,30,138,905,0.13580246913580246,0.2037037037037037,0.24242424242424243,0.09090909090909091,0.06790123456790123,205,33,0.2037037037037037,0.06790123456790123,0.18518518518518517,0.5454545454545454,0.12121212121212122,0.11728395061728394
niah_mq_q8,31,138,910,0.10759493670886076,0.20253164556962025,0.34375,0.125,0.09493670886075949,201,32,0.20253164556962025,0.04430379746835443,0.20253164556962025,0.71875,0.0625,0.15822784810126583
niah_mq_q8,32,138,917,0.10909090909090909,0.20606060606060606,0.35294117647058826,0.11764705882352941,0.09696969696969697,208,34,0.20606060606060606,0.07272727272727272,0.19393939393939394,0.5294117647058824,0.11764705882352941,0.12121212121212122
niah_mq_q8,33,138,914,0.0967741935483871,0.2,0.3870967741935484,0.12903225806451613,0.10322580645161292,198,31,0.2,0.07096774193548387,0.2,0.5483870967741935,0.0967741935483871,0.12903225806451613
niah_mq_q8,34,138,906,0.1393939393939394,0.20606060606060606,0.17647058823529413,0.14705882352941177,0.06666666666666665,208,34,0.20606060606060606,0.06666666666666667,0.18787878787878787,0.5588235294117647,0.11764705882352941,0.1212121212121212
niah_mq_q8,35,138,899,0.1337579617834395,0.1910828025477707,0.12903225806451613,0.16129032258064516,0.057324840764331225,200,31,0.19745222929936307,0.06369426751592357,0.18471337579617833,0.5806451612903226,0.0967741935483871,0.12101910828025476
niah_mq_q8,36,138,895,0.10256410256410256,0.1987179487179487,0.3548387096774194,0.12903225806451613,0.09615384615384615,199,31,0.1987179487179487,0.057692307692307696,0.1858974358974359,0.5806451612903226,0.12903225806451613,0.1282051282051282
niah_mq_q8,37,138,887,0.11612903225806452,0.2,0.2903225806451613,0.12903225806451613,0.08387096774193549,198,31,0.2,0.06451612903225806,0.18064516129032257,0.5806451612903226,0.0967741935483871,0.11612903225806451
niah_mq_q8,38,138,907,0.11875,0.2,0.3125,0.09375,0.08125000000000002,203,32,0.2,0.05625,0.2,0.65625,0.0625,0.14375000000000002
niah_mq_q8,39,138,904,0.13291139240506328,0.20253164556962025,0.21875,0.125,0.06962025316455697,201,32,0.20253164556962025,0.06329113924050633,0.1962025316455696,0.59375,0.09375,0.13291139240506328
niah_mq_q8,40,138,896,0.13043478260869565,0.20496894409937888,0.21212121212121213,0.15151515151515152,0.07453416149068323,204,33,0.20496894409937888,0.06832298136645963,0.19254658385093168,0.5454545454545454,0.12121212121212122,0.12422360248447205
niah_mq_q8,41,138,895,0.125,0.19736842105263158,0.26666666666666666,0.1,0.07236842105263158,195,30,0.19736842105263158,0.07236842105263158,0.18421052631578946,0.5,0.13333333333333333,0.11184210526315788
niah_mq_q8,42,138,898,0.1320754716981132,0.20125786163522014,0.21875,0.125,0.06918238993710693,202,32,0.20125786163522014,0.05660377358490566,0.1949685534591195,0.59375,0.125,0.13836477987421386
niah_mq_q8,43,138,3848,0.3225806451612903,0.535483870967742,0.3068181818181818,0.10227272727272728,0.21290322580645166,768,88,0.567741935483871,0.25806451612903225,0.5483870967741935,0.5,0.045454545454545456,0.29032258064516125
niah_mq_q8,44,138,902,0.11180124223602485,0.20496894409937888,0.30303030303030304,0.15151515151515152,0.09316770186335403,204,33,0.20496894409937888,0.062111801242236024,0.19254658385093168,0.5757575757575758,0.12121212121212122,0.13043478260869565
niah_mq_q8,45,138,897,0.12179487179487179,0.1987179487179487,0.2903225806451613,0.0967741935483871,0.07692307692307691,199,31,0.1987179487179487,0.07051282051282051,0.1987179487179487,0.5161290322580645,0.12903225806451613,0.1282051282051282
niah_mq_q8,46,138,884,0.12101910828025478,0.19745222929936307,0.25806451612903225,0.12903225806451613,0.07643312101910829,200,31,0.19745222929936307,0.07006369426751592,0.18471337579617833,0.5483870967741935,0.0967741935483871,0.11464968152866241
niah_mq_q8,47,138,894,0.1282051282051282,0.1987179487179487,0.25806451612903225,0.0967741935483871,0.07051282051282051,199,31,0.1987179487179487,0.0641025641025641,0.1987179487179487,0.5483870967741935,0.12903225806451613,0.1346153846153846
niah_mq_q8,48,138,914,0.11875,0.2,0.28125,0.125,0.08125000000000002,203,32,0.2,0.0625,0.1875,0.5625,0.125,0.125
niah_mq_q8,49,138,897,0.0949367088607595,0.20253164556962025,0.375,0.15625,0.10759493670886075,201,32,0.20253164556962025,0.056962025316455694,0.189873417721519,0.59375,0.125,0.1329113924050633
niah_mq_q8,50,138,893,0.12025316455696203,0.20253164556962025,0.3125,0.09375,0.08227848101265822,201,32,0.20253164556962025,0.056962025316455694,0.1962025316455696,0.59375,0.125,0.13924050632911392
niah_mq_q8,51,138,901,0.10897435897435898,0.1987179487179487,0.3548387096774194,0.0967741935483871,0.08974358974358973,199,31,0.1987179487179487,0.057692307692307696,0.1987179487179487,0.5806451612903226,0.12903225806451613,0.14102564102564102
niah_mq_q8,52,138,900,0.13836477987421383,0.20125786163522014,0.1875,0.125,0.0628930817610063,202,32,0.20125786163522014,0.05660377358490566,0.18867924528301888,0.625,0.09375,0.13207547169811323
niah_mq_q8,53,138,887,0.12025316455696203,0.20253164556962025,0.28125,0.125,0.08227848101265822,201,32,0.20253164556962025,0.056962025316455694,0.20253164556962025,0.625,0.09375,0.14556962025316456
niah_mq_q8,54,138,901,0.12269938650306748,0.20245398773006135,0.21212121212121213,0.18181818181818182,0.07975460122699386,206,33,0.20245398773006135,0.06134969325153374,0.1901840490797546,0.5757575757575758,0.12121212121212122,0.12883435582822086
niah_mq_q8,55,138,899,0.11875,0.2,0.3125,0.09375,0.08125000000000002,203,32,0.2,0.06875,0.19375,0.53125,0.125,0.125
niah_mq_q8,56,138,907,0.12578616352201258,0.20125786163522014,0.25,0.125,0.07547169811320756,202,32,0.20125786163522014,0.06918238993710692,0.18867924528301888,0.5625,0.09375,0.11949685534591196
niah_mq_q8,57,138,883,0.11038961038961038,0.19480519480519481,0.3,0.13333333333333333,0.08441558441558443,197,30,0.19480519480519481,0.05194805194805195,0.18831168831168832,0.6,0.13333333333333333,0.13636363636363635
niah_mq_q8,58,138,902,0.11875,0.2,0.21875,0.1875,0.08125000000000002,203,32,0.2,0.05625,0.2,0.59375,0.125,0.14375000000000002
niah_mq_q8,59,138,885,0.12418300653594772,0.19607843137254902,0.26666666666666666,0.1,0.0718954248366013,196,30,0.19607843137254902,0.06535947712418301,0.1895424836601307,0.5333333333333333,0.13333333333333333,0.1241830065359477
niah_mq_q8,60,138,892,0.12179487179487179,0.1987179487179487,0.25806451612903225,0.12903225806451613,0.07692307692307691,199,31,0.1987179487179487,0.05128205128205128,0.1858974358974359,0.6129032258064516,0.12903225806451613,0.13461538461538464
niah_mq_q8,61,138,900,0.11320754716981132,0.20125786163522014,0.3125,0.125,0.08805031446540881,202,32,0.20125786163522014,0.06918238993710692,0.18238993710691823,0.59375,0.0625,0.11320754716981131
niah_mq_q8,62,138,900,0.12578616352201258,0.20125786163522014,0.28125,0.09375,0.07547169811320756,202,32,0.20125786163522014,0.05660377358490566,0.18867924528301888,0.625,0.09375,0.13207547169811323
niah_mq_q8,63,138,908,0.1393939393939394,0.20606060606060606,0.20588235294117646,0.11764705882352941,0.06666666666666665,208,34,0.20606060606060606,0.06060606060606061,0.18787878787878787,0.5882352941176471,0.11764705882352941,0.12727272727272726
niah_mq_q8,64,138,903,0.11801242236024845,0.20496894409937888,0.24242424242424243,0.18181818181818182,0.08695652173913043,204,33,0.20496894409937888,0.07453416149068323,0.19875776397515527,0.5151515151515151,0.12121212121212122,0.12422360248447203
niah_mq_q8,65,138,916,0.1320754716981132,0.20125786163522014,0.21875,0.125,0.06918238993710693,202,32,0.20125786163522014,0.05660377358490566,0.1949685534591195,0.59375,0.125,0.13836477987421386
niah_mq_q8,66,138,908,0.12422360248447205,0.20496894409937888,0.30303030303030304,0.09090909090909091,0.08074534161490683,204,33,0.20496894409937888,0.055900621118012424,0.18633540372670807,0.6060606060606061,0.12121212121212122,0.13043478260869565
niah_mq_q8,67,138,914,0.12101910828025478,0.19745222929936307,0.22580645161290322,0.16129032258064516,0.07643312101910829,200,31,0.19745222929936307,0.06369426751592357,0.1910828025477707,0.5483870967741935,0.12903225806451613,0.12738853503184716
niah_mq_q8,68,138,901,0.10625,0.2,0.34375,0.125,0.09375000000000001,203,32,0.2,0.05625,0.2,0.65625,0.0625,0.14375000000000002
niah_mq_q8,69,138,919,0.13125,0.2,0.15625,0.1875,0.06875,203,32,0.2,0.0625,0.19375,0.59375,0.09375,0.13125
niah_mq_q8,70,138,901,0.12195121951219512,0.20121951219512196,0.24242424242424243,0.15151515151515152,0.07926829268292684,207,33,0.20121951219512196,0.06097560975609756,0.18292682926829268,0.5757575757575758,0.12121212121212122,0.12195121951219512
niah_mq_q8,71,138,893,0.11875,0.1875,0.1875,0.15625,0.06875,203,32,0.2,0.05625,0.1875,0.59375,0.125,0.13125
niah_mq_q8,72,138,913,0.13664596273291926,0.20496894409937888,0.21212121212121213,0.12121212121212122,0.06832298136645962,204,33,0.20496894409937888,0.055900621118012424,0.19254658385093168,0.696969696969697,0.030303030303030304,0.13664596273291926
niah_mq_q8,73,138,898,0.10828025477707007,0.19745222929936307,0.3225806451612903,0.12903225806451613,0.089171974522293,200,31,0.19745222929936307,0.07643312101910828,0.1910828025477707,0.4838709677419355,0.12903225806451613,0.11464968152866244
niah_mq_q8,74,138,3879,0.3202614379084967,0.5490196078431373,0.28735632183908044,0.12643678160919541,0.2287581699346406,766,87,0.5686274509803921,0.27450980392156865,0.5294117647058824,0.45977011494252873,0.034482758620689655,0.2549019607843137
niah_mq_q8,75,138,906,0.1419753086419753,0.2037037037037037,0.21212121212121213,0.09090909090909091,0.06172839506172839,205,33,0.2037037037037037,0.06790123456790123,0.19135802469135801,0.5454545454545454,0.12121212121212122,0.12345679012345678
niah_mq_q8,76,138,910,0.12025316455696203,0.20253164556962025,0.25,0.15625,0.08227848101265822,201,32,0.20253164556962025,0.06962025316455696,0.189873417721519,0.53125,0.125,0.12025316455696204
niah_mq_q8,77,138,904,0.1069182389937107,0.20125786163522014,0.34375,0.125,0.09433962264150944,202,32,0.20125786163522014,0.06918238993710692,0.1949685534591195,0.5625,0.09375,0.1257861635220126
niah_mq_q8,78,138,895,0.13125,0.2,0.21875,0.125,0.06875,203,32,0.2,0.0625,0.18125,0.5625,0.125,0.11875
niah_mq_q8,79,138,899,0.14193548387096774,0.2,0.16129032258064516,0.12903225806451613,0.05806451612903227,198,31,0.2,0.05806451612903226,0.1935483870967742,0.6129032258064516,0.0967741935483871,0.13548387096774192
niah_mq_q8,80,138,897,0.11801242236024845,0.20496894409937888,0.30303030303030304,0.12121212121212122,0.08695652173913043,204,33,0.20496894409937888,0.062111801242236024,0.20496894409937888,0.6060606060606061,0.09090909090909091,0.14285714285714285
niah_mq_q8,81,138,899,0.11612903225806452,0.2,0.2903225806451613,0.12903225806451613,0.08387096774193549,198,31,0.2,0.06451612903225806,0.1935483870967742,0.5483870967741935,0.12903225806451613,0.12903225806451613
niah_mq_q8,82,138,895,0.10559006211180125,0.20496894409937888,0.36363636363636365,0.12121212121212122,0.09937888198757763,204,33,0.20496894409937888,0.06832298136645963,0.18633540372670807,0.5454545454545454,0.12121212121212122,0.11801242236024843
niah_mq_q8,83,138,887,0.12337662337662338,0.19480519480519481,0.2,0.16666666666666666,0.07142857142857144,197,30,0.19480519480519481,0.07142857142857142,0.18181818181818182,0.5,0.13333333333333333,0.1103896103896104
niah_mq_q8,84,138,905,0.12101910828025478,0.19745222929936307,0.22580645161290322,0.16129032258064516,0.07643312101910829,200,31,0.19745222929936307,0.06369426751592357,0.17834394904458598,0.5806451612903226,0.0967741935483871,0.11464968152866241
niah_mq_q8,85,138,902,0.125,0.2,0.25,0.125,0.07500000000000001,203,32,0.2,0.06875,0.1875,0.5625,0.09375,0.11875
niah_mq_q8,86,138,898,0.1320754716981132,0.20125786163522014,0.21875,0.125,0.06918238993710693,202,32,0.20125786163522014,0.06918238993710692,0.20125786163522014,0.5625,0.09375,0.13207547169811323
niah_mq_q8,87,138,896,0.10828025477707007,0.19745222929936307,0.3225806451612903,0.12903225806451613,0.089171974522293,200,31,0.19745222929936307,0.07006369426751592,0.1910828025477707,0.5161290322580645,0.12903225806451613,0.12101910828025479
niah_mq_q8,88,138,886,0.09615384615384616,0.1987179487179487,0.3870967741935484,0.12903225806451613,0.10256410256410255,199,31,0.1987179487179487,0.07692307692307693,0.1794871794871795,0.4838709677419355,0.12903225806451613,0.10256410256410256
niah_mq_q8,89,138,919,0.10126582278481013,0.20253164556962025,0.34375,0.15625,0.10126582278481013,201,32,0.20253164556962025,0.06962025316455696,0.20253164556962025,0.59375,0.0625,0.13291139240506328
niah_mq_q8,90,138,904,0.13580246913580246,0.2037037037037037,0.21212121212121213,0.12121212121212122,0.06790123456790123,205,33,0.2037037037037037,0.06172839506172839,0.19135802469135801,0.5757575757575758,0.12121212121212122,0.12962962962962962
niah_mq_q8,91,138,906,0.12345679012345678,0.2037037037037037,0.24242424242424243,0.15151515151515152,0.08024691358024691,205,33,0.2037037037037037,0.06790123456790123,0.19753086419753085,0.5454545454545454,0.12121212121212122,0.12962962962962962
niah_mq_q8,92,138,3868,0.3157894736842105,0.5526315789473685,0.3218390804597701,0.11494252873563218,0.23684210526315796,765,87,0.5723684210526315,0.2631578947368421,0.5657894736842105,0.4942528735632184,0.04597701149425287,0.3026315789473684
niah_mq_q8,93,138,907,0.125,0.2,0.25,0.125,0.07500000000000001,203,32,0.2,0.0625,0.19375,0.5625,0.125,0.13125
niah_mq_q8,94,138,906,0.09615384615384616,0.1987179487179487,0.3548387096774194,0.16129032258064516,0.10256410256410255,199,31,0.1987179487179487,0.05128205128205128,0.19230769230769232,0.6774193548387096,0.06451612903225806,0.14102564102564102
niah_mq_q8,95,138,904,0.11688311688311688,0.19480519480519481,0.26666666666666666,0.13333333333333333,0.07792207792207793,197,30,0.19480519480519481,0.05844155844155844,0.18181818181818182,0.6333333333333333,0.06666666666666667,0.12337662337662339
niah_mq_q8,96,138,914,0.0949367088607595,0.20253164556962025,0.40625,0.125,0.10759493670886075,201,32,0.20253164556962025,0.06329113924050633,0.20253164556962025,0.625,0.0625,0.13924050632911392
niah_mq_q8,97,138,911,0.09316770186335403,0.20496894409937888,0.3939393939393939,0.15151515151515152,0.11180124223602485,204,33,0.20496894409937888,0.06832298136645963,0.19875776397515527,0.5454545454545454,0.12121212121212122,0.13043478260869562
niah_mq_q8,98,138,898,0.08496732026143791,0.19607843137254902,0.43333333333333335,0.13333333333333333,0.1111111111111111,196,30,0.19607843137254902,0.06535947712418301,0.1895424836601307,0.5333333333333333,0.13333333333333333,0.1241830065359477
niah_mq_q8,99,138,896,0.1346153846153846,0.1987179487179487,0.1935483870967742,0.12903225806451613,0.0641025641025641,199,31,0.1987179487179487,0.057692307692307696,0.19230769230769232,0.5806451612903226,0.12903225806451613,0.13461538461538464
niah_mv_v2,0,138,4312,0.9736842105263158,0.9736842105263158,0.21839080459770116,0.1839080459770115,0.0,812,87,1.0,0.8157894736842105,0.9473684210526315,0.3448275862068966,0.08045977011494253,0.13157894736842102
niah_mv_v2,1,138,4312,0.9736842105263158,0.9736842105263158,0.19540229885057472,0.16091954022988506,0.0,812,87,1.0,0.8157894736842105,0.9473684210526315,0.3448275862068966,0.06896551724137931,0.13157894736842102
niah_mv_v2,2,138,4326,0.9722222222222222,0.9722222222222222,0.1724137931034483,0.13793103448275862,0.0,810,87,1.0,0.8611111111111112,0.9166666666666666,0.3333333333333333,0.06896551724137931,0.05555555555555547
niah_mv_v2,3,138,4312,0.9736842105263158,1.0,0.21839080459770116,0.16091954022988506,0.02631578947368418,812,87,1.0,0.8157894736842105,0.8947368421052632,0.3563218390804598,0.05747126436781609,0.07894736842105265
niah_mv_v2,4,138,1371,0.575,0.75,0.16129032258064516,0.0967741935483871,0.17500000000000004,253,31,0.775,0.225,0.675,0.6129032258064516,0.03225806451612903,0.45000000000000007
niah_mv_v2,5,138,4312,0.9736842105263158,1.0,0.19540229885057472,0.1839080459770115,0.02631578947368418,812,87,1.0,0.8157894736842105,0.9473684210526315,0.3563218390804598,0.09195402298850575,0.13157894736842102
niah_mv_v2,6,138,4304,0.9722222222222222,1.0,0.21839080459770116,0.13793103448275862,0.02777777777777779,810,87,1.0,0.8611111111111112,0.9166666666666666,0.3333333333333333,0.08045977011494253,0.05555555555555547
niah_mv_v2,7,138,4310,1.0,1.0,0.21839080459770116,0.13793103448275862,0.0,812,87,1.0,0.7894736842105263,0.8947368421052632,0.3448275862068966,0.06896551724137931,0.10526315789473684
niah_mv_v2,8,138,1382,0.47619047619047616,0.7619047619047619,0.25,0.125,0.2857142857142857,255,32,0.7619047619047619,0.21428571428571427,0.6666666666666666,0.625,0.09375,0.45238095238095233
niah_mv_v2,9,138,1377,0.5789473684210527,0.8157894736842105,0.1935483870967742,0.0967741935483871,0.23684210526315785,251,31,0.8157894736842105,0.2894736842105263,0.7105263157894737,0.5806451612903226,0.03225806451612903,0.42105263157894735
niah_mv_v2,10,138,4320,1.0,1.0,0.22988505747126436,0.1724137931034483,0.0,810,87,1.0,0.8611111111111112,1.0,0.3333333333333333,0.10344827586206896,0.13888888888888884
niah_mv_v2,11,138,1373,0.4722222222222222,0.75,0.1935483870967742,0.16129032258064516,0.2777777777777778,249,31,0.8611111111111112,0.3611111111111111,0.7222222222222222,0.5161290322580645,0.03225806451612903,0.3611111111111111
niah_mv_v2,12,138,4322,0.975,0.975,0.25,0.13636363636363635,0.0,814,88,1.0,0.8,0.9,0.375,0.10227272727272728,0.09999999999999998
niah_mv_v2,13,138,4310,0.9736842105263158,1.0,0.2988505747126437,0.16091954022988506,0.02631578947368418,812,87,1.0,0.868421052631579,0.868421052631579,0.3563218390804598,0.08045977011494253,0.0
niah_mv_v2,14,138,4310,0.9722222222222222,1.0,0.16091954022988506,0.13793103448275862,0.02777777777777779,810,87,1.0,0.8333333333333334,0.9722222222222222,0.3333333333333333,0.08045977011494253,0.13888888888888884
niah_mv_v2,15,138,1369,0.47368421052631576,0.6578947368421053,0.1935483870967742,0.0967741935483871,0.18421052631578955,251,31,0.8157894736842105,0.23684210526315788,0.6052631578947368,0.5806451612903226,0.03225806451612903,0.368421052631579
niah_mv_v2,16,138,4320,1.0,1.0,0.2413793103448276,0.16091954022988506,0.0,812,87,1.0,0.8157894736842105,0.9210526315789473,0.3563218390804598,0.06896551724137931,0.10526315789473684
niah_mv_v2,17,138,1385,0.35714285714285715,0.7380952380952381,0.34375,0.1875,0.380952380952381,255,32,0.7619047619047619,0.23809523809523808,0.6904761904761905,0.65625,0.03125,0.4523809523809524
niah_mv_v2,18,138,1365,0.5263157894736842,0.7894736842105263,0.1935483870967742,0.12903225806451613,0.26315789473684215,251,31,0.8157894736842105,0.2631578947368421,0.6842105263157895,0.5806451612903226,0.03225806451612903,0.4210526315789474
niah_mv_v2,19,138,4314,1.0,1.0,0.22988505747126436,0.19540229885057472,0.0,812,87,1.0,0.8157894736842105,0.9736842105263158,0.3563218390804598,0.06896551724137931,0.1578947368421053
niah_mv_v2,20,138,1379,0.38636363636363635,0.6136363636363636,0.1875,0.125,0.2272727272727273,257,32,0.7272727272727273,0.20454545454545456,0.5454545454545454,0.5625,0.0625,0.34090909090909083
niah_mv_v2,21,138,4314,1.0,1.0,0.1724137931034483,0.1724137931034483,0.0,810,87,1.0,0.8611111111111112,0.9722222222222222,0.3333333333333333,0.06896551724137931,0.11111111111111105
niah_mv_v2,22,138,1383,0.4523809523809524,0.6666666666666666,0.21875,0.09375,0.21428571428571425,255,32,0.7619047619047619,0.2857142857142857,0.6190476190476191,0.5625,0.03125,0.33333333333333337
niah_mv_v2,23,138,1386,0.5,0.6904761904761905,0.15625,0.125,0.19047619047619047,255,32,0.7619047619047619,0.30952380952380953,0.6666666666666666,0.5625,0.03125,0.3571428571428571
niah_mv_v2,24,138,1377,0.525,0.75,0.12903225806451613,0.16129032258064516,0.22499999999999998,253,31,0.775,0.25,0.675,0.6129032258064516,0.03225806451612903,0.42500000000000004
niah_mv_v2,25,138,1376,0.5789473684210527,0.7368421052631579,0.12903225806451613,0.0967741935483871,0.1578947368421052,251,31,0.8157894736842105,0.2631578947368421,0.7368421052631579,0.6451612903225806,0.03225806451612903,0.47368421052631576
niah_mv_v2,26,138,4314,0.868421052631579,0.9473684210526315,0.1724137931034483,0.12643678160919541,0.07894736842105254,812,87,1.0,0.8421052631578947,0.9210526315789473,0.3563218390804598,0.06896551724137931,0.07894736842105265
niah_mv_v2,27,138,1377,0.5263157894736842,0.7894736842105263,0.1935483870967742,0.12903225806451613,0.26315789473684215,251,31,0.8157894736842105,0.2894736842105263,0.6842105263157895,0.5806451612903226,0.03225806451612903,0.39473684210526316
niah_mv_v2,28,138,1379,0.45,0.75,0.25806451612903225,0.12903225806451613,0.3,253,31,0.775,0.175,0.675,0.6774193548387096,0.03225806451612903,0.5
niah_mv_v2,29,138,1369,0.5789473684210527,0.7368421052631579,0.1935483870967742,0.06451612903225806,0.1578947368421052,251,31,0.8157894736842105,0.23684210526315788,0.6842105263157895,0.6129032258064516,0.03225806451612903,0.44736842105263164
niah_mv_v2,30,138,4304,0.9736842105263158,1.0,0.19540229885057472,0.14942528735632185,0.02631578947368418,812,87,1.0,0.7894736842105263,0.8947368421052632,0.3563218390804598,0.09195402298850575,0.10526315789473684
niah_mv_v2,31,138,1388,0.425,0.75,0.25806451612903225,0.16129032258064516,0.325,253,31,0.775,0.25,0.675,0.6129032258064516,0.03225806451612903,0.42500000000000004
niah_mv_v2,32,138,1378,0.5526315789473685,0.8157894736842105,0.16129032258064516,0.16129032258064516,0.26315789473684204,251,31,0.8157894736842105,0.21052631578947367,0.7105263157894737,0.6451612903225806,0.03225806451612903,0.5
niah_mv_v2,33,138,1375,0.45,0.75,0.22580645161290322,0.16129032258064516,0.3,253,31,0.775,0.25,0.675,0.6129032258064516,0.03225806451612903,0.42500000000000004
niah_mv_v2,34,138,1377,0.5277777777777778,0.6388888888888888,0.12903225806451613,0.12903225806451613,0.11111111111111105,249,31,0.8611111111111112,0.3333333333333333,0.7222222222222222,0.5161290322580645,0.03225806451612903,0.3888888888888889
niah_mv_v2,35,138,4314,0.9736842105263158,0.9736842105263158,0.1724137931034483,0.1839080459770115,0.0,812,87,1.0,0.868421052631579,0.9473684210526315,0.3563218390804598,0.06896551724137931,0.07894736842105254
niah_mv_v2,36,138,1378,0.5238095238095238,0.6428571428571429,0.09375,0.125,0.11904761904761907,255,32,0.7619047619047619,0.21428571428571427,0.6428571428571429,0.5625,0.09375,0.4285714285714286
niah_mv_v2,37,138,4309,1.0,1.0,0.2413793103448276,0.1839080459770115,0.0,812,87,1.0,0.7894736842105263,0.9473684210526315,0.3563218390804598,0.10344827586206896,0.1578947368421052
niah_mv_v2,38,138,1390,0.45,0.75,0.22580645161290322,0.16129032258064516,0.3,253,31,0.775,0.275,0.75,0.5806451612903226,0.03225806451612903,0.475
niah_mv_v2,39,138,4308,0.9736842105263158,1.0,0.21839080459770116,0.1724137931034483,0.02631578947368418,812,87,1.0,0.7631578947368421,0.9736842105263158,0.3563218390804598,0.06896551724137931,0.21052631578947367
niah_mv_v2,40,138,1376,0.575,0.75,0.16129032258064516,0.0967741935483871,0.17500000000000004,253,31,0.775,0.275,0.675,0.5483870967741935,0.03225806451612903,0.4
niah_mv_v2,41,138,1373,0.5,0.7894736842105263,0.22580645161290322,0.16129032258064516,0.2894736842105263,251,31,0.8157894736842105,0.2631578947368421,0.6578947368421053,0.5806451612903226,0.03225806451612903,0.3947368421052632
niah_mv_v2,42,138,4308,0.9736842105263158,1.0,0.21839080459770116,0.13793103448275862,0.02631578947368418,812,87,1.0,0.8157894736842105,0.9210526315789473,0.3563218390804598,0.06896551724137931,0.10526315789473684
niah_mv_v2,43,138,1371,0.475,0.65,0.1935483870967742,0.0967741935483871,0.17500000000000004,253,31,0.775,0.225,0.6,0.6129032258064516,0.03225806451612903,0.375
niah_mv_v2,44,138,1367,0.5789473684210527,0.7894736842105263,0.16129032258064516,0.12903225806451613,0.21052631578947367,251,31,0.8157894736842105,0.18421052631578946,0.6842105263157895,0.6451612903225806,0.03225806451612903,0.5
niah_mv_v2,45,138,4320,1.0,1.0,0.25287356321839083,0.14942528735632185,0.0,812,87,1.0,0.8421052631578947,0.9210526315789473,0.3563218390804598,0.06896551724137931,0.07894736842105265
niah_mv_v2,46,138,1380,0.525,0.775,0.22580645161290322,0.0967741935483871,0.25,253,31,0.775,0.3,0.675,0.5806451612903226,0.03225806451612903,0.37500000000000006
niah_mv_v2,47,138,1371,0.5,0.775,0.22580645161290322,0.12903225806451613,0.275,253,31,0.775,0.225,0.7,0.6451612903225806,0.03225806451612903,0.475
niah_mv_v2,48,138,4317,0.9722222222222222,0.9722222222222222,0.20689655172413793,0.14942528735632185,0.0,810,87,1.0,0.8888888888888888,1.0,0.3333333333333333,0.11494252873563218,0.11111111111111116
niah_mv_v2,49,138,1367,0.5,0.7894736842105263,0.25806451612903225,0.12903225806451613,0.2894736842105263,251,31,0.8157894736842105,0.21052631578947367,0.7105263157894737,0.6774193548387096,0.03225806451612903,0.5
