dataset,index,subset,DT,FT,ceiling,DT_sentence_positive,DT_sentence_absolute,FT_sentence_positive,shuffled_DT_sentence,demo_eligible,scope_start_character,DT_scope,DT_scope_sentence,DT_scope_recomputed_budget,scope_eligible,scope_recomputed_budget,FT_scope,FT_scope_sentence,FT_scope_recomputed_budget,DT_demo_budget_fraction,DT_question_budget_fraction,FT_demo_budget_fraction,FT_question_budget_fraction,DT_sentence_positive_demo_budget_fraction,DT_sentence_positive_question_budget_fraction,DT_sentence_absolute_demo_budget_fraction,DT_sentence_absolute_question_budget_fraction,answer_gold_tokens,other_gold_tokens,DT_answer_recall,DT_other_recall,DT_span_any,DT_span_half,FT_answer_recall,FT_other_recall,FT_span_any,FT_span_half,DT_sentence_positive_answer_recall,DT_sentence_positive_other_recall,DT_sentence_positive_span_any,DT_sentence_positive_span_half,DT_sentence_absolute_answer_recall,DT_sentence_absolute_other_recall,DT_sentence_absolute_span_any,DT_sentence_absolute_span_half
vt_h2_c3,55,odd,0.6071428571428571,0.6785714285714286,1.0,1.0,1.0,1.0,0.0,420,1823,0.8214285714285714,1.0,0.5,395,40,0.7857142857142857,1.0,0.42857142857142855,0.36585365853658536,0.07317073170731707,0.17073170731707318,0.24390243902439024,0.2926829268292683,0.0,0.2926829268292683,0.0,9,19,1.0,0.42105263157894735,1.0,1.0,0.8888888888888888,0.5789473684210527,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
vt_h2_c3,56,even,0.42857142857142855,0.6428571428571429,1.0,0.4642857142857143,0.4642857142857143,1.0,0.0,422,1823,0.6785714285714286,0.9642857142857143,0.35714285714285715,395,40,0.8214285714285714,1.0,0.32142857142857145,0.3780487804878049,0.0975609756097561,0.1951219512195122,0.2682926829268293,0.2926829268292683,0.0,0.2926829268292683,0.0,9,19,0.8888888888888888,0.21052631578947367,1.0,0.3333333333333333,0.6666666666666666,0.631578947368421,1.0,0.6666666666666666,0.6666666666666666,0.3684210526315789,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3684210526315789,0.6666666666666666,0.3333333333333333
vt_h2_c3,57,odd,0.5,0.7,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,420,1823,0.7333333333333333,0.8,0.36666666666666664,400,40,0.8333333333333334,1.0,0.43333333333333335,0.4024390243902439,0.08536585365853659,0.1951219512195122,0.2804878048780488,0.2926829268292683,0.0,0.2926829268292683,0.0,10,20,0.8,0.35,1.0,0.6666666666666666,0.7,0.7,1.0,1.0,0.7,0.65,0.6666666666666666,0.6666666666666666,0.7,0.65,0.6666666666666666,0.6666666666666666
vt_h2_c3,58,even,0.2857142857142857,0.6071428571428571,1.0,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.0,420,1823,0.6428571428571429,1.0,0.2857142857142857,398,40,0.7142857142857143,0.6071428571428571,0.39285714285714285,0.43902439024390244,0.06097560975609756,0.18292682926829268,0.25609756097560976,0.3170731707317073,0.0,0.3170731707317073,0.0,9,19,0.6666666666666666,0.10526315789473684,1.0,0.0,0.8888888888888888,0.47368421052631576,1.0,0.6666666666666666,0.5555555555555556,0.631578947368421,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.631578947368421,0.6666666666666666,0.6666666666666666
vt_h2_c3,59,odd,0.48148148148148145,0.6666666666666666,1.0,1.0,1.0,1.0,0.18518518518518517,420,1823,0.7407407407407407,1.0,0.37037037037037035,395,40,0.8148148148148148,1.0,0.5185185185185185,0.3902439024390244,0.07317073170731707,0.23170731707317074,0.2804878048780488,0.2073170731707317,0.0,0.2073170731707317,0.0,8,19,1.0,0.2631578947368421,1.0,0.6666666666666666,1.0,0.5263157894736842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
vt_h2_c3,60,even,0.27586206896551724,0.6206896551724138,1.0,0.3448275862068966,0.3448275862068966,1.0,0.0,420,1823,0.6206896551724138,0.8620689655172413,0.27586206896551724,398,40,0.6896551724137931,1.0,0.4827586206896552,0.4146341463414634,0.08536585365853659,0.18292682926829268,0.2682926829268293,0.3048780487804878,0.0,0.3048780487804878,0.0,10,19,0.7,0.05263157894736842,1.0,0.0,0.8,0.5263157894736842,1.0,1.0,0.3,0.3684210526315789,0.3333333333333333,0.3333333333333333,0.3,0.3684210526315789,0.3333333333333333,0.3333333333333333
vt_h2_c3,61,odd,0.6153846153846154,0.8076923076923077,1.0,1.0,1.0,1.0,0.0,420,1823,0.8846153846153846,1.0,0.5,395,40,0.8461538461538461,1.0,0.6153846153846154,0.35365853658536583,0.08536585365853659,0.21951219512195122,0.25609756097560976,0.2926829268292683,0.0,0.2926829268292683,0.0,8,18,0.875,0.5,1.0,1.0,1.0,0.7222222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
vt_h2_c3,62,even,0.5172413793103449,0.7586206896551724,1.0,1.0,1.0,1.0,0.0,423,1823,0.8275862068965517,1.0,0.5172413793103449,401,41,0.8620689655172413,1.0,0.4482758620689655,0.42168674698795183,0.060240963855421686,0.1927710843373494,0.24096385542168675,0.2891566265060241,0.0,0.2891566265060241,0.0,10,19,0.8,0.3684210526315789,1.0,0.6666666666666666,0.8,0.7368421052631579,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
vt_h2_c3,63,odd,0.5714285714285714,0.6785714285714286,1.0,1.0,1.0,0.6428571428571429,0.0,423,1823,0.8214285714285714,1.0,0.42857142857142855,398,40,0.8214285714285714,1.0,0.5357142857142857,0.3493975903614458,0.0963855421686747,0.25301204819277107,0.37349397590361444,0.2891566265060241,0.0,0.2891566265060241,0.0,9,19,1.0,0.3684210526315789,1.0,0.6666666666666666,0.7777777777777778,0.631578947368421,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
vt_h2_c3,64,even,0.5,0.6923076923076923,1.0,1.0,1.0,1.0,0.07692307692307693,420,1823,0.8461538461538461,1.0,0.4230769230769231,399,40,0.7307692307692307,1.0,0.5769230769230769,0.35365853658536583,0.04878048780487805,0.21951219512195122,0.3048780487804878,0.2926829268292683,0.0,0.2926829268292683,0.0,8,18,0.875,0.3333333333333333,1.0,0.3333333333333333,0.75,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
vt_h2_c3,65,odd,0.6071428571428571,0.7857142857142857,1.0,0.6785714285714286,1.0,1.0,0.35714285714285715,420,1823,0.7857142857142857,1.0,0.42857142857142855,400,40,0.8928571428571429,1.0,0.6071428571428571,0.4146341463414634,0.07317073170731707,0.24390243902439024,0.25609756097560976,0.2926829268292683,0.0,0.2926829268292683,0.0,9,19,0.8888888888888888,0.47368421052631576,1.0,0.6666666666666666,0.7777777777777778,0.7894736842105263,1.0,1.0,0.6666666666666666,0.6842105263157895,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0
vt_h2_c3,66,even,0.4838709677419355,0.6451612903225806,1.0,0.3225806451612903,0.3225806451612903,1.0,0.0,419,1823,0.6774193548387096,0.6451612903225806,0.41935483870967744,399,40,0.8709677419354839,1.0,0.45161290322580644,0.4268292682926829,0.06097560975609756,0.23170731707317074,0.2804878048780488,0.524390243902439,0.0,0.524390243902439,0.0,11,20,0.6363636363636364,0.4,1.0,0.3333333333333333,0.6363636363636364,0.65,1.0,1.0,0.2727272727272727,0.35,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.35,0.3333333333333333,0.3333333333333333
vt_h2_c3,67,odd,0.6,0.7666666666666667,1.0,0.7,0.4666666666666667,1.0,0.0,417,1823,0.8333333333333334,1.0,0.43333333333333335,395,40,0.8,1.0,0.5333333333333333,0.4146341463414634,0.07317073170731707,0.1951219512195122,0.2804878048780488,0.2926829268292683,0.0,0.2926829268292683,0.0,10,20,0.9,0.45,1.0,0.3333333333333333,0.9,0.7,1.0,1.0,0.7,0.7,0.6666666666666666,0.6666666666666666,0.7,0.35,0.6666666666666666,0.3333333333333333
vt_h2_c3,68,even,0.4666666666666667,0.7666666666666667,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,420,1823,0.6666666666666666,0.8666666666666667,0.3333333333333333,398,40,0.8333333333333334,1.0,0.6,0.36585365853658536,0.10975609756097561,0.2682926829268293,0.3170731707317073,0.2926829268292683,0.0,0.2926829268292683,0.0,10,20,0.9,0.25,1.0,0.3333333333333333,0.8,0.75,1.0,1.0,0.7,0.65,0.6666666666666666,0.6666666666666666,0.7,0.65,0.6666666666666666,0.6666666666666666
vt_h2_c3,69,odd,0.34615384615384615,0.7692307692307693,1.0,0.6923076923076923,0.6923076923076923,1.0,0.0,420,1823,0.6538461538461539,1.0,0.2692307692307692,394,40,0.8076923076923077,1.0,0.38461538461538464,0.36585365853658536,0.07317073170731707,0.18292682926829268,0.2804878048780488,0.2926829268292683,0.0,0.2926829268292683,0.0,8,18,0.75,0.16666666666666666,1.0,0.0,1.0,0.6666666666666666,1.0,1.0,0.625,0.7222222222222222,0.6666666666666666,0.6666666666666666,0.625,0.7222222222222222,0.6666666666666666,0.6666666666666666
vt_h2_c3,70,even,0.36666666666666664,0.6333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.8,0.0,423,1823,0.6333333333333333,1.0,0.3,397,40,0.7666666666666667,1.0,0.4666666666666667,0.4024390243902439,0.06097560975609756,0.23170731707317074,0.25609756097560976,0.32926829268292684,0.0,0.2926829268292683,0.0,10,20,0.8,0.15,1.0,0.3333333333333333,0.8,0.55,1.0,1.0,0.3,0.35,0.3333333333333333,0.3333333333333333,0.3,0.35,0.3333333333333333,0.3333333333333333
vt_h2_c3,71,odd,0.2857142857142857,0.6785714285714286,1.0,0.35714285714285715,0.35714285714285715,1.0,0.0,418,1823,0.6428571428571429,0.9285714285714286,0.21428571428571427,396,40,0.7857142857142857,1.0,0.35714285714285715,0.4268292682926829,0.07317073170731707,0.18292682926829268,0.23170731707317074,0.3048780487804878,0.0,0.3048780487804878,0.0,9,19,0.6666666666666666,0.10526315789473684,1.0,0.0,0.7777777777777778,0.631578947368421,1.0,1.0,0.3333333333333333,0.3684210526315789,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3684210526315789,0.3333333333333333,0.3333333333333333
vt_h2_c3,72,even,0.4482758620689655,0.7931034482758621,1.0,0.6551724137931034,0.6551724137931034,1.0,0.0,417,1823,0.7931034482758621,1.0,0.3448275862068966,402,41,0.896551724137931,1.0,0.6206896551724138,0.35365853658536583,0.08536585365853659,0.25609756097560976,0.32926829268292684,0.4146341463414634,0.0,0.4146341463414634,0.0,10,19,0.8,0.2631578947368421,1.0,0.3333333333333333,0.9,0.7368421052631579,1.0,1.0,0.6,0.6842105263157895,0.6666666666666666,0.6666666666666666,0.6,0.6842105263157895,0.6666666666666666,0.6666666666666666
vt_h2_c3,73,odd,0.4666666666666667,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,423,1823,0.6666666666666666,1.0,0.43333333333333335,398,40,0.8,1.0,0.43333333333333335,0.40963855421686746,0.08433734939759036,0.1927710843373494,0.25301204819277107,0.30120481927710846,0.0,0.30120481927710846,0.0,10,20,0.8,0.3,1.0,0.3333333333333333,0.8,0.6,1.0,1.0,0.7,0.65,0.6666666666666666,0.6666666666666666,0.7,0.65,0.6666666666666666,0.6666666666666666
vt_h2_c3,74,even,0.75,0.75,1.0,1.0,1.0,0.5,0.0,418,1823,1.0,1.0,0.75,396,40,0.9285714285714286,1.0,0.5357142857142857,0.4878048780487805,0.14634146341463414,0.2804878048780488,0.4024390243902439,0.6585365853658537,0.0,0.6585365853658537,0.0,9,19,1.0,0.631578947368421,1.0,1.0,0.8888888888888888,0.6842105263157895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
vt_h2_c3,75,odd,0.35714285714285715,0.6071428571428571,1.0,0.35714285714285715,0.35714285714285715,0.9285714285714286,0.35714285714285715,420,1823,0.6785714285714286,0.9285714285714286,0.25,396,40,0.7142857142857143,0.9285714285714286,0.4642857142857143,0.3780487804878049,0.04878048780487805,0.1951219512195122,0.24390243902439024,0.2926829268292683,0.0,0.2926829268292683,0.0,9,19,0.8888888888888888,0.10526315789473684,1.0,0.0,0.7777777777777778,0.5263157894736842,1.0,1.0,0.3333333333333333,0.3684210526315789,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3684210526315789,0.3333333333333333,0.3333333333333333
vt_h2_c3,76,even,0.6071428571428571,0.7142857142857143,1.0,1.0,1.0,0.6785714285714286,0.0,420,1823,0.9642857142857143,1.0,0.6071428571428571,398,40,0.8571428571428571,1.0,0.5714285714285714,0.5121951219512195,0.1951219512195122,0.2804878048780488,0.3780487804878049,0.6585365853658537,0.0,0.6585365853658537,0.0,9,19,0.8888888888888888,0.47368421052631576,1.0,1.0,0.8888888888888888,0.631578947368421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
vt_h2_c3,77,odd,0.6,0.7333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.0,0.03333333333333333,420,1823,0.6666666666666666,0.6666666666666666,0.4666666666666667,401,41,0.8333333333333334,1.0,0.43333333333333335,0.3614457831325301,0.060240963855421686,0.1927710843373494,0.25301204819277107,0.5301204819277109,0.0,0.40963855421686746,0.0,10,20,0.9,0.45,1.0,0.6666666666666666,0.8,0.7,1.0,1.0,0.3,0.35,0.3333333333333333,0.3333333333333333,0.7,0.65,0.6666666666666666,0.6666666666666666
vt_h2_c3,78,even,0.5357142857142857,0.75,1.0,0.6785714285714286,0.6785714285714286,1.0,0.0,418,1823,0.75,1.0,0.35714285714285715,398,40,0.7857142857142857,1.0,0.39285714285714285,0.36585365853658536,0.07317073170731707,0.2073170731707317,0.3048780487804878,0.2926829268292683,0.0,0.2926829268292683,0.0,9,19,0.7777777777777778,0.42105263157894735,1.0,0.6666666666666666,1.0,0.631578947368421,1.0,1.0,0.6666666666666666,0.6842105263157895,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6842105263157895,0.6666666666666666,0.6666666666666666
vt_h2_c3,79,odd,0.6071428571428571,0.6428571428571429,1.0,1.0,1.0,0.6428571428571429,0.0,417,1823,0.8928571428571429,1.0,0.4642857142857143,403,41,0.6785714285714286,0.8214285714285714,0.5,0.3780487804878049,0.10975609756097561,0.24390243902439024,0.24390243902439024,0.4024390243902439,0.0,0.4024390243902439,0.0,9,19,0.8888888888888888,0.47368421052631576,1.0,1.0,0.6666666666666666,0.631578947368421,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
vt_h2_c3,80,even,0.32142857142857145,0.5357142857142857,1.0,0.6785714285714286,0.6785714285714286,0.6428571428571429,0.32142857142857145,425,1823,0.7142857142857143,0.8571428571428571,0.2857142857142857,399,40,0.6785714285714286,0.6428571428571429,0.32142857142857145,0.43373493975903615,0.060240963855421686,0.21686746987951808,0.25301204819277107,0.2891566265060241,0.0,0.2891566265060241,0.0,9,19,0.8888888888888888,0.05263157894736842,1.0,0.0,0.5555555555555556,0.5263157894736842,1.0,0.6666666666666666,0.6666666666666666,0.6842105263157895,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6842105263157895,0.6666666666666666,0.6666666666666666
vt_h2_c3,81,odd,0.7142857142857143,0.75,1.0,1.0,1.0,1.0,0.42857142857142855,420,1823,0.8571428571428571,1.0,0.6071428571428571,398,40,0.8928571428571429,1.0,0.5714285714285714,0.3902439024390244,0.12195121951219512,0.2804878048780488,0.36585365853658536,0.5365853658536586,0.0,0.5365853658536586,0.0,9,19,1.0,0.5789473684210527,1.0,1.0,0.7777777777777778,0.7368421052631579,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
vt_h2_c3,82,even,0.6071428571428571,0.7142857142857143,1.0,1.0,1.0,1.0,0.0,420,1823,0.8214285714285714,1.0,0.4642857142857143,402,41,0.7857142857142857,1.0,0.42857142857142855,0.3493975903614458,0.0963855421686747,0.21686746987951808,0.2891566265060241,0.2891566265060241,0.0,0.2891566265060241,0.0,9,19,0.8888888888888888,0.47368421052631576,1.0,0.6666666666666666,0.7777777777777778,0.6842105263157895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
vt_h2_c3,83,odd,0.6896551724137931,0.7931034482758621,1.0,1.0,1.0,1.0,0.0,420,1823,0.8620689655172413,1.0,0.4827586206896552,398,40,0.896551724137931,1.0,0.5517241379310345,0.3780487804878049,0.07317073170731707,0.21951219512195122,0.3048780487804878,0.2926829268292683,0.0,0.2926829268292683,0.0,10,19,1.0,0.5263157894736842,1.0,1.0,0.9,0.7368421052631579,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
vt_h2_c3,84,even,0.6153846153846154,0.6538461538461539,1.0,1.0,1.0,1.0,0.0,420,1823,0.8076923076923077,1.0,0.5384615384615384,395,40,0.7692307692307693,1.0,0.5384615384615384,0.3780487804878049,0.0975609756097561,0.2073170731707317,0.2926829268292683,0.32926829268292684,0.0,0.32926829268292684,0.0,8,18,0.75,0.5555555555555556,1.0,0.6666666666666666,0.875,0.5555555555555556,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
vt_h2_c3,85,odd,0.26666666666666666,0.6666666666666666,1.0,0.6,0.6,0.6333333333333333,0.0,417,1823,0.6,0.7,0.23333333333333334,403,41,0.7333333333333333,1.0,0.4666666666666667,0.4146341463414634,0.07317073170731707,0.1951219512195122,0.25609756097560976,0.2926829268292683,0.0,0.2926829268292683,0.0,10,20,0.6,0.1,1.0,0.3333333333333333,0.8,0.6,1.0,0.6666666666666666,0.7,0.55,0.6666666666666666,0.6666666666666666,0.7,0.55,0.6666666666666666,0.6666666666666666
vt_h2_c3,86,even,0.6451612903225806,0.6774193548387096,1.0,0.8064516129032258,0.8064516129032258,0.6774193548387096,0.3548387096774194,418,1823,0.9032258064516129,1.0,0.6451612903225806,398,40,0.7741935483870968,1.0,0.4838709677419355,0.4878048780487805,0.15853658536585366,0.2682926829268293,0.3780487804878049,0.6951219512195121,0.0,0.6951219512195121,0.0,11,20,1.0,0.45,1.0,0.6666666666666666,0.7272727272727273,0.65,1.0,0.6666666666666666,1.0,0.7,1.0,0.6666666666666666,1.0,0.7,1.0,0.6666666666666666
vt_h2_c3,87,odd,0.36666666666666664,0.7,1.0,0.36666666666666664,0.36666666666666664,1.0,0.0,417,1823,0.6,0.7,0.3333333333333333,404,41,0.7333333333333333,1.0,0.43333333333333335,0.39759036144578314,0.0963855421686747,0.1927710843373494,0.24096385542168675,0.3493975903614458,0.0,0.3493975903614458,0.0,10,20,0.8,0.15,1.0,0.0,0.8,0.65,1.0,0.6666666666666666,0.4,0.35,0.3333333333333333,0.3333333333333333,0.4,0.35,0.3333333333333333,0.3333333333333333
vt_h2_c3,88,even,0.5172413793103449,0.5517241379310345,1.0,0.6551724137931034,0.6551724137931034,1.0,0.0,420,1823,0.7586206896551724,0.6551724137931034,0.3793103448275862,399,40,0.7931034482758621,1.0,0.3793103448275862,0.35365853658536583,0.08536585365853659,0.21951219512195122,0.2804878048780488,0.2926829268292683,0.0,0.2926829268292683,0.0,10,19,0.8,0.3684210526315789,1.0,0.6666666666666666,0.6,0.5263157894736842,1.0,1.0,0.6,0.6842105263157895,0.6666666666666666,0.6666666666666666,0.6,0.6842105263157895,0.6666666666666666,0.6666666666666666
vt_h2_c3,89,odd,0.5714285714285714,0.75,1.0,0.6785714285714286,0.6785714285714286,1.0,0.10714285714285714,420,1823,0.8214285714285714,1.0,0.5,398,40,0.8571428571428571,1.0,0.5,0.4024390243902439,0.07317073170731707,0.23170731707317074,0.2682926829268293,0.2926829268292683,0.0,0.2926829268292683,0.0,9,19,0.8888888888888888,0.42105263157894735,1.0,0.6666666666666666,0.8888888888888888,0.6842105263157895,1.0,1.0,0.6666666666666666,0.6842105263157895,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6842105263157895,0.6666666666666666,0.6666666666666666
vt_h2_c3,90,even,0.5666666666666667,0.6,1.0,1.0,1.0,1.0,0.0,420,1823,0.8,1.0,0.43333333333333335,398,40,0.7333333333333333,1.0,0.43333333333333335,0.35365853658536583,0.10975609756097561,0.2073170731707317,0.2682926829268293,0.2926829268292683,0.0,0.2926829268292683,0.0,10,20,0.9,0.4,1.0,0.6666666666666666,0.6,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
vt_h2_c3,91,odd,0.6428571428571429,0.75,1.0,0.6785714285714286,1.0,1.0,0.0,420,1823,0.8214285714285714,1.0,0.5714285714285714,397,40,0.8214285714285714,1.0,0.4642857142857143,0.4146341463414634,0.12195121951219512,0.2682926829268293,0.35365853658536583,0.5365853658536586,0.0,0.4268292682926829,0.0,9,19,0.7777777777777778,0.5789473684210527,1.0,0.3333333333333333,0.6666666666666666,0.7894736842105263,1.0,1.0,0.6666666666666666,0.6842105263157895,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0
vt_h2_c3,92,even,0.2857142857142857,0.7142857142857143,1.0,0.6785714285714286,0.6785714285714286,1.0,0.0,420,1823,0.6071428571428571,1.0,0.2857142857142857,396,40,0.8214285714285714,1.0,0.42857142857142855,0.4268292682926829,0.07317073170731707,0.18292682926829268,0.24390243902439024,0.32926829268292684,0.0,0.32926829268292684,0.0,9,19,0.6666666666666666,0.10526315789473684,1.0,0.0,1.0,0.5789473684210527,1.0,1.0,0.6666666666666666,0.6842105263157895,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6842105263157895,0.6666666666666666,0.6666666666666666
vt_h2_c3,93,odd,0.5517241379310345,0.6896551724137931,1.0,1.0,1.0,1.0,0.0,420,1823,0.8275862068965517,1.0,0.5517241379310345,397,40,0.8275862068965517,1.0,0.4827586206896552,0.45121951219512196,0.0975609756097561,0.1951219512195122,0.24390243902439024,0.2926829268292683,0.0,0.2926829268292683,0.0,10,19,0.9,0.3684210526315789,1.0,0.6666666666666666,0.7,0.6842105263157895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
vt_h2_c3,94,even,0.43333333333333335,0.6666666666666666,1.0,0.9666666666666667,0.9666666666666667,1.0,0.0,420,1823,0.7333333333333333,1.0,0.36666666666666664,399,40,0.8,1.0,0.4,0.36585365853658536,0.08536585365853659,0.1951219512195122,0.2926829268292683,0.2926829268292683,0.0,0.2926829268292683,0.0,10,20,0.9,0.2,1.0,0.3333333333333333,0.7,0.65,1.0,1.0,1.0,0.95,1.0,1.0,1.0,0.95,1.0,1.0
vt_h2_c3,95,odd,0.3225806451612903,0.6451612903225806,1.0,0.5161290322580645,0.5161290322580645,1.0,0.0,420,1823,0.4838709677419355,0.6451612903225806,0.2903225806451613,407,41,0.6774193548387096,1.0,0.4838709677419355,0.42168674698795183,0.07228915662650602,0.2289156626506024,0.27710843373493976,0.2891566265060241,0.0,0.2891566265060241,0.0,11,20,0.5454545454545454,0.2,1.0,0.3333333333333333,0.8181818181818182,0.55,1.0,1.0,0.5454545454545454,0.5,0.6666666666666666,0.6666666666666666,0.5454545454545454,0.5,0.6666666666666666,0.6666666666666666
vt_h2_c3,96,even,0.4666666666666667,0.7333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,420,1823,0.6333333333333333,0.8666666666666667,0.4,398,40,0.8333333333333334,1.0,0.43333333333333335,0.4146341463414634,0.07317073170731707,0.25609756097560976,0.2682926829268293,0.2926829268292683,0.0,0.2926829268292683,0.0,10,20,0.7,0.35,1.0,0.3333333333333333,0.7,0.75,1.0,1.0,0.3,0.35,0.3333333333333333,0.3333333333333333,0.3,0.35,0.3333333333333333,0.3333333333333333
vt_h2_c3,97,odd,0.48148148148148145,0.7777777777777778,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,417,1823,0.7407407407407407,1.0,0.4074074074074074,398,40,0.8148148148148148,1.0,0.6296296296296297,0.3902439024390244,0.0975609756097561,0.25609756097560976,0.32926829268292684,0.5365853658536586,0.0,0.5365853658536586,0.0,8,19,0.75,0.3684210526315789,1.0,0.3333333333333333,1.0,0.6842105263157895,1.0,1.0,0.625,0.6842105263157895,0.6666666666666666,0.6666666666666666,0.625,0.6842105263157895,0.6666666666666666,0.6666666666666666
vt_h2_c3,98,even,0.5172413793103449,0.6551724137931034,1.0,0.6551724137931034,0.9655172413793104,1.0,0.0,420,1823,0.6206896551724138,1.0,0.41379310344827586,400,40,0.7586206896551724,1.0,0.4827586206896552,0.34146341463414637,0.0975609756097561,0.21951219512195122,0.2682926829268293,0.2926829268292683,0.0,0.2926829268292683,0.0,9,20,0.8888888888888888,0.35,1.0,0.3333333333333333,0.7777777777777778,0.6,1.0,1.0,0.6666666666666666,0.65,0.6666666666666666,0.6666666666666666,1.0,0.95,1.0,1.0
vt_h2_c3,99,odd,0.7142857142857143,0.75,1.0,1.0,1.0,0.6428571428571429,0.10714285714285714,415,1823,0.9285714285714286,1.0,0.7142857142857143,397,40,0.8571428571428571,1.0,0.5357142857142857,0.5,0.18292682926829268,0.2804878048780488,0.3780487804878049,0.6585365853658537,0.0,0.5365853658536586,0.0,9,19,1.0,0.5789473684210527,1.0,1.0,1.0,0.631578947368421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
vt_h4_c1,0,even,0.5490196078431373,0.7254901960784313,1.0,0.803921568627451,0.803921568627451,1.0,0.0,415,1851,0.9411764705882353,1.0,0.5882352941176471,401,41,0.9411764705882353,1.0,0.5490196078431373,0.524390243902439,0.12195121951219512,0.2682926829268293,0.2682926829268293,0.5,0.0,0.5,0.0,18,33,0.8888888888888888,0.36363636363636365,1.0,0.4,0.8888888888888888,0.6363636363636364,1.0,1.0,0.7777777777777778,0.8181818181818182,0.8,0.8,0.7777777777777778,0.8181818181818182,0.8,0.8
vt_h4_c1,1,odd,0.6041666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.0,415,1851,0.9375,1.0,0.625,398,40,0.9583333333333334,1.0,0.5625,0.524390243902439,0.10975609756097561,0.23170731707317074,0.2926829268292683,0.4146341463414634,0.0,0.4146341463414634,0.0,16,32,1.0,0.40625,1.0,0.6,0.9375,0.71875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
vt_h4_c1,2,even,0.6304347826086957,0.7608695652173914,1.0,1.0,1.0,1.0,0.0,415,1851,0.9782608695652174,1.0,0.6304347826086957,396,40,0.9565217391304348,1.0,0.5869565217391305,0.524390243902439,0.10975609756097561,0.2804878048780488,0.2682926829268293,0.43902439024390244,0.0,0.43902439024390244,0.0,15,31,1.0,0.45161290322580644,1.0,0.4,0.8666666666666667,0.7096774193548387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
vt_h4_c1,3,odd,0.46808510638297873,0.7659574468085106,1.0,0.6170212765957447,0.6170212765957447,1.0,0.2127659574468085,415,1851,0.8936170212765957,1.0,0.5106382978723404,397,40,0.9574468085106383,1.0,0.5531914893617021,0.5365853658536586,0.14634146341463414,0.2804878048780488,0.25609756097560976,0.6463414634146342,0.0,0.6463414634146342,0.0,15,32,0.8,0.3125,1.0,0.6,0.9333333333333333,0.6875,1.0,1.0,0.6666666666666666,0.59375,0.6,0.6,0.6666666666666666,0.59375,0.6,0.6
