dataset,index,input_sha256,DT,FT,DT_minus_FT,eligible,gold,budget,gold_density,ceiling,random_expected_recall,DT_adjusted,FT_adjusted,DT_precision,FT_precision,DT_tie_width,FT_tie_width,DT_cutoff,gold_negative_fraction,gold_negative_abs_mass,gold_positive_mass,positive_gold_ceiling,target_tokens,judge_true,span_count,boundary_diff_count,gold_boundary_diff_count,relative_conservation_residual,absolute_conservation_residual,signed_recall,signed_tie_width,absolute_recall,absolute_tie_width,negative_recall,negative_tie_width,DT_recall_5,FT_recall_5,DT_recall_20,FT_recall_20,DT_recall_30,FT_recall_30,DT_recall_50,FT_recall_50,DT_recall_gold_budget,FT_recall_gold_budget
niah_mv_v4,46,237802e7576ef11d314a0f4a426de7a989c9c785f6d09055c3045ef38f7535b2,0.25,0.1375,0.11249999999999999,300,80,30,0.26666666666666666,0.375,0.1,0.6666666666666666,0.3666666666666667,0.6666666666666666,0.36666666666666664,0.0,0.0,1.6814948320388794,0.025,0.036830805242061615,91.75831604003906,0.375,403,True,4,0,0,0.00017798341169145804,0.02739128440737204,0.25,0.0,0.25,0.0,0.0,0.0,0.1,0.075,0.4625,0.4,0.6625,0.675,0.9,0.95,0.625,0.5875
niah_mv_v4,47,7a4cbe9723781b580b49ba22bd6bae622debcbc367f5b14386439fb311c3bea2,0.2857142857142857,0.14285714285714285,0.14285714285714285,306,84,31,0.27450980392156865,0.36904761904761907,0.10130718954248366,0.7741935483870966,0.3870967741935483,0.7741935483870968,0.3870967741935484,0.0,0.0,1.5064901113510132,0.03571428571428571,0.7261439561843872,103.11759948730469,0.36904761904761907,382,True,4,0,0,0.00135925547300206,0.17890760928221994,0.2857142857142857,0.0,0.2857142857142857,0.0,0.023809523809523808,0.0,0.14285714285714285,0.047619047619047616,0.5238095238095238,0.42857142857142855,0.7261904761904762,0.6666666666666666,0.9285714285714286,0.9404761904761905,0.6904761904761905,0.5833333333333334
niah_mv_v4,48,8842cdde26921ece34d81f94d2f6a59df369e9a3e1d898e0fb63cecbbf2a0a3a,0.7125,0.625,0.08750000000000002,867,80,87,0.0922722029988466,1.0,0.10034602076124567,0.7125,0.625,0.6551724137931034,0.5747126436781609,0.0,0.0,0.5867824554443359,0.0,-0.0,106.83277893066406,1.0,390,True,4,0,0,0.0006166408084589765,0.09731930002357103,0.7125,0.0,0.7125,0.0,0.0,0.0,0.4,0.25,0.95,0.95,0.9875,0.9875,1.0,1.0,0.675,0.5625
niah_mv_v4,49,0df1ebdbf38c6b06c9c74cc7ab0e0aa8c497870b97bd18ddcd5a4ba2f6952858,0.6710526315789473,0.7105263157894737,-0.03947368421052633,861,76,87,0.08826945412311266,1.0,0.10104529616724739,0.6710526315789473,0.7105263157894737,0.5862068965517241,0.6206896551724138,0.0,0.0,0.4880355894565582,0.0,-0.0,101.03480529785156,1.0,328,True,4,0,0,0.0005601541484079382,0.09522488656651262,0.6710526315789473,0.0,0.6710526315789473,0.0,0.0,0.0,0.35526315789473684,0.3026315789473684,0.9736842105263158,0.9210526315789473,0.9868421052631579,1.0,1.0,1.0,0.5921052631578947,0.5921052631578947
niah_mv_v4,50,6d3ccb892d004a2004228bec6d55edb88696d2291c64397ef371cf9c70885052,0.7105263157894737,0.6973684210526315,0.013157894736842146,861,76,87,0.08826945412311266,1.0,0.10104529616724739,0.7105263157894737,0.6973684210526315,0.6206896551724138,0.6091954022988505,0.0,0.0,0.46653977036476135,0.0,-0.0,100.45497131347656,1.0,419,True,4,0,0,0.00031941478235174834,0.04502578921267286,0.7105263157894737,0.0,0.6842105263157895,0.0,0.0,0.0,0.39473684210526316,0.27631578947368424,0.9868421052631579,0.9736842105263158,1.0,1.0,1.0,1.0,0.631578947368421,0.5921052631578947
niah_mv_v4,51,3d15b2cbbfcb19133c54d70dafcfa98d046868201ecb3e578d52ec05514434a2,0.675,0.6375,0.03750000000000009,867,80,87,0.0922722029988466,1.0,0.10034602076124567,0.675,0.6375,0.6206896551724138,0.5862068965517241,0.0,0.0,0.31745362281799316,0.0,-0.0,84.31316375732422,1.0,354,True,4,0,0,0.0016318661679253388,0.21050224591687083,0.675,0.0,0.6375,0.0,0.0,0.0,0.3625,0.2375,0.9375,0.925,0.95,0.9875,0.9875,0.9875,0.6375,0.575
niah_mv_v4,52,8d978789254c2ce9ce2932ce3d3445e42ca93f8753fd44cdcf5afeb10725791d,0.2916666666666667,0.18055555555555555,0.11111111111111113,288,72,29,0.25,0.4027777777777778,0.10069444444444445,0.7241379310344828,0.44827586206896547,0.7241379310344828,0.4482758620689655,0.0,0.0,1.4199556112289429,0.05555555555555555,2.7454049587249756,90.34172058105469,0.4027777777777778,394,True,4,0,0,0.0005792953182144304,0.07110725454190003,0.2916666666666667,0.0,0.2777777777777778,0.0,0.027777777777777776,0.0,0.16666666666666666,0.09722222222222222,0.5277777777777778,0.4444444444444444,0.7083333333333334,0.7361111111111112,0.9166666666666666,0.9722222222222222,0.6111111111111112,0.5694444444444444
niah_mv_v4,53,eb8d7083c04fba80fe135d6d8b3f18693f7855f78fc2cdf0fde56b1d070caedf,0.7,0.6375,0.0625,867,80,87,0.0922722029988466,1.0,0.10034602076124567,0.7,0.6375,0.6436781609195402,0.5862068965517241,0.0,0.0,0.6629575490951538,0.0125,0.1090477854013443,102.87039184570312,0.9875,421,True,4,0,0,0.00121570428127242,0.19977854469038903,0.7,0.0,0.6875,0.0,0.0125,0.0,0.35,0.2375,0.975,0.9625,0.9875,0.9875,0.9875,1.0,0.625,0.5625
niah_mv_v4,54,11f3bdc99b8f2142b55bde834dc0d05800eee2214da31c8247879d3e4498357a,0.2375,0.1375,0.09999999999999998,300,80,30,0.26666666666666666,0.375,0.1,0.6333333333333333,0.3666666666666667,0.6333333333333333,0.36666666666666664,0.0,0.0,1.602458119392395,0.025,0.08589119464159012,102.00859832763672,0.375,381,True,4,0,0,0.0011565275380949096,0.15581995169080187,0.2375,0.0,0.225,0.0,0.0,0.0,0.125,0.0625,0.525,0.425,0.75,0.675,0.975,0.9875,0.6875,0.6
niah_mv_v4,55,06a71631d7b5df8f3b913fba51f332a11c61ec2237f62f7e0b16bfdcf8299468,0.25,0.1625,0.0875,300,80,30,0.26666666666666666,0.375,0.1,0.6666666666666666,0.43333333333333335,0.6666666666666666,0.43333333333333335,0.0,0.0,1.5420433282852173,0.0125,0.03801264241337776,91.60626220703125,0.375,360,True,4,0,0,0.0005676630502890692,0.08080413675077125,0.25,0.0,0.25,0.0,0.0,0.0,0.1125,0.075,0.45,0.425,0.7125,0.7,0.9625,0.9625,0.625,0.6125
niah_mv_v4,56,16c89c21f2bb148287391bd05d10abdafd6c7530b28768b0eaee909c42b26c83,0.7361111111111112,0.7222222222222222,0.01388888888888895,855,72,86,0.08421052631578947,1.0,0.10058479532163743,0.7361111111111112,0.7222222222222222,0.6162790697674418,0.6046511627906976,0.0,0.0,0.3308674097061157,0.013888888888888888,0.05857984349131584,86.90673828125,0.9861111111111112,384,True,4,0,0,0.00024248107100494483,0.027518535821286605,0.7361111111111112,0.0,0.6944444444444444,0.0,0.0,0.0,0.3888888888888889,0.2916666666666667,0.9444444444444444,0.9583333333333334,0.9583333333333334,1.0,0.9861111111111112,1.0,0.6666666666666666,0.5833333333333334
niah_mv_v4,57,06cdab9782276f8828380cf50da666a1985c7058b75ff1fe5e3ef0b799d5da36,0.65,0.6375,0.012500000000000067,867,80,87,0.0922722029988466,1.0,0.10034602076124567,0.65,0.6375,0.5977011494252874,0.5862068965517241,0.0,0.0,0.44394707679748535,0.05,0.09422057121992111,97.33160400390625,0.95,406,True,4,0,0,0.0001762455276507847,0.023038286348167958,0.65,0.0,0.6375,0.0,0.0125,0.0,0.375,0.25,0.875,0.9125,0.9375,0.975,0.95,1.0,0.6375,0.5875
niah_mv_v4,58,2890c9c0359ab49bf5c0731b7f02052ba34985ca59ebecbe2ee9f5424fe1bdcb,0.7368421052631579,0.7105263157894737,0.02631578947368418,861,76,87,0.08826945412311266,1.0,0.10104529616724739,0.7368421052631579,0.7105263157894737,0.6436781609195402,0.6206896551724138,0.0,0.0,0.3584449589252472,0.013157894736842105,0.00948649924248457,87.62051391601562,0.9868421052631579,347,True,4,0,0,0.00043790247295195543,0.05892604177068961,0.7368421052631579,0.0,0.7236842105263158,0.0,0.0,0.0,0.3815789473684211,0.3026315789473684,0.9342105263157895,0.9473684210526315,0.9605263157894737,1.0,0.9868421052631579,1.0,0.6842105263157895,0.5657894736842105
niah_mv_v4,59,acb2f27ba6a5bfea80f2c41f025ce7a3c2a7599c80c9c948559cd72f88e81704,0.6973684210526315,0.6710526315789473,0.02631578947368418,861,76,87,0.08826945412311266,1.0,0.10104529616724739,0.6973684210526315,0.6710526315789473,0.6091954022988505,0.5862068965517241,0.0,0.0,0.4392955005168915,0.013157894736842105,0.1287674605846405,80.6106185913086,0.9868421052631579,401,True,4,0,0,0.0008236565725062139,0.11845047462580283,0.6973684210526315,0.0,0.6842105263157895,0.0,0.013157894736842105,0.0,0.34210526315789475,0.2631578947368421,0.9473684210526315,0.9473684210526315,0.9868421052631579,0.9868421052631579,0.9868421052631579,1.0,0.618421052631579,0.5657894736842105
niah_mv_v4,60,09b083362254682e47c05ea863bfc4ce8016cf9cc7d0a782bd8228303615a95a,0.25,0.1375,0.11249999999999999,300,80,30,0.26666666666666666,0.375,0.1,0.6666666666666666,0.3666666666666667,0.6666666666666666,0.36666666666666664,0.0,0.0,1.5337104797363281,0.0625,0.25120803713798523,83.34742736816406,0.375,305,True,4,0,0,0.0013413718925965768,0.14804953888275918,0.25,0.0,0.225,0.0,0.0,0.0,0.1125,0.075,0.525,0.35,0.725,0.6375,0.875,0.9375,0.6625,0.55
niah_mv_v4,61,62247c76ca1d08ed73ae7dfc6739a30704c7a87b4e123e62719673301ef50c6c,0.6710526315789473,0.6973684210526315,-0.02631578947368418,861,76,87,0.08826945412311266,1.0,0.10104529616724739,0.6710526315789473,0.6973684210526315,0.5862068965517241,0.6091954022988505,0.0,0.0,0.5510017275810242,0.0,-0.0,90.98090362548828,1.0,341,True,4,0,0,0.0001031216751643655,0.01624788688863532,0.6710526315789473,0.0,0.6578947368421053,0.0,0.0,0.0,0.35526315789473684,0.2894736842105263,0.9473684210526315,0.8947368421052632,0.9868421052631579,0.9736842105263158,1.0,1.0,0.631578947368421,0.5789473684210527
niah_mv_v4,62,ce3337b9f8536b216212ecd1d24d5ce1dec24994627e55931da6f839e8919287,0.625,0.75,-0.125,855,72,86,0.08421052631578947,1.0,0.10058479532163743,0.625,0.75,0.5232558139534884,0.627906976744186,0.0,0.0,0.5501827597618103,0.013888888888888888,0.012962020002305508,73.84725952148438,0.9861111111111112,426,True,4,0,0,0.001196866563928592,0.18636603940416308,0.625,0.0,0.5972222222222222,0.0,0.0,0.0,0.2777777777777778,0.2916666666666667,0.875,0.9166666666666666,0.9444444444444444,0.9861111111111112,0.9722222222222222,1.0,0.5416666666666666,0.5694444444444444
niah_mv_v4,63,f2acb2c164916a41910d855b0927afafb19e9d6cdd4cafa86110bbc6f4978d9f,0.27631578947368424,0.13157894736842105,0.1447368421052632,294,76,30,0.2585034013605442,0.39473684210526316,0.10204081632653061,0.7000000000000001,0.3333333333333333,0.7000000000000001,0.3333333333333333,0.0,0.0,1.6143207550048828,0.013157894736842105,0.010423650965094566,97.25641632080078,0.39473684210526316,385,True,4,0,0,0.0003935580488395025,0.05269016487943645,0.27631578947368424,0.0,0.27631578947368424,0.0,0.0,0.0,0.15789473684210525,0.06578947368421052,0.5263157894736842,0.40789473684210525,0.7631578947368421,0.6973684210526315,0.9473684210526315,0.9868421052631579,0.6842105263157895,0.5657894736842105
niah_mv_v4,64,130160854722713e8cde1e61546398f123e42789bcc9c18478422d36f1c1608c,0.2777777777777778,0.18055555555555555,0.09722222222222224,288,72,29,0.25,0.4027777777777778,0.10069444444444445,0.6896551724137931,0.44827586206896547,0.6896551724137931,0.4482758620689655,0.0,0.0,1.5589077472686768,0.0,-0.0,82.83222961425781,0.4027777777777778,346,True,4,0,0,0.00015271821038311426,0.01718118421683812,0.2777777777777778,0.0,0.25,0.0,0.0,0.0,0.09722222222222222,0.08333333333333333,0.5694444444444444,0.4305555555555556,0.7777777777777778,0.7361111111111112,0.9583333333333334,0.9722222222222222,0.7083333333333334,0.5833333333333334
niah_mv_v4,65,4dc0be073af8ae7bedfe3414f4727f7aadc61a9e3020c6bd120e26d0982c2cbb,0.6875,0.6125,0.07499999999999996,867,80,87,0.0922722029988466,1.0,0.10034602076124567,0.6875,0.6125,0.632183908045977,0.5632183908045977,0.0,0.0,0.5391879677772522,0.0125,0.013200042769312859,100.1476821899414,0.9875,313,True,4,0,0,0.0003017444235993402,0.04711503126171124,0.6875,0.0,0.6875,0.0,0.0,0.0,0.375,0.25,0.9375,0.925,0.975,0.9875,0.9875,0.9875,0.65,0.5625
niah_mv_v4,66,12f209fcc93538fa958a0db96f85122264e423231e453b12f86f286551956379,0.7361111111111112,0.6944444444444444,0.04166666666666674,855,72,86,0.08421052631578947,1.0,0.10058479532163743,0.7361111111111112,0.6944444444444444,0.6162790697674418,0.5813953488372093,0.0,0.0,0.4602562487125397,0.027777777777777776,0.612271785736084,91.27725982666016,0.9722222222222222,375,True,4,0,0,0.0017738477938084487,0.25047745770433494,0.7361111111111112,0.0,0.7222222222222222,0.0,0.013888888888888888,0.0,0.375,0.2916666666666667,0.9444444444444444,0.9444444444444444,0.9583333333333334,1.0,0.9722222222222222,1.0,0.6666666666666666,0.5694444444444444
niah_mv_v4,67,b83be7becf1439f32a31842eca133753ef48f7309f05fc46214cff6d2a0e05b0,0.25,0.14473684210526316,0.10526315789473684,294,76,30,0.2585034013605442,0.39473684210526316,0.10204081632653061,0.6333333333333333,0.3666666666666667,0.6333333333333333,0.36666666666666664,0.0,0.0,1.5916978120803833,0.02631578947368421,0.23177258670330048,89.25640869140625,0.39473684210526316,357,True,4,0,0,0.0017052309886773415,0.20707003650278466,0.25,0.0,0.23684210526315788,0.0,0.0,0.0,0.11842105263157894,0.07894736842105263,0.5131578947368421,0.42105263157894735,0.75,0.7236842105263158,0.9473684210526315,1.0,0.6710526315789473,0.5921052631578947
niah_mv_v4,68,653fd398f5acb539b8669950ce7d82ef2e2a7c80e26a97be4ceb702705f20e1f,0.25,0.14473684210526316,0.10526315789473684,294,76,30,0.2585034013605442,0.39473684210526316,0.10204081632653061,0.6333333333333333,0.3666666666666667,0.6333333333333333,0.36666666666666664,0.0,0.0,1.73758864402771,0.0,-0.0,96.09358215332031,0.39473684210526316,381,True,4,0,0,3.65454489542898e-05,0.004995656763895795,0.25,0.0,0.25,0.0,0.0,0.0,0.11842105263157894,0.07894736842105263,0.5,0.3815789473684211,0.75,0.6842105263157895,0.9868421052631579,0.9736842105263158,0.631578947368421,0.5657894736842105
niah_mv_v4,69,c73755e69dc436f5b2b67730ef97ac7ef1b45e9facf792c474e942ca19eb29df,0.75,0.6842105263157895,0.06578947368421051,861,76,87,0.08826945412311266,1.0,0.10104529616724739,0.75,0.6842105263157895,0.6551724137931034,0.5977011494252874,0.0,0.0,0.43446314334869385,0.039473684210526314,0.09816959500312805,96.4210433959961,0.9605263157894737,343,True,4,0,0,0.0007459997635090342,0.11235521683624938,0.75,0.0,0.7368421052631579,0.0,0.013157894736842105,0.0,0.34210526315789475,0.25,0.9210526315789473,0.9342105263157895,0.9342105263157895,1.0,0.9605263157894737,1.0,0.6578947368421053,0.5789473684210527
niah_mv_v4,70,db1ecc802c1f649e57610f5bc8cf2778ab74b8ea1d56786e40ffcfa12082940d,0.6625,0.6625,0.0,867,80,87,0.0922722029988466,1.0,0.10034602076124567,0.6625,0.6625,0.6091954022988506,0.6091954022988506,0.0,0.0,0.38611552119255066,0.0375,0.09102131426334381,95.44165802001953,0.9625,338,True,4,0,0,0.0003668473345706521,0.0494841568066704,0.6625,0.0,0.6375,0.0,0.0125,0.0,0.3875,0.3,0.9125,0.95,0.9375,0.9875,0.9625,1.0,0.6375,0.6
niah_mv_v4,71,c4bc6c55c642ce173f31a2c5e3601019297c0319270a7adc93d52ec8d9f2710b,0.675,0.6625,0.012500000000000067,867,80,87,0.0922722029988466,1.0,0.10034602076124567,0.675,0.6625,0.6206896551724138,0.6091954022988506,0.0,0.0,0.5458167791366577,0.0,-0.0,98.70152282714844,1.0,340,True,4,0,0,0.0003223456329599192,0.054490581592943954,0.675,0.0,0.675,0.0,0.0,0.0,0.35,0.2375,0.925,0.925,1.0,1.0,1.0,1.0,0.6125,0.6
niah_mv_v4,72,f5fe31edf5c20bc64bd6aea3ceeba2510dbda854e1a746c6c979af111303255e,0.2625,0.125,0.1375,300,80,30,0.26666666666666666,0.375,0.1,0.7000000000000001,0.3333333333333333,0.7,0.3333333333333333,0.0,0.0,1.6063816547393799,0.0125,0.010341140441596508,98.0315170288086,0.375,317,True,4,0,0,0.00016432515253677805,0.022668746015028773,0.2625,0.0,0.2625,0.0,0.0,0.0,0.125,0.0625,0.525,0.425,0.7125,0.65,0.9375,0.9625,0.6625,0.6
niah_mv_v4,73,860ff39ff0f54b1cbfd57f2d10645ef4873f3a05273600ea19092a4995a984f8,0.25,0.13157894736842105,0.11842105263157895,294,76,30,0.2585034013605442,0.39473684210526316,0.10204081632653061,0.6333333333333333,0.3333333333333333,0.6333333333333333,0.3333333333333333,0.0,0.0,1.650992751121521,0.02631578947368421,0.1957259476184845,95.59493255615234,0.39473684210526316,377,True,4,0,0,0.0013009943138036285,0.17588149818541865,0.25,0.0,0.23684210526315788,0.0,0.013157894736842105,0.0,0.13157894736842105,0.06578947368421052,0.5263157894736842,0.3815789473684211,0.7368421052631579,0.6973684210526315,0.9342105263157895,1.0,0.6578947368421053,0.5789473684210527
niah_mv_v4,74,631ba1c79e6148217edd35a0aa51c1eaab49e64f1b135f5fab0d4b5b16405976,0.5921052631578947,0.618421052631579,-0.026315789473684292,861,76,87,0.08826945412311266,1.0,0.10104529616724739,0.5921052631578947,0.618421052631579,0.5172413793103449,0.5402298850574713,0.0,0.0,0.7652276754379272,0.0,-0.0,98.69385528564453,1.0,336,True,4,0,0,0.0004933195821778367,0.10882195581854148,0.5921052631578947,0.0,0.5921052631578947,0.0,0.0,0.0,0.2894736842105263,0.21052631578947367,0.868421052631579,0.8947368421052632,0.9473684210526315,0.9473684210526315,1.0,1.0,0.5394736842105263,0.5263157894736842
niah_mv_v4,75,7e114be23c5d27e95db136526a7fccf107b70ffa9672ebe21d472e961aa7807a,0.7105263157894737,0.7105263157894737,0.0,861,76,87,0.08826945412311266,1.0,0.10104529616724739,0.7105263157894737,0.7105263157894737,0.6206896551724138,0.6206896551724138,0.0,0.0,0.5211694836616516,0.013157894736842105,0.0025274890940636396,94.83009338378906,0.9868421052631579,356,True,4,0,0,0.0008388616117995702,0.1275745560647863,0.7105263157894737,0.0,0.6842105263157895,0.0,0.0,0.0,0.35526315789473684,0.2631578947368421,0.9868421052631579,0.9342105263157895,0.9868421052631579,0.9736842105263158,0.9868421052631579,1.0,0.6447368421052632,0.5789473684210527
niah_mv_v4,76,48891809671f8b05bf6ffaad327fb0a13cb2ad506617c8523888a9a72fa5663f,0.7,0.6375,0.0625,867,80,87,0.0922722029988466,1.0,0.10034602076124567,0.7,0.6375,0.6436781609195402,0.5862068965517241,0.0,0.0,0.4890287518501282,0.025,0.27338075637817383,94.50962829589844,0.975,346,True,4,0,0,0.0001735219087906157,0.025221801545768585,0.7,0.0,0.6875,0.0,0.0125,0.0,0.3375,0.275,0.9125,0.9375,0.9375,0.9875,0.975,1.0,0.65,0.575
niah_mv_v4,77,1c1bcb78d77fbf6189190f4c1da1808fda911e21eee3ebf6a65976fa656608a5,0.25,0.19444444444444445,0.05555555555555555,288,72,29,0.25,0.4027777777777778,0.10069444444444445,0.6206896551724138,0.48275862068965514,0.6206896551724138,0.4827586206896552,0.0,0.0,1.9810229539871216,0.18055555555555555,7.305890083312988,99.46363830566406,0.4027777777777778,365,True,4,0,0,0.0009302313053229212,0.12698687790600616,0.25,0.0,0.20833333333333334,0.0,0.09722222222222222,0.0,0.16666666666666666,0.06944444444444445,0.4861111111111111,0.4444444444444444,0.6388888888888888,0.7638888888888888,0.7777777777777778,1.0,0.5694444444444444,0.625
niah_mv_v4,78,3afddf9b7ee53f01252a9d033150e6cdaad83a1f5858ac21a560c8cacaeb863a,0.6973684210526315,0.6973684210526315,0.0,861,76,87,0.08826945412311266,1.0,0.10104529616724739,0.6973684210526315,0.6973684210526315,0.6091954022988505,0.6091954022988505,0.0,0.0,0.47861745953559875,0.06578947368421052,0.3275319039821625,97.24909973144531,0.9342105263157895,397,True,4,0,0,0.0004374997184660287,0.0671681297782527,0.6973684210526315,0.0,0.6842105263157895,0.0,0.02631578947368421,0.0,0.3684210526315789,0.2894736842105263,0.9078947368421053,0.9605263157894737,0.9342105263157895,1.0,0.9342105263157895,1.0,0.6052631578947368,0.5657894736842105
niah_mv_v4,79,8de3ccb1541bff8751693f4649bfafc85dfe023420fad07c9cea9cd558b1c82a,0.725,0.625,0.09999999999999998,867,80,87,0.0922722029988466,1.0,0.10034602076124567,0.725,0.625,0.6666666666666666,0.5747126436781609,0.0,0.0,0.46991628408432007,0.0,-0.0,92.56925964355469,1.0,308,True,4,0,0,0.00010831042832780848,0.015392733727196628,0.725,0.0,0.725,0.0,0.0,0.0,0.35,0.225,0.9625,0.8875,0.9875,0.9625,1.0,1.0,0.6875,0.55
niah_mv_v4,80,2ffcf09adc6a3495edc15c29823846543548838c27e2e47070184cadfeb70101,0.2894736842105263,0.17105263157894737,0.11842105263157895,294,76,30,0.2585034013605442,0.39473684210526316,0.10204081632653061,0.7333333333333334,0.43333333333333335,0.7333333333333333,0.43333333333333335,0.0,0.0,1.6389224529266357,0.013157894736842105,0.17731907963752747,94.6366195678711,0.39473684210526316,381,True,4,0,0,0.0009478571822950855,0.13295212512946364,0.2894736842105263,0.0,0.2894736842105263,0.0,0.013157894736842105,0.0,0.13157894736842105,0.07894736842105263,0.4868421052631579,0.42105263157894735,0.75,0.6842105263157895,0.9868421052631579,0.9868421052631579,0.6578947368421053,0.5921052631578947
