dataset,index,method,rise,mas,recall
niah_mq_q8,54,DT,0.4224918211559433,0.6177416682780045,0.1411042944785276
niah_mq_q8,54,FT_K1,0.38683206106870227,0.44913182432909055,0.049079754601226995
niah_mq_q8,54,FT_K3,,,0.08588957055214724
niah_mq_q8,55,DT,0.390940366972477,0.5681003909153352,0.1375
niah_mq_q8,55,FT_K1,0.3590596330275229,0.4225331170026695,0.0625
niah_mq_q8,55,FT_K3,,,0.09375
niah_mq_q8,56,DT,0.43810572687224686,0.6518324289907274,0.12658227848101267
niah_mq_q8,56,FT_K1,0.4018722466960353,0.47816254609518155,0.05063291139240506
niah_mq_q8,56,FT_K3,,,0.0759493670886076
niah_mq_q8,57,DT,0.4242907801418439,0.6220944213098417,0.12337662337662338
niah_mq_q8,57,FT_K1,0.3948581560283687,0.4633502862778478,0.07792207792207792
niah_mq_q8,57,FT_K3,,,0.09740259740259741
niah_mq_q8,58,DT,0.42079545454545453,0.6144126665401136,0.15625
niah_mq_q8,58,FT_K1,0.37772727272727274,0.43423130386024206,0.05625
niah_mq_q8,58,FT_K3,,,0.08125
niah_mq_q8,59,DT,0.40699566160520606,0.5894494320206475,0.12418300653594772
niah_mq_q8,59,FT_K1,0.37131236442516263,0.4246755933944436,0.058823529411764705
niah_mq_q8,59,FT_K3,,,0.08496732026143791
niah_mq_q8,60,DT,0.3942865779927448,0.5735696335929789,0.14102564102564102
niah_mq_q8,60,FT_K1,0.3600665054413542,0.4077396651700697,0.07051282051282051
niah_mq_q8,60,FT_K3,,,0.09615384615384616
niah_mq_q8,61,DT,0.4287931034482759,0.6314150064385176,0.13836477987421383
niah_mq_q8,61,FT_K1,0.39879310344827584,0.47403410034653704,0.11320754716981132
niah_mq_q8,61,FT_K3,,,0.11949685534591195
niah_mq_q8,62,DT,0.43016483516483517,0.6372384912428711,0.14465408805031446
niah_mq_q8,62,FT_K1,0.4019230769230768,0.48006162523416107,0.07547169811320754
niah_mq_q8,62,FT_K3,,,0.0880503144654088
niah_mq_q8,63,DT,0.4098587570621469,0.5962288794185827,0.14634146341463414
niah_mq_q8,63,FT_K1,0.4036440677966101,0.48188476589263496,0.06097560975609756
niah_mq_q8,63,FT_K3,,,0.09146341463414634
niah_mq_q8,64,DT,0.4215896589658966,0.6178071390698177,0.13125
niah_mq_q8,64,FT_K1,0.3962871287128714,0.46862838106486826,0.09375
niah_mq_q8,64,FT_K3,,,0.1125
niah_mq_q8,65,DT,0.41845172031076583,0.6144188606677929,0.13836477987421383
niah_mq_q8,65,FT_K1,0.3977524972253053,0.4722057815617804,0.07547169811320754
niah_mq_q8,65,FT_K3,,,0.0880503144654088
niah_mq_q8,66,DT,0.4014505119453925,0.5846186817029678,0.125
niah_mq_q8,66,FT_K1,0.3806313993174061,0.4314145053207604,0.075
niah_mq_q8,66,FT_K3,,,0.1
niah_mq_q8,67,DT,0.41645106861642295,0.6057755613141504,0.1464968152866242
niah_mq_q8,67,FT_K1,0.3734814398200225,0.42207827917231,0.08280254777070063
niah_mq_q8,67,FT_K3,,,0.09554140127388536
niah_mq_q8,68,DT,0.4053769401330377,0.5976434489257005,0.13836477987421383
niah_mq_q8,68,FT_K1,0.37721729490022177,0.42333212727908826,0.11320754716981132
niah_mq_q8,68,FT_K3,,,0.1069182389937107
niah_mq_q8,69,DT,0.3863490364025696,0.5460515053832198,0.1375
niah_mq_q8,69,FT_K1,0.37735546038543893,0.4357667763493981,0.05
niah_mq_q8,69,FT_K3,,,0.075
niah_mq_q8,70,DT,0.4171700223713647,0.6149578490245382,0.13414634146341464
niah_mq_q8,70,FT_K1,0.40732662192393754,0.48732683571910673,0.06097560975609756
niah_mq_q8,70,FT_K3,,,0.10365853658536585
niah_mq_q8,71,DT,0.44054845580404695,0.6576628831638793,0.125
niah_mq_q8,71,FT_K1,0.4032747603833866,0.4895884212604117,0.0625
niah_mq_q8,71,FT_K3,,,0.1
niah_mq_q8,72,DT,0.4609267734553776,0.6762778372419566,0.15527950310559005
niah_mq_q8,72,FT_K1,0.4399885583524027,0.5473807031247723,0.09937888198757763
niah_mq_q8,72,FT_K3,,,0.10559006211180125
niah_mq_q8,73,DT,0.42511286681715577,0.6231821553699414,0.12738853503184713
niah_mq_q8,73,FT_K1,0.37071106094808126,0.4463150613756012,0.08280254777070063
niah_mq_q8,73,FT_K3,,,0.08917197452229299
niah_mq_q8,74,DT,0.16621779859484778,0.22509222582806462,0.35947712418300654
niah_mq_q8,74,FT_K1,0.15403981264637004,0.25217298363624635,0.27450980392156865
niah_mq_q8,74,FT_K3,,,0.28104575163398693
niah_mq_q8,75,DT,0.42865984930032297,0.6317289897221905,0.14814814814814814
niah_mq_q8,75,FT_K1,0.3647201291711518,0.41667994612309467,0.09876543209876543
niah_mq_q8,75,FT_K3,,,0.1111111111111111
niah_mq_q8,76,DT,0.411501079913607,0.6007970924204212,0.12658227848101267
niah_mq_q8,76,FT_K1,0.3889308855291576,0.4614822861217074,0.08227848101265822
niah_mq_q8,76,FT_K3,,,0.10126582278481013
niah_mq_q8,77,DT,0.42826797385620907,0.6348615973346428,0.12578616352201258
niah_mq_q8,77,FT_K1,0.3989651416122003,0.47373212557542776,0.06918238993710692
niah_mq_q8,77,FT_K3,,,0.0880503144654088
niah_mq_q8,78,DT,0.42447089947089944,0.6170551407228734,0.14465408805031446
niah_mq_q8,78,FT_K1,0.3957936507936508,0.4788496894226899,0.0880503144654088
niah_mq_q8,78,FT_K3,,,0.10062893081761007
niah_mq_q8,79,DT,0.43984375,0.6538311404933137,0.14193548387096774
niah_mq_q8,79,FT_K1,0.4117187499999999,0.496167704900789,0.07096774193548387
niah_mq_q8,79,FT_K3,,,0.0967741935483871
niah_mq_q8,80,DT,0.39658836689038035,0.580339157137679,0.11875
niah_mq_q8,80,FT_K1,0.3716442953020134,0.43115800003463,0.0875
niah_mq_q8,80,FT_K3,,,0.10625
niah_mq_q8,81,DT,0.41609663409337677,0.6069645184451392,0.14193548387096774
niah_mq_q8,81,FT_K1,0.4087133550488599,0.4876419115871261,0.07096774193548387
niah_mq_q8,81,FT_K3,,,0.1032258064516129
niah_mq_q8,82,DT,0.43798405466970386,0.6364820168004082,0.13043478260869565
niah_mq_q8,82,FT_K1,0.40222095671981783,0.47416232115174733,0.08074534161490683
niah_mq_q8,82,FT_K3,,,0.11801242236024845
niah_mq_q8,83,DT,0.4397428571428571,0.6531902718401204,0.14285714285714285
niah_mq_q8,83,FT_K1,0.3979142857142858,0.47492660434549006,0.07142857142857142
niah_mq_q8,83,FT_K3,,,0.09090909090909091
niah_mq_q8,84,DT,0.41718749999999993,0.6118316569977003,0.1337579617834395
niah_mq_q8,84,FT_K1,0.3848958333333333,0.4463313129540326,0.08917197452229299
niah_mq_q8,84,FT_K3,,,0.09554140127388536
niah_mq_q8,85,DT,0.4244413407821229,0.623069029385059,0.125
niah_mq_q8,85,FT_K1,0.37013966480446936,0.43489356988657085,0.05625
niah_mq_q8,85,FT_K3,,,0.0625
niah_mq_q8,86,DT,0.42323399558498875,0.6120646823794745,0.13836477987421383
niah_mq_q8,86,FT_K1,0.3741169977924945,0.43049998061705325,0.0880503144654088
niah_mq_q8,86,FT_K3,,,0.10062893081761007
niah_mq_q8,87,DT,0.4298587570621469,0.6353345671076109,0.12101910828025478
niah_mq_q8,87,FT_K1,0.3931355932203389,0.4595560751757756,0.07643312101910828
niah_mq_q8,87,FT_K3,,,0.09554140127388536
niah_mq_q8,88,DT,0.4317757009345794,0.6423583627042786,0.1346153846153846
niah_mq_q8,88,FT_K1,0.38282710280373833,0.4549674563966394,0.08333333333333333
niah_mq_q8,88,FT_K3,,,0.10256410256410256
niah_mq_q8,89,DT,0.3803260869565218,0.5506063430370046,0.12025316455696203
niah_mq_q8,89,FT_K1,0.37521739130434784,0.43155378357650614,0.06962025316455696
niah_mq_q8,89,FT_K3,,,0.08860759493670886
niah_mq_q8,90,DT,0.4265588914549653,0.6247730624342476,0.13664596273291926
niah_mq_q8,90,FT_K1,0.3859699769053117,0.4569617740886261,0.049689440993788817
niah_mq_q8,90,FT_K3,,,0.08074534161490683
niah_mq_q8,91,DT,0.42898179749715587,0.636683071512784,0.13664596273291926
niah_mq_q8,91,FT_K1,0.38233788395904444,0.4497877757160739,0.049689440993788817
niah_mq_q8,91,FT_K3,,,0.10559006211180125
niah_mq_q8,92,DT,0.18962882096069866,0.27800338607925,0.35526315789473684
niah_mq_q8,92,FT_K1,0.1570960698689956,0.26976382450470104,0.23684210526315788
niah_mq_q8,92,FT_K3,,,0.2631578947368421
niah_mq_q8,93,DT,0.4374161073825504,0.6505375412561433,0.1320754716981132
niah_mq_q8,93,FT_K1,0.3905480984340044,0.4677350981643471,0.08176100628930817
niah_mq_q8,93,FT_K3,,,0.0880503144654088
niah_mq_q8,94,DT,0.3916666666666668,0.5710098335918727,0.12179487179487179
niah_mq_q8,94,FT_K1,0.37980043149946063,0.4313377496078057,0.08974358974358974
niah_mq_q8,94,FT_K3,,,0.08974358974358974
niah_mq_q8,95,DT,0.4273516237402015,0.6280695571562467,0.13636363636363635
niah_mq_q8,95,FT_K1,0.4074188129899216,0.48598608209845934,0.05194805194805195
niah_mq_q8,95,FT_K3,,,0.07792207792207792
niah_mq_q8,96,DT,0.4245316159250585,0.61887745342121,0.12025316455696203
niah_mq_q8,96,FT_K1,0.40556206088992963,0.4819757238868731,0.08227848101265822
niah_mq_q8,96,FT_K3,,,0.10759493670886076
niah_mq_q8,97,DT,0.44969879518072287,0.6606138455483532,0.09937888198757763
niah_mq_q8,97,FT_K1,0.38536144578313253,0.44518983457917605,0.062111801242236024
niah_mq_q8,97,FT_K3,,,0.09937888198757763
niah_mq_q8,98,DT,0.4378676470588235,0.6375841569515013,0.09803921568627451
niah_mq_q8,98,FT_K1,0.3799019607843137,0.4421780172205234,0.06535947712418301
niah_mq_q8,98,FT_K3,,,0.0915032679738562
niah_mq_q8,99,DT,0.41222669735327955,0.6062428115425742,0.14102564102564102
niah_mq_q8,99,FT_K1,0.3609033371691599,0.4185735339828451,0.08974358974358974
niah_mq_q8,99,FT_K3,,,0.12179487179487179
niah_mv_v2,0,DT,0.03913043478260869,0.06078312474247434,1.0
niah_mv_v2,0,FT_K1,0.049637681159420285,0.22398341196247196,0.8421052631578947
niah_mv_v2,0,FT_K3,,,0.8421052631578947
niah_mv_v2,1,DT,0.06468749999999998,0.07740659940442388,1.0
niah_mv_v2,1,FT_K1,0.125625,0.23532135002751353,0.8421052631578947
niah_mv_v2,1,FT_K3,,,0.8421052631578947
niah_mv_v2,2,DT,0.060457063711911355,0.0897922133151217,1.0
niah_mv_v2,2,FT_K1,0.13054016620498612,0.24783000521787768,0.7777777777777778
niah_mv_v2,2,FT_K3,,,0.8055555555555556
niah_mv_v2,3,DT,0.044354838709677415,0.08299355152032575,1.0
niah_mv_v2,3,FT_K1,0.06048387096774192,0.22587685800853227,0.8421052631578947
niah_mv_v2,3,FT_K3,,,0.868421052631579
niah_mv_v2,4,DT,0.10799319727891155,0.1262413923655072,0.675
niah_mv_v2,4,FT_K1,0.11887755102040817,0.2613635404225333,0.3
niah_mv_v2,4,FT_K3,,,0.3
niah_mv_v2,5,DT,0.03918918918918919,0.06359886598616285,1.0
niah_mv_v2,5,FT_K1,0.04358108108108107,0.2465809776386298,0.7631578947368421
niah_mv_v2,5,FT_K3,,,0.7894736842105263
niah_mv_v2,6,DT,0.03857142857142857,0.0625683518293127,1.0
niah_mv_v2,6,FT_K1,0.05285714285714286,0.24463727984196032,0.8055555555555556
niah_mv_v2,6,FT_K3,,,0.8333333333333334
niah_mv_v2,7,DT,0.04131944444444445,0.061827373906414254,0.9736842105263158
niah_mv_v2,7,FT_K1,0.04722222222222222,0.22958147474793403,0.8421052631578947
niah_mv_v2,7,FT_K3,,,0.8157894736842105
niah_mv_v2,8,DT,0.1197019867549669,0.14375670390788872,0.6428571428571429
niah_mv_v2,8,FT_K1,0.11241721854304636,0.2575453037127839,0.2857142857142857
niah_mv_v2,8,FT_K3,,,0.3333333333333333
niah_mv_v2,9,DT,0.10033333333333332,0.1242665624414667,0.6842105263157895
niah_mv_v2,9,FT_K1,0.11599999999999999,0.2589855226889486,0.34210526315789475
niah_mv_v2,9,FT_K3,,,0.3684210526315789
niah_mv_v2,10,DT,0.0334967320261438,0.06290819823909476,1.0
niah_mv_v2,10,FT_K1,0.045915032679738566,0.24973716024789328,0.7222222222222222
niah_mv_v2,10,FT_K3,,,0.8055555555555556
niah_mv_v2,11,DT,0.1314606741573034,0.15564730674535826,0.6666666666666666
niah_mv_v2,11,FT_K1,0.20252808988764048,0.27837889776361824,0.3333333333333333
niah_mv_v2,11,FT_K3,,,0.3888888888888889
niah_mv_v2,12,DT,0.03505917159763313,0.06874763374517504,1.0
niah_mv_v2,12,FT_K1,0.04215976331360947,0.23446710758726574,0.75
niah_mv_v2,12,FT_K3,,,0.825
niah_mv_v2,13,DT,0.05221712538226301,0.07426115660957025,1.0
niah_mv_v2,13,FT_K1,0.06414373088685019,0.24829197539525505,0.7368421052631579
niah_mv_v2,13,FT_K3,,,0.7631578947368421
niah_mv_v2,14,DT,0.037751677852348994,0.05701272437077657,1.0
niah_mv_v2,14,FT_K1,0.0424496644295302,0.2365142869381792,0.8055555555555556
niah_mv_v2,14,FT_K3,,,0.8333333333333334
niah_mv_v2,15,DT,0.10107361963190184,0.13843559588542392,0.6842105263157895
niah_mv_v2,15,FT_K1,0.12960122699386503,0.24507849928835318,0.3157894736842105
niah_mv_v2,15,FT_K3,,,0.34210526315789475
niah_mv_v2,16,DT,0.03294701986754968,0.06406553052419856,1.0
niah_mv_v2,16,FT_K1,0.042218543046357616,0.22822587681700574,0.7894736842105263
niah_mv_v2,16,FT_K3,,,0.8157894736842105
niah_mv_v2,17,DT,0.10843023255813955,0.1337498744671243,0.5476190476190477
niah_mv_v2,17,FT_K1,0.11686046511627908,0.258037893363403,0.30952380952380953
niah_mv_v2,17,FT_K3,,,0.35714285714285715
niah_mv_v2,18,DT,0.0920967741935484,0.12283455753763621,0.6842105263157895
niah_mv_v2,18,FT_K1,0.0982258064516129,0.2602585523510927,0.34210526315789475
niah_mv_v2,18,FT_K3,,,0.3684210526315789
niah_mv_v2,19,DT,0.05361736334405147,0.06898504433029629,1.0
niah_mv_v2,19,FT_K1,0.0542604501607717,0.23307872974085703,0.7894736842105263
niah_mv_v2,19,FT_K3,,,0.8421052631578947
niah_mv_v2,20,DT,0.13713872832369942,0.16025194056953038,0.5909090909090909
niah_mv_v2,20,FT_K1,0.13945086705202311,0.2668725287246079,0.2727272727272727
niah_mv_v2,20,FT_K3,,,0.29545454545454547
niah_mv_v2,21,DT,0.040748031496062986,0.06884545183933384,1.0
niah_mv_v2,21,FT_K1,0.04940944881889764,0.2324515071058467,0.8055555555555556
niah_mv_v2,21,FT_K3,,,0.8333333333333334
niah_mv_v2,22,DT,0.14176829268292684,0.16909735633330286,0.6904761904761905
niah_mv_v2,22,FT_K1,0.13993902439024392,0.2475733657575287,0.3333333333333333
niah_mv_v2,22,FT_K3,,,0.35714285714285715
niah_mv_v2,23,DT,0.18856382978723402,0.2431323911850448,0.6190476190476191
niah_mv_v2,23,FT_K1,0.1875,0.25466854321682053,0.38095238095238093
niah_mv_v2,23,FT_K3,,,0.38095238095238093
niah_mv_v2,24,DT,0.12713414634146342,0.1611155395167165,0.6
niah_mv_v2,24,FT_K1,0.1222560975609756,0.2475817091006396,0.3
niah_mv_v2,24,FT_K3,,,0.3
niah_mv_v2,25,DT,0.13064516129032258,0.16720553436024696,0.7105263157894737
niah_mv_v2,25,FT_K1,0.18817204301075266,0.25173638410620286,0.3684210526315789
niah_mv_v2,25,FT_K3,,,0.39473684210526316
niah_mv_v2,26,DT,0.0736842105263158,0.09100694653921977,0.9736842105263158
niah_mv_v2,26,FT_K1,0.11622807017543857,0.2423985074215739,0.8157894736842105
niah_mv_v2,26,FT_K3,,,0.868421052631579
niah_mv_v2,27,DT,0.08709150326797388,0.11294519274321387,0.7105263157894737
niah_mv_v2,27,FT_K1,0.11258169934640523,0.2641054179006157,0.3684210526315789
niah_mv_v2,27,FT_K3,,,0.42105263157894735
niah_mv_v2,28,DT,0.1141566265060241,0.1501953196505549,0.6
niah_mv_v2,28,FT_K1,0.14849397590361446,0.2607594777164327,0.3
niah_mv_v2,28,FT_K3,,,0.35
niah_mv_v2,29,DT,0.1364130434782609,0.15474796329687684,0.6578947368421053
niah_mv_v2,29,FT_K1,0.1923913043478261,0.26618044697956955,0.34210526315789475
niah_mv_v2,29,FT_K3,,,0.3684210526315789
niah_mv_v2,30,DT,0.04512779552715655,0.07749355357025638,1.0
niah_mv_v2,30,FT_K1,0.05886581469648561,0.23339242147254904,0.7368421052631579
niah_mv_v2,30,FT_K3,,,0.7631578947368421
niah_mv_v2,31,DT,0.09748322147651008,0.11386376098655422,0.625
niah_mv_v2,31,FT_K1,0.10587248322147651,0.2617467022933861,0.3
niah_mv_v2,31,FT_K3,,,0.4
niah_mv_v2,32,DT,0.08887096774193548,0.11525485669904911,0.7368421052631579
niah_mv_v2,32,FT_K1,0.12080645161290322,0.25216504059397254,0.2894736842105263
niah_mv_v2,32,FT_K3,,,0.3157894736842105
niah_mv_v2,33,DT,0.08618012422360248,0.11745343282589848,0.7
niah_mv_v2,33,FT_K1,0.1063664596273292,0.25030215422126345,0.35
niah_mv_v2,33,FT_K3,,,0.325
niah_mv_v2,34,DT,0.13643617021276594,0.17083880584121067,0.6666666666666666
niah_mv_v2,34,FT_K1,0.14893617021276598,0.2492378732486174,0.3888888888888889
niah_mv_v2,34,FT_K3,,,0.3888888888888889
niah_mv_v2,35,DT,0.04092356687898089,0.06752398455490581,1.0
niah_mv_v2,35,FT_K1,0.046974522292993634,0.23435219448823935,0.7894736842105263
niah_mv_v2,35,FT_K3,,,0.8421052631578947
niah_mv_v2,36,DT,0.1324162679425837,0.16918882244354555,0.6190476190476191
niah_mv_v2,36,FT_K1,0.1529904306220096,0.24910102228535674,0.3333333333333333
niah_mv_v2,36,FT_K3,,,0.35714285714285715
niah_mv_v2,37,DT,0.045205479452054796,0.07502257513274405,1.0
niah_mv_v2,37,FT_K1,0.049657534246575354,0.22318632068381294,0.868421052631579
niah_mv_v2,37,FT_K3,,,0.9210526315789473
niah_mv_v2,38,DT,0.08366666666666667,0.11898196861904171,0.675
niah_mv_v2,38,FT_K1,0.10766666666666666,0.2535606483633877,0.375
niah_mv_v2,38,FT_K3,,,0.35
niah_mv_v2,39,DT,0.038815789473684206,0.06473081856766601,1.0
niah_mv_v2,39,FT_K1,0.046052631578947366,0.2331011300897488,0.8157894736842105
niah_mv_v2,39,FT_K3,,,0.8157894736842105
niah_mv_v2,40,DT,0.08052147239263803,0.11453072255994871,0.7
niah_mv_v2,40,FT_K1,0.11426380368098159,0.2396058842293387,0.275
niah_mv_v2,40,FT_K3,,,0.325
niah_mv_v2,41,DT,0.09274193548387097,0.12202265983996316,0.6578947368421053
niah_mv_v2,41,FT_K1,0.12177419354838707,0.2593595920167984,0.3157894736842105
niah_mv_v2,41,FT_K3,,,0.2894736842105263
niah_mv_v2,42,DT,0.036726384364820855,0.070817016993313,1.0
niah_mv_v2,42,FT_K1,0.04682410423452769,0.22486479994519812,0.7894736842105263
niah_mv_v2,42,FT_K3,,,0.8421052631578947
niah_mv_v2,43,DT,0.1440909090909091,0.1644000416401977,0.65
niah_mv_v2,43,FT_K1,0.13075757575757577,0.264076156257587,0.3
niah_mv_v2,43,FT_K3,,,0.325
niah_mv_v2,44,DT,0.09448051948051947,0.12423574258348538,0.6842105263157895
niah_mv_v2,44,FT_K1,0.10714285714285716,0.2566218173999231,0.2894736842105263
niah_mv_v2,44,FT_K3,,,0.3157894736842105
niah_mv_v2,45,DT,0.03918439716312057,0.0608094797763112,1.0
niah_mv_v2,45,FT_K1,0.043439716312056745,0.22937119444954157,0.7631578947368421
niah_mv_v2,45,FT_K3,,,0.7894736842105263
niah_mv_v2,46,DT,0.09572368421052631,0.11581575602765688,0.65
niah_mv_v2,46,FT_K1,0.1036184210526316,0.24829755486373156,0.35
niah_mv_v2,46,FT_K3,,,0.35
niah_mv_v2,47,DT,0.10187500000000001,0.12183939421732712,0.625
niah_mv_v2,47,FT_K1,0.1134375,0.25606212673913775,0.35
niah_mv_v2,47,FT_K3,,,0.35
niah_mv_v2,48,DT,0.03852201257861635,0.06275859677497163,1.0
niah_mv_v2,48,FT_K1,0.055188679245283014,0.246015044641774,0.8611111111111112
niah_mv_v2,48,FT_K3,,,0.8888888888888888
niah_mv_v2,49,DT,0.10512232415902141,0.12774053779528946,0.6578947368421053
niah_mv_v2,49,FT_K1,0.10909785932721712,0.25973464011457004,0.39473684210526316
niah_mv_v2,49,FT_K3,,,0.3684210526315789
niah_mv_v2,50,DT,0.06605263157894736,0.09030235864873319,1.0
niah_mv_v2,50,FT_K1,0.13447368421052627,0.2572345280940004,0.775
niah_mv_v2,50,FT_K3,,,0.8
niah_mv_v2,51,DT,0.13031400966183576,0.1891121422434542,1.0
niah_mv_v2,51,FT_K1,0.175,0.25079091686440563,0.7894736842105263
niah_mv_v2,51,FT_K3,,,0.7894736842105263
niah_mv_v2,52,DT,0.045198675496688746,0.0736696917710417,1.0
niah_mv_v2,52,FT_K1,0.03990066225165563,0.2292095642143602,0.8157894736842105
niah_mv_v2,52,FT_K3,,,0.8421052631578947
niah_mv_v2,53,DT,0.09580745341614907,0.11867383703721693,0.6
niah_mv_v2,53,FT_K1,0.11444099378881986,0.2586192864982461,0.325
niah_mv_v2,53,FT_K3,,,0.35
niah_mv_v2,54,DT,0.037244897959183676,0.0614161540705759,1.0
niah_mv_v2,54,FT_K1,0.042006802721088435,0.23268604653138905,0.8333333333333334
niah_mv_v2,54,FT_K3,,,0.8611111111111112
niah_mv_v2,55,DT,0.03665644171779141,0.06745903342215714,1.0
niah_mv_v2,55,FT_K1,0.046472392638036805,0.22786321478007796,0.7894736842105263
niah_mv_v2,55,FT_K3,,,0.8157894736842105
niah_mv_v2,56,DT,0.08819444444444444,0.11576130250989629,0.675
niah_mv_v2,56,FT_K1,0.10243055555555554,0.26405296462675376,0.35
niah_mv_v2,56,FT_K3,,,0.375
niah_mv_v2,57,DT,0.04220779220779221,0.0673074443580794,1.0
niah_mv_v2,57,FT_K1,0.048051948051948054,0.24697609488153147,0.7631578947368421
niah_mv_v2,57,FT_K3,,,0.8157894736842105
niah_mv_v2,58,DT,0.04326923076923077,0.0641057400003328,1.0
niah_mv_v2,58,FT_K1,0.044551282051282046,0.22792546559937757,0.8421052631578947
niah_mv_v2,58,FT_K3,,,0.868421052631579
niah_mv_v2,59,DT,0.12705128205128202,0.1605822766999384,1.0
niah_mv_v2,59,FT_K1,0.18961538461538457,0.2666771707300225,0.7894736842105263
niah_mv_v2,59,FT_K3,,,0.8421052631578947
niah_mv_v2,60,DT,0.09412751677852349,0.1297176464459499,0.7105263157894737
niah_mv_v2,60,FT_K1,0.11593959731543624,0.24316748203531935,0.34210526315789475
niah_mv_v2,60,FT_K3,,,0.39473684210526316
niah_mv_v2,61,DT,0.04294019933554818,0.06303133727928376,1.0
niah_mv_v2,61,FT_K1,0.05456810631229235,0.2515611240766634,0.7894736842105263
niah_mv_v2,61,FT_K3,,,0.8157894736842105
niah_mv_v2,62,DT,0.08815789473684207,0.1120986125874068,1.0
niah_mv_v2,62,FT_K1,0.10102339181286546,0.24595568103171445,0.8157894736842105
niah_mv_v2,62,FT_K3,,,0.868421052631579
niah_mv_v2,63,DT,0.03796928327645051,0.06536738971426748,1.0
niah_mv_v2,63,FT_K1,0.04718430034129693,0.2320593463394128,0.8055555555555556
niah_mv_v2,63,FT_K3,,,0.8611111111111112
niah_mv_v2,64,DT,0.036111111111111115,0.06154322987134099,1.0
niah_mv_v2,64,FT_K1,0.04587542087542088,0.24782713344214988,0.7368421052631579
niah_mv_v2,64,FT_K3,,,0.8157894736842105
niah_mv_v2,65,DT,0.040151515151515146,0.06477327920321942,1.0
niah_mv_v2,65,FT_K1,0.0446969696969697,0.22778708747339524,0.8157894736842105
niah_mv_v2,65,FT_K3,,,0.8421052631578947
niah_mv_v2,66,DT,0.035625,0.07005350542534874,1.0
niah_mv_v2,66,FT_K1,0.0540625,0.2314702833196062,0.7894736842105263
niah_mv_v2,66,FT_K3,,,0.8157894736842105
niah_mv_v2,67,DT,0.03893939393939394,0.06115191094343603,1.0
niah_mv_v2,67,FT_K1,0.04984848484848485,0.23805576558980937,0.8333333333333334
niah_mv_v2,67,FT_K3,,,0.8611111111111112
niah_mv_v2,68,DT,0.04556074766355141,0.07333326565586494,1.0
niah_mv_v2,68,FT_K1,0.05023364485981309,0.22990890212127618,0.7894736842105263
niah_mv_v2,68,FT_K3,,,0.8421052631578947
niah_mv_v2,69,DT,0.09870129870129869,0.13135358246478437,0.6190476190476191
niah_mv_v2,69,FT_K1,0.11103896103896105,0.25975574383009176,0.2857142857142857
niah_mv_v2,69,FT_K3,,,0.30952380952380953
niah_mv_v2,70,DT,0.041025641025641026,0.06447923559389998,1.0
niah_mv_v2,70,FT_K1,0.046474358974358976,0.24105732659935186,0.868421052631579
niah_mv_v2,70,FT_K3,,,0.8947368421052632
niah_mv_v2,71,DT,0.05661290322580644,0.07553368985366513,1.0
niah_mv_v2,71,FT_K1,0.051451612903225794,0.23736453794957027,0.7368421052631579
niah_mv_v2,71,FT_K3,,,0.7894736842105263
niah_mv_v2,72,DT,0.13999999999999999,0.15894471463113205,0.6666666666666666
niah_mv_v2,72,FT_K1,0.18916666666666665,0.26576775288164095,0.3333333333333333
niah_mv_v2,72,FT_K3,,,0.35714285714285715
niah_mv_v2,73,DT,0.1,0.13509840451307645,0.6136363636363636
niah_mv_v2,73,FT_K1,0.12877906976744186,0.26679981816031223,0.29545454545454547
niah_mv_v2,73,FT_K3,,,0.29545454545454547
niah_mv_v2,74,DT,0.1093076923076923,0.13877349484973373,0.6578947368421053
niah_mv_v2,74,FT_K1,0.10869230769230769,0.27213114750515854,0.3684210526315789
niah_mv_v2,74,FT_K3,,,0.42105263157894735
niah_mv_v2,75,DT,0.1534974093264249,0.1731954813476315,0.6666666666666666
niah_mv_v2,75,FT_K1,0.2107512953367876,0.266166960136445,0.3333333333333333
niah_mv_v2,75,FT_K3,,,0.3888888888888889
niah_mv_v2,76,DT,0.0982258064516129,0.11946738595575164,0.6842105263157895
niah_mv_v2,76,FT_K1,0.10629032258064516,0.2393715564250271,0.34210526315789475
niah_mv_v2,76,FT_K3,,,0.39473684210526316
niah_mv_v2,77,DT,0.09497167138810199,0.12446999251909732,0.975
niah_mv_v2,77,FT_K1,0.10035410764872524,0.2334859104015689,0.725
niah_mv_v2,77,FT_K3,,,0.725
niah_mv_v2,78,DT,0.08614457831325302,0.11809901354223831,0.6842105263157895
niah_mv_v2,78,FT_K1,0.10873493975903614,0.2626301685565212,0.3684210526315789
niah_mv_v2,78,FT_K3,,,0.3684210526315789
niah_mv_v2,79,DT,0.12248427672955975,0.14862863542411192,0.5952380952380952
niah_mv_v2,79,FT_K1,0.12342767295597483,0.24942627265016282,0.30952380952380953
niah_mv_v2,79,FT_K3,,,0.35714285714285715
niah_mv_v2,80,DT,0.03568965517241379,0.06777112384203646,1.0
niah_mv_v2,80,FT_K1,0.04637931034482758,0.22675795620633737,0.7631578947368421
niah_mv_v2,80,FT_K3,,,0.8157894736842105
niah_mv_v2,81,DT,0.07758620689655174,0.10612474673962995,0.9736842105263158
niah_mv_v2,81,FT_K1,0.1591954022988506,0.26148939533315785,0.7894736842105263
niah_mv_v2,81,FT_K3,,,0.8157894736842105
niah_mv_v2,82,DT,0.051645768025078385,0.07433538538322848,1.0
niah_mv_v2,82,FT_K1,0.06418495297805644,0.2293490150074438,0.7631578947368421
