dataset,index,method,recall,rise,mas
vt_h4_c1,77,FT_K3,0.717391304347826,,
vt_h4_c1,78,DT,0.68,0.1217880085653105,0.1472335827474404
vt_h4_c1,78,FT_K1,0.68,0.11557815845824412,0.196649380386682
vt_h4_c1,78,ifr-tokenwise,0.68,0.10808351177730194,0.17377309930701354
vt_h4_c1,78,FT_K3,0.68,,
vt_h4_c1,79,DT,0.6938775510204082,0.12459183673469387,0.15585087622697835
vt_h4_c1,79,FT_K1,0.6530612244897959,0.12051020408163264,0.19012009373831215
vt_h4_c1,79,ifr-tokenwise,0.673469387755102,0.11622448979591837,0.17380296594695568
vt_h4_c1,79,FT_K3,0.6530612244897959,,
vt_h4_c1,80,DT,0.717391304347826,0.10211538461538464,0.13722237616497385
vt_h4_c1,80,FT_K1,0.6956521739130435,0.11903846153846154,0.19366468934810976
vt_h4_c1,80,ifr-tokenwise,0.6956521739130435,0.11038461538461537,0.17266582048623605
vt_h4_c1,80,FT_K3,0.6956521739130435,,
vt_h4_c1,81,DT,0.6875,0.09451219512195122,0.12689622170652276
vt_h4_c1,81,FT_K1,0.6666666666666666,0.11626016260162601,0.18828342295040965
vt_h4_c1,81,ifr-tokenwise,0.6875,0.10548780487804879,0.16732572613109567
vt_h4_c1,81,FT_K3,0.6666666666666666,,
vt_h4_c1,82,DT,0.673469387755102,0.12581799591002044,0.1589024162729495
vt_h4_c1,82,FT_K1,0.6938775510204082,0.1200920245398773,0.19039046705189513
vt_h4_c1,82,ifr-tokenwise,0.6938775510204082,0.12295501022494885,0.1713174936033568
vt_h4_c1,82,FT_K3,0.6938775510204082,,
vt_h4_c1,83,DT,0.723404255319149,0.10935517970401691,0.12937982758901453
vt_h4_c1,83,FT_K1,0.723404255319149,0.11908033826638478,0.19604391721773254
vt_h4_c1,83,ifr-tokenwise,0.723404255319149,0.11104651162790698,0.16937762496068737
vt_h4_c1,83,FT_K3,0.723404255319149,,
vt_h4_c1,84,DT,0.7272727272727273,0.175749063670412,0.24633085585318484
vt_h4_c1,84,FT_K1,0.6818181818181818,0.1607677902621723,0.19166037778891126
vt_h4_c1,84,ifr-tokenwise,0.7045454545454546,0.16189138576779027,0.19033121958640314
vt_h4_c1,84,FT_K3,0.6818181818181818,,
vt_h4_c1,85,DT,0.7021276595744681,0.10817214700193423,0.1352477259795555
vt_h4_c1,85,FT_K1,0.7021276595744681,0.11358800773694391,0.1915455858634016
vt_h4_c1,85,ifr-tokenwise,0.723404255319149,0.11610251450676982,0.16963938498736109
vt_h4_c1,85,FT_K3,0.7021276595744681,,
vt_h4_c1,86,DT,0.723404255319149,0.11166666666666666,0.1322189668546178
vt_h4_c1,86,FT_K1,0.6808510638297872,0.1169607843137255,0.1853012093508824
vt_h4_c1,86,ifr-tokenwise,0.6808510638297872,0.11029411764705883,0.16431792154057498
vt_h4_c1,86,FT_K3,0.6808510638297872,,
vt_h4_c1,87,DT,0.75,0.13823529411764707,0.18330588194514771
vt_h4_c1,87,FT_K1,0.7045454545454546,0.10084033613445378,0.1849683536151987
vt_h4_c1,87,ifr-tokenwise,0.75,0.10588235294117647,0.16299227674298247
vt_h4_c1,87,FT_K3,0.7045454545454546,,
vt_h4_c1,88,DT,0.717391304347826,0.1555668016194332,0.20758267173601674
vt_h4_c1,88,FT_K1,0.6739130434782609,0.1266194331983806,0.18321774891912188
vt_h4_c1,88,ifr-tokenwise,0.717391304347826,0.12803643724696362,0.15777651155122238
vt_h4_c1,88,FT_K3,0.6739130434782609,,
vt_h4_c1,89,DT,0.7272727272727273,0.09581545064377683,0.14034586637702415
vt_h4_c1,89,FT_K1,0.75,0.09474248927038627,0.18294974750314075
vt_h4_c1,89,ifr-tokenwise,0.7272727272727273,0.09259656652360518,0.15979258998591536
vt_h4_c1,89,FT_K3,0.75,,
vt_h4_c1,90,DT,0.717391304347826,0.1152834008097166,0.1386442616038822
vt_h4_c1,90,FT_K1,0.6956521739130435,0.12520242914979757,0.2014615895120071
vt_h4_c1,90,ifr-tokenwise,0.717391304347826,0.11973684210526314,0.18146251598021243
vt_h4_c1,90,FT_K3,0.6956521739130435,,
vt_h4_c1,91,DT,0.7391304347826086,0.12441972920696323,0.15965420190568685
vt_h4_c1,91,FT_K1,0.6739130434782609,0.12577369439071567,0.20064521079051442
vt_h4_c1,91,ifr-tokenwise,0.717391304347826,0.12403288201160541,0.17642790782693468
vt_h4_c1,91,FT_K3,0.6739130434782609,,
vt_h4_c1,92,DT,0.6666666666666666,0.14327309236947788,0.1845334226641436
vt_h4_c1,92,FT_K1,0.7083333333333334,0.1254016064257028,0.19335669566874758
vt_h4_c1,92,ifr-tokenwise,0.7083333333333334,0.1252008032128514,0.177731413170866
vt_h4_c1,92,FT_K3,0.7083333333333334,,
vt_h4_c1,93,DT,0.717391304347826,0.15459830866807614,0.2004474598859868
vt_h4_c1,93,FT_K1,0.717391304347826,0.11337209302325582,0.1709293971578077
vt_h4_c1,93,ifr-tokenwise,0.717391304347826,0.11421775898520084,0.15776322789775507
vt_h4_c1,93,FT_K3,0.717391304347826,,
vt_h4_c1,94,DT,0.6470588235294118,0.10938735177865613,0.13635154784451178
vt_h4_c1,94,FT_K1,0.6470588235294118,0.12480237154150198,0.2006259956014626
vt_h4_c1,94,ifr-tokenwise,0.6470588235294118,0.12381422924901184,0.18691441418083188
vt_h4_c1,94,FT_K3,0.6470588235294118,,
vt_h4_c1,95,DT,0.717391304347826,0.09747899159663867,0.13238038896830995
vt_h4_c1,95,FT_K1,0.6956521739130435,0.10210084033613447,0.17874237271095694
vt_h4_c1,95,ifr-tokenwise,0.6956521739130435,0.10252100840336134,0.15930628725528606
vt_h4_c1,95,FT_K3,0.6956521739130435,,
vt_h4_c1,96,DT,0.7045454545454546,0.11310483870967743,0.13469966636559919
vt_h4_c1,96,FT_K1,0.7045454545454546,0.11350806451612905,0.18512016910667728
vt_h4_c1,96,ifr-tokenwise,0.7272727272727273,0.1155241935483871,0.16868581907488395
vt_h4_c1,96,FT_K3,0.7045454545454546,,
vt_h4_c1,97,DT,0.7111111111111111,0.12907239819004523,0.16952100921505972
vt_h4_c1,97,FT_K1,0.6888888888888889,0.1166289592760181,0.1977440631423178
vt_h4_c1,97,ifr-tokenwise,0.7333333333333333,0.11119909502262444,0.17534685209430645
vt_h4_c1,97,FT_K3,0.6888888888888889,,
vt_h4_c1,98,DT,0.7391304347826086,0.10674097664543522,0.13123347906971305
vt_h4_c1,98,FT_K1,0.717391304347826,0.11162420382165605,0.18146329324120755
vt_h4_c1,98,ifr-tokenwise,0.717391304347826,0.11141188959660298,0.16233500265189077
vt_h4_c1,98,FT_K3,0.717391304347826,,
vt_h4_c1,99,DT,0.7391304347826086,0.10600208768267225,0.13953554719965017
vt_h4_c1,99,FT_K1,0.6739130434782609,0.11831941544885179,0.19144654720419033
vt_h4_c1,99,ifr-tokenwise,0.7391304347826086,0.11017745302713985,0.16659532425343948
vt_h4_c1,99,FT_K3,0.6739130434782609,,
vt_h6_c1,0,DT,0.7619047619047619,0.11677330895795246,0.1398795300146908
vt_h6_c1,0,FT_K1,0.8253968253968254,0.12225776965265081,0.20544102779860318
vt_h6_c1,0,ifr-tokenwise,0.8253968253968254,0.11750457038391224,0.17794068300598925
vt_h6_c1,0,FT_K3,0.8253968253968254,,
vt_h6_c1,1,DT,0.8181818181818182,0.131645056726094,0.16960969442700138
vt_h6_c1,1,FT_K1,0.8484848484848485,0.1271069692058347,0.19921976760138455
vt_h6_c1,1,ifr-tokenwise,0.8181818181818182,0.1297001620745543,0.18469312545357064
vt_h6_c1,1,FT_K3,0.8484848484848485,,
vt_h6_c1,2,DT,0.84375,0.12647601476014758,0.15597207287498677
vt_h6_c1,2,FT_K1,0.828125,0.14455719557195573,0.22100753139065543
vt_h6_c1,2,ifr-tokenwise,0.828125,0.13607011070110703,0.19247032526030622
vt_h6_c1,2,FT_K3,0.828125,,
vt_h6_c1,3,DT,0.7941176470588235,0.14663636363636365,0.1840436543539743
vt_h6_c1,3,FT_K1,0.8382352941176471,0.12990909090909092,0.2076917599113083
vt_h6_c1,3,ifr-tokenwise,0.8088235294117647,0.121,0.173794090660839
vt_h6_c1,3,FT_K3,0.8382352941176471,,
vt_h6_c1,4,DT,0.78125,0.13059210526315787,0.16952331496900613
vt_h6_c1,4,FT_K1,0.828125,0.13618421052631577,0.21415293435224103
vt_h6_c1,4,ifr-tokenwise,0.8125,0.12631578947368421,0.17519562292524546
vt_h6_c1,4,FT_K3,0.828125,,
vt_h6_c1,5,DT,0.84375,0.13043859649122808,0.16592293033171215
vt_h6_c1,5,FT_K1,0.828125,0.11973684210526317,0.20109060803968437
vt_h6_c1,5,ifr-tokenwise,0.828125,0.12131578947368422,0.17822778258865452
vt_h6_c1,5,FT_K3,0.828125,,
vt_h6_c1,6,DT,0.8059701492537313,0.14242957746478874,0.18684310360761058
vt_h6_c1,6,FT_K1,0.8059701492537313,0.13873239436619716,0.20650971951078767
vt_h6_c1,6,ifr-tokenwise,0.8208955223880597,0.13485915492957745,0.1818104060130102
vt_h6_c1,6,FT_K3,0.8059701492537313,,
vt_h6_c1,7,DT,0.8059701492537313,0.11726618705035971,0.14376421520628788
vt_h6_c1,7,FT_K1,0.835820895522388,0.13507194244604318,0.21355505044384598
vt_h6_c1,7,ifr-tokenwise,0.835820895522388,0.1264388489208633,0.1882213779290153
vt_h6_c1,7,FT_K3,0.835820895522388,,
vt_h6_c1,8,DT,0.803030303030303,0.12962328767123288,0.16530682266261978
vt_h6_c1,8,FT_K1,0.8181818181818182,0.13287671232876713,0.2185586124528466
vt_h6_c1,8,ifr-tokenwise,0.8333333333333334,0.13424657534246576,0.1912323234835683
vt_h6_c1,8,FT_K3,0.8181818181818182,,
vt_h6_c1,9,DT,0.828125,0.1339108910891089,0.17441775114867578
vt_h6_c1,9,FT_K1,0.859375,0.11922442244224425,0.185815375426228
vt_h6_c1,9,ifr-tokenwise,0.8125,0.12153465346534653,0.16818127601730049
vt_h6_c1,9,FT_K3,0.859375,,
vt_h6_c1,10,DT,0.7868852459016393,0.12196969696969698,0.15403127562522825
vt_h6_c1,10,FT_K1,0.8360655737704918,0.12718855218855218,0.19907845814921013
vt_h6_c1,10,ifr-tokenwise,0.8032786885245902,0.12146464646464647,0.17593936177289943
vt_h6_c1,10,FT_K3,0.8360655737704918,,
vt_h6_c1,11,DT,0.8181818181818182,0.11581272084805654,0.1426206262080988
vt_h6_c1,11,FT_K1,0.8333333333333334,0.1318904593639576,0.20587426422622818
vt_h6_c1,11,ifr-tokenwise,0.8181818181818182,0.12959363957597175,0.18607873764913574
vt_h6_c1,11,FT_K3,0.8333333333333334,,
vt_h6_c1,12,DT,0.75,0.1318447412353923,0.16182361200097883
vt_h6_c1,12,FT_K1,0.859375,0.13368113522537564,0.2069649408174154
vt_h6_c1,12,ifr-tokenwise,0.84375,0.13518363939899833,0.18279052062555187
vt_h6_c1,12,FT_K3,0.859375,,
vt_h6_c1,13,DT,0.8181818181818182,0.1453866432337434,0.18995057204877236
vt_h6_c1,13,FT_K1,0.8181818181818182,0.13993848857644992,0.2213099189597815
vt_h6_c1,13,ifr-tokenwise,0.8181818181818182,0.13326010544815464,0.18633421180438595
vt_h6_c1,13,FT_K3,0.8181818181818182,,
vt_h6_c1,14,DT,0.84375,0.12277777777777779,0.15828575003997983
vt_h6_c1,14,FT_K1,0.8125,0.12294871794871795,0.1905262655372852
vt_h6_c1,14,ifr-tokenwise,0.828125,0.119017094017094,0.17045147159836896
vt_h6_c1,14,FT_K3,0.8125,,
vt_h6_c1,15,DT,0.8125,0.10443262411347518,0.13775081097475422
vt_h6_c1,15,FT_K1,0.828125,0.12127659574468086,0.20177689583627506
vt_h6_c1,15,ifr-tokenwise,0.8125,0.10904255319148934,0.17340190933507033
vt_h6_c1,15,FT_K3,0.828125,,
vt_h6_c1,16,DT,0.803030303030303,0.1234641638225256,0.1572787788626194
vt_h6_c1,16,FT_K1,0.8484848484848485,0.13387372013651877,0.2119817675946522
vt_h6_c1,16,ifr-tokenwise,0.8181818181818182,0.13404436860068258,0.18954106471484597
vt_h6_c1,16,FT_K3,0.8484848484848485,,
vt_h6_c1,17,DT,0.8181818181818182,0.13006993006993006,0.15526820499904864
vt_h6_c1,17,FT_K1,0.803030303030303,0.12604895104895106,0.2041195235139321
vt_h6_c1,17,ifr-tokenwise,0.803030303030303,0.12167832167832168,0.1774566982250536
vt_h6_c1,17,FT_K3,0.7878787878787878,,
vt_h6_c1,18,DT,0.78125,0.12228260869565218,0.14990588427678264
vt_h6_c1,18,FT_K1,0.828125,0.1318840579710145,0.2074127370688983
vt_h6_c1,18,ifr-tokenwise,0.8125,0.12373188405797102,0.18374652576148204
vt_h6_c1,18,FT_K3,0.828125,,
vt_h6_c1,19,DT,0.8260869565217391,0.14492945326278658,0.18157922556366118
vt_h6_c1,19,FT_K1,0.8260869565217391,0.1507495590828924,0.2161533020361098
vt_h6_c1,19,ifr-tokenwise,0.8115942028985508,0.14739858906525571,0.1904237771308858
vt_h6_c1,19,FT_K3,0.8260869565217391,,
vt_h6_c1,20,DT,0.8484848484848485,0.11475265017667846,0.15205682959890326
vt_h6_c1,20,FT_K1,0.8333333333333334,0.13136042402826853,0.20593682521846213
vt_h6_c1,20,ifr-tokenwise,0.8484848484848485,0.12181978798586572,0.1821592756775198
vt_h6_c1,20,FT_K3,0.8333333333333334,,
vt_h6_c1,21,DT,0.7878787878787878,0.11419860627177703,0.14135476934954808
vt_h6_c1,21,FT_K1,0.8181818181818182,0.12343205574912894,0.20577950438828935
vt_h6_c1,21,ifr-tokenwise,0.8333333333333334,0.12343205574912892,0.17821008158687776
vt_h6_c1,21,FT_K3,0.8181818181818182,,
vt_h6_c1,22,DT,0.859375,0.1522425249169435,0.19008377958542105
vt_h6_c1,22,FT_K1,0.828125,0.13363787375415284,0.20477779591888018
vt_h6_c1,22,ifr-tokenwise,0.796875,0.1293189368770764,0.18421409349823553
vt_h6_c1,22,FT_K3,0.828125,,
vt_h6_c1,23,DT,0.8181818181818182,0.13215532286212914,0.16446658128614736
vt_h6_c1,23,FT_K1,0.8636363636363636,0.12587260034904016,0.2053440106656001
vt_h6_c1,23,ifr-tokenwise,0.8333333333333334,0.1318062827225131,0.1910974629780903
vt_h6_c1,23,FT_K3,0.8636363636363636,,
vt_h6_c1,24,DT,0.8405797101449275,0.1236206896551724,0.1657035761685522
vt_h6_c1,24,FT_K1,0.8260869565217391,0.12655172413793106,0.20305575597998998
vt_h6_c1,24,ifr-tokenwise,0.8115942028985508,0.12103448275862069,0.18136668979763923
vt_h6_c1,24,FT_K3,0.8260869565217391,,
vt_h6_c1,25,DT,0.796875,0.11894463667820068,0.1470840003969276
vt_h6_c1,25,FT_K1,0.828125,0.12396193771626299,0.20265285047420725
vt_h6_c1,25,ifr-tokenwise,0.8125,0.11496539792387542,0.16929463401386088
vt_h6_c1,25,FT_K3,0.828125,,
vt_h6_c1,26,DT,0.7941176470588235,0.13021885521885523,0.16176699545162504
vt_h6_c1,26,FT_K1,0.8088235294117647,0.13695286195286194,0.21157953813228336
vt_h6_c1,26,ifr-tokenwise,0.8088235294117647,0.13611111111111113,0.18943724194991632
vt_h6_c1,26,FT_K3,0.8088235294117647,,
vt_h6_c1,27,DT,0.7878787878787878,0.13330388692579506,0.16795335200001776
vt_h6_c1,27,FT_K1,0.8333333333333334,0.1407243816254417,0.22114682703545346
vt_h6_c1,27,ifr-tokenwise,0.8333333333333334,0.13330388692579503,0.18878776058632923
vt_h6_c1,27,FT_K3,0.8333333333333334,,
vt_h6_c1,28,DT,0.8064516129032258,0.1480639730639731,0.20512062653268112
vt_h6_c1,28,FT_K1,0.8225806451612904,0.14116161616161615,0.20833070000168083
vt_h6_c1,28,ifr-tokenwise,0.8064516129032258,0.14031986531986532,0.18462632095422227
vt_h6_c1,28,FT_K3,0.8225806451612904,,
vt_h6_c1,29,DT,0.7846153846153846,0.13437499999999997,0.16971329622953452
vt_h6_c1,29,FT_K1,0.8307692307692308,0.11927083333333333,0.19375847588493236
vt_h6_c1,29,ifr-tokenwise,0.8307692307692308,0.12118055555555556,0.17668691191794444
vt_h6_c1,29,FT_K3,0.8307692307692308,,
vt_h6_c1,30,DT,0.765625,0.13913427561837455,0.18131749414174778
vt_h6_c1,30,FT_K1,0.859375,0.12871024734982334,0.20399836691058032
vt_h6_c1,30,ifr-tokenwise,0.8125,0.12588339222614842,0.18455239307894583
vt_h6_c1,30,FT_K3,0.859375,,
vt_h6_c1,31,DT,0.828125,0.13290378006872852,0.1706187664377219
vt_h6_c1,31,FT_K1,0.8125,0.13771477663230242,0.21195704245669936
vt_h6_c1,31,ifr-tokenwise,0.8125,0.13599656357388318,0.19141541175884663
vt_h6_c1,31,FT_K3,0.8125,,
vt_h6_c1,32,DT,0.828125,0.11663568773234201,0.14138144818315362
vt_h6_c1,32,FT_K1,0.84375,0.1283457249070632,0.20628812178732123
vt_h6_c1,32,ifr-tokenwise,0.8125,0.12555762081784388,0.1865324965444161
vt_h6_c1,32,FT_K3,0.84375,,
vt_h6_c1,33,DT,0.765625,0.12615384615384614,0.16394973983492173
vt_h6_c1,33,FT_K1,0.84375,0.12365384615384616,0.20552436119179457
vt_h6_c1,33,ifr-tokenwise,0.84375,0.11096153846153847,0.16599507417046075
vt_h6_c1,33,FT_K3,0.84375,,
vt_h6_c1,34,DT,0.7846153846153846,0.13200179533213646,0.16533121922298435
vt_h6_c1,34,FT_K1,0.8307692307692308,0.1315529622980251,0.20985871407049173
vt_h6_c1,34,ifr-tokenwise,0.8153846153846154,0.1264362657091562,0.18648092079502404
vt_h6_c1,34,FT_K3,0.8307692307692308,,
vt_h6_c1,35,DT,0.7878787878787878,0.12588652482269505,0.15678424792037046
vt_h6_c1,35,FT_K1,0.8333333333333334,0.14042553191489363,0.2116883273246602
vt_h6_c1,35,ifr-tokenwise,0.8181818181818182,0.13049645390070924,0.1823362062512442
vt_h6_c1,35,FT_K3,0.8333333333333334,,
vt_h6_c1,36,DT,0.8,0.1152061855670103,0.1496670483518584
vt_h6_c1,36,FT_K1,0.8307692307692308,0.131872852233677,0.2132528093192385
vt_h6_c1,36,ifr-tokenwise,0.8153846153846154,0.1349656357388316,0.2046432767804637
vt_h6_c1,36,FT_K3,0.8307692307692308,,
vt_h6_c1,37,DT,0.7971014492753623,0.14601694915254235,0.18366867879709942
vt_h6_c1,37,FT_K1,0.7971014492753623,0.1402542372881356,0.21040232895405458
vt_h6_c1,37,ifr-tokenwise,0.7971014492753623,0.14177966101694914,0.194688406682352
vt_h6_c1,37,FT_K3,0.7971014492753623,,
vt_h6_c1,38,DT,0.84375,0.11384892086330936,0.1424356174320855
vt_h6_c1,38,FT_K1,0.8125,0.14046762589928058,0.21347196084846604
vt_h6_c1,38,ifr-tokenwise,0.828125,0.12769784172661872,0.18462993893467763
vt_h6_c1,38,FT_K3,0.8125,,
vt_h6_c1,39,DT,0.803030303030303,0.11669611307420495,0.15930036945076503
vt_h6_c1,39,FT_K1,0.8333333333333334,0.12270318021201412,0.19891155760431287
vt_h6_c1,39,ifr-tokenwise,0.8181818181818182,0.11192579505300353,0.16886002281380605
vt_h6_c1,39,FT_K3,0.8333333333333334,,
vt_h6_c1,40,DT,0.78125,0.1324007220216607,0.1627830920848478
vt_h6_c1,40,FT_K1,0.78125,0.1342057761732852,0.19932281788652428
vt_h6_c1,40,ifr-tokenwise,0.828125,0.13312274368231047,0.18074354006689877
vt_h6_c1,40,FT_K3,0.78125,,
vt_h6_c1,41,DT,0.7941176470588235,0.1136120996441281,0.14992187667822915
vt_h6_c1,41,FT_K1,0.8235294117647058,0.1287366548042705,0.21162451239865482
vt_h6_c1,41,ifr-tokenwise,0.8529411764705882,0.123932384341637,0.18429194641650248
vt_h6_c1,41,FT_K3,0.8235294117647058,,
vt_h6_c1,42,DT,0.8208955223880597,0.14580291970802922,0.19193042219087797
vt_h6_c1,42,FT_K1,0.8208955223880597,0.14251824817518247,0.21118478339981744
vt_h6_c1,42,ifr-tokenwise,0.8059701492537313,0.13120437956204378,0.19028913941647302
vt_h6_c1,42,FT_K3,0.8208955223880597,,
vt_h6_c1,43,DT,0.8153846153846154,0.1354575163398693,0.16352364736036665
vt_h6_c1,43,FT_K1,0.8461538461538461,0.13431372549019607,0.21309934756311946
vt_h6_c1,43,ifr-tokenwise,0.8307692307692308,0.1287581699346405,0.17829998172877914
vt_h6_c1,43,FT_K3,0.8461538461538461,,
vt_h6_c1,44,DT,0.7692307692307693,0.1328754578754579,0.16021411850552253
vt_h6_c1,44,FT_K1,0.8615384615384616,0.1260989010989011,0.2092008867168095
vt_h6_c1,44,ifr-tokenwise,0.8461538461538461,0.12170329670329669,0.17801092966817644
vt_h6_c1,44,FT_K3,0.8615384615384616,,
vt_h6_c1,45,DT,0.8235294117647058,0.16695298372513562,0.22140189355419632
vt_h6_c1,45,FT_K1,0.8235294117647058,0.13675406871609402,0.20898328119705561
vt_h6_c1,45,ifr-tokenwise,0.8382352941176471,0.14217902350813744,0.1943113399852882
vt_h6_c1,45,FT_K3,0.8235294117647058,,
vt_h6_c1,46,DT,0.796875,0.13626050420168068,0.1785399460918457
vt_h6_c1,46,FT_K1,0.828125,0.1300420168067227,0.19933084572490048
vt_h6_c1,46,ifr-tokenwise,0.84375,0.12752100840336134,0.17784395562512362
vt_h6_c1,46,FT_K3,0.8125,,
vt_h6_c1,47,DT,0.85,0.11709558823529412,0.15112604478576122
vt_h6_c1,47,FT_K1,0.85,0.11838235294117645,0.19930706406038462
vt_h6_c1,47,ifr-tokenwise,0.85,0.12389705882352939,0.18559874580441704
vt_h6_c1,47,FT_K3,0.85,,
vt_h6_c1,48,DT,0.7777777777777778,0.11226937269372692,0.1425072171200797
vt_h6_c1,48,FT_K1,0.8571428571428571,0.1187269372693727,0.19794011260438532
vt_h6_c1,48,ifr-tokenwise,0.8412698412698413,0.11688191881918822,0.175528575486958
vt_h6_c1,48,FT_K3,0.8571428571428571,,
vt_h6_c1,49,DT,0.7580645161290323,0.12584745762711863,0.15342202301209695
vt_h6_c1,49,FT_K1,0.8387096774193549,0.1243220338983051,0.19249376245306854
vt_h6_c1,49,ifr-tokenwise,0.8064516129032258,0.11703389830508475,0.16922271910432568
vt_h6_c1,49,FT_K3,0.8387096774193549,,
vt_h6_c1,50,DT,0.84375,0.11972727272727272,0.14957262739446073
vt_h6_c1,50,FT_K1,0.8125,0.13227272727272726,0.19943531054775493
vt_h6_c1,50,ifr-tokenwise,0.8125,0.129,0.18339977897625603
vt_h6_c1,50,FT_K3,0.8125,,
vt_h6_c1,51,DT,0.8088235294117647,0.1473752151462995,0.19017439145791387
vt_h6_c1,51,FT_K1,0.8235294117647058,0.1351549053356282,0.20526782265202756
vt_h6_c1,51,ifr-tokenwise,0.8382352941176471,0.13980206540447507,0.19541864005971837
vt_h6_c1,51,FT_K3,0.8235294117647058,,
vt_h6_c1,52,DT,0.7761194029850746,0.1349250936329588,0.16685243319126203
vt_h6_c1,52,FT_K1,0.8507462686567164,0.12649812734082397,0.19965672051719122
vt_h6_c1,52,ifr-tokenwise,0.8059701492537313,0.1203183520599251,0.17622263111272513
vt_h6_c1,52,FT_K3,0.8507462686567164,,
vt_h6_c1,53,DT,0.8055555555555556,0.12225557461406518,0.15549379628863358
vt_h6_c1,53,FT_K1,0.8472222222222222,0.13855060034305317,0.2120130647495623
vt_h6_c1,53,ifr-tokenwise,0.8333333333333334,0.13649228130360208,0.19142141927394413
vt_h6_c1,53,FT_K3,0.8472222222222222,,
vt_h6_c1,54,DT,0.7741935483870968,0.11692307692307694,0.1578531220589075
vt_h6_c1,54,FT_K1,0.8387096774193549,0.12000000000000002,0.1902034394062022
vt_h6_c1,54,ifr-tokenwise,0.8225806451612904,0.11384615384615385,0.16930362665820578
vt_h6_c1,54,FT_K3,0.8387096774193549,,
vt_h6_c1,55,DT,0.835820895522388,0.12022998296422487,0.15133083527903718
vt_h6_c1,55,FT_K1,0.835820895522388,0.13249574105621806,0.20310244228318264
vt_h6_c1,55,ifr-tokenwise,0.8208955223880597,0.13147359454855195,0.1876450855668165
vt_h6_c1,55,FT_K3,0.835820895522388,,
vt_h6_c1,56,DT,0.796875,0.1334837545126354,0.17225767707277023
vt_h6_c1,56,FT_K1,0.8125,0.12337545126353791,0.2027781736014233
vt_h6_c1,56,ifr-tokenwise,0.796875,0.11904332129963899,0.17595422761252527
vt_h6_c1,56,FT_K3,0.8125,,
vt_h6_c1,57,DT,0.828125,0.12969314079422384,0.1696326896014379
vt_h6_c1,57,FT_K1,0.8125,0.12842960288808664,0.20805582015867272
vt_h6_c1,57,ifr-tokenwise,0.8125,0.12518050541516246,0.1829835581664891
vt_h6_c1,57,FT_K3,0.8125,,
vt_h6_c1,58,DT,0.78125,0.12081056466302369,0.144998997680519
vt_h6_c1,58,FT_K1,0.828125,0.12463570127504553,0.2099724222871188
vt_h6_c1,58,ifr-tokenwise,0.828125,0.12481785063752278,0.1811212932425475
vt_h6_c1,58,FT_K3,0.828125,,
vt_h6_c1,59,DT,0.8125,0.15268166089965401,0.20011058448443833
vt_h6_c1,59,FT_K1,0.859375,0.13849480968858133,0.21220940625531962
vt_h6_c1,59,ifr-tokenwise,0.828125,0.13866782006920414,0.18751581151707403
vt_h6_c1,59,FT_K3,0.859375,,
vt_h6_c1,60,DT,0.7419354838709677,0.10987972508591064,0.14707923698190511
vt_h6_c1,60,FT_K1,0.8225806451612904,0.11606529209621994,0.193600703632493
vt_h6_c1,60,ifr-tokenwise,0.8064516129032258,0.11176975945017183,0.17615410802002449
vt_h6_c1,60,FT_K3,0.8225806451612904,,
vt_h6_c1,61,DT,0.8064516129032258,0.1341417910447761,0.1614335347702896
vt_h6_c1,61,FT_K1,0.8225806451612904,0.1332089552238806,0.21250099977583958
vt_h6_c1,61,ifr-tokenwise,0.8064516129032258,0.12630597014925374,0.18293599657214316
vt_h6_c1,61,FT_K3,0.8225806451612904,,
vt_h6_c1,62,DT,0.8484848484848485,0.11368613138686132,0.15154920816875653
vt_h6_c1,62,FT_K1,0.8181818181818182,0.10948905109489049,0.18799332021266144
vt_h6_c1,62,ifr-tokenwise,0.8333333333333334,0.11076642335766422,0.1685866207737185
vt_h6_c1,62,FT_K3,0.8181818181818182,,
vt_h6_c1,63,DT,0.7647058823529411,0.1092883548983364,0.13349666477288977
vt_h6_c1,63,FT_K1,0.8382352941176471,0.12296672828096118,0.201761255510362
vt_h6_c1,63,ifr-tokenwise,0.8382352941176471,0.11557301293900184,0.17294203064756225
vt_h6_c1,63,FT_K3,0.8382352941176471,,
vt_h6_c1,64,DT,0.8709677419354839,0.1427816901408451,0.17749500371017346
vt_h6_c1,64,FT_K1,0.8387096774193549,0.13151408450704224,0.20414956527924266
vt_h6_c1,64,ifr-tokenwise,0.8225806451612904,0.13767605633802815,0.18119905545796025
vt_h6_c1,64,FT_K3,0.8387096774193549,,
vt_h6_c1,65,DT,0.7910447761194029,0.11609589041095891,0.14460631897557547
vt_h6_c1,65,FT_K1,0.835820895522388,0.125,0.2025638270565775
vt_h6_c1,65,ifr-tokenwise,0.835820895522388,0.12037671232876712,0.17946088533556154
vt_h6_c1,65,FT_K3,0.835820895522388,,
vt_h6_c1,66,DT,0.84375,0.10811926605504589,0.1436032241394767
vt_h6_c1,66,FT_K1,0.84375,0.12463302752293579,0.20672453704863442
vt_h6_c1,66,ifr-tokenwise,0.8125,0.12169724770642203,0.18725957077023217
vt_h6_c1,66,FT_K3,0.84375,,
vt_h6_c1,67,DT,0.746268656716418,0.13173758865248225,0.1615551482887635
vt_h6_c1,67,FT_K1,0.835820895522388,0.13457446808510637,0.20791941595682767
vt_h6_c1,67,ifr-tokenwise,0.835820895522388,0.1271276595744681,0.17919764776051306
