index,target_mode,method,pooling,budget_unit,budget_value,budget,all_body_tokens,precision,recall,f1,exact_match,complete_support,true_positive,predicted,gold,spent_all_tokens,unused_all_tokens,selected_sentences,empty_selection,token_recall,fact_recall_ceiling
23,full,DT_target,positive_mean_eligible,all_body_tokens,0.05,67,1338,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1,3,3,62,5,3,0,0.2755102040816326,0.6666666666666666
23,full,DT_target,positive_mean_eligible,all_body_tokens,0.1,134,1338,0.6,1.0,0.7499999999999999,0.0,1.0,3,5,3,133,1,5,0,1.0,1.0
23,full,DT_target,positive_mean_eligible,all_body_tokens,0.2,268,1338,0.5,1.0,0.6666666666666666,0.0,1.0,3,6,3,228,40,6,0,1.0,1.0
23,full,DT_target,positive_mean_eligible,sentences,2,2,1338,0.5,0.3333333333333333,0.4,0.0,0.0,1,2,3,47,0,2,0,0.2755102040816326,0.6666666666666666
23,full,DT_target,positive_mean_eligible,sentences,4,4,1338,0.5,0.6666666666666666,0.5714285714285715,0.0,0.0,2,4,3,81,0,4,0,0.46938775510204084,1.0
23,full,DT_target,positive_mean_eligible,sentences,8,8,1338,0.375,1.0,0.5454545454545454,0.0,1.0,3,8,3,319,0,8,0,1.0,1.0
23,full,FT_K1,signed_sum,all_body_tokens,0.05,67,1338,0.0,0.0,0.0,0.0,0.0,0,0,3,0,67,0,1,0.0,0.6666666666666666
23,full,FT_K1,signed_sum,all_body_tokens,0.1,134,1338,0.0,0.0,0.0,0.0,0.0,0,1,3,95,39,1,0,0.0,1.0
23,full,FT_K1,signed_sum,all_body_tokens,0.2,268,1338,0.4,0.6666666666666666,0.5,0.0,0.0,2,5,3,259,9,5,0,0.8061224489795918,1.0
23,full,FT_K1,signed_sum,sentences,2,2,1338,0.5,0.3333333333333333,0.4,0.0,0.0,1,2,3,147,0,2,0,0.5306122448979592,0.6666666666666666
23,full,FT_K1,signed_sum,sentences,4,4,1338,0.5,0.6666666666666666,0.5714285714285715,0.0,0.0,2,4,3,239,0,4,0,0.8061224489795918,1.0
23,full,FT_K1,signed_sum,sentences,8,8,1338,0.375,1.0,0.5454545454545454,0.0,1.0,3,8,3,347,0,8,0,1.0,1.0
23,full,FT_K1,positive_mean_eligible,all_body_tokens,0.05,67,1338,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,2,3,3,66,1,3,0,0.46938775510204084,0.6666666666666666
23,full,FT_K1,positive_mean_eligible,all_body_tokens,0.1,134,1338,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,2,3,3,66,68,3,0,0.46938775510204084,1.0
23,full,FT_K1,positive_mean_eligible,all_body_tokens,0.2,268,1338,0.5,1.0,0.6666666666666666,0.0,1.0,3,6,3,228,40,6,0,1.0,1.0
23,full,FT_K1,positive_mean_eligible,sentences,2,2,1338,0.5,0.3333333333333333,0.4,0.0,0.0,1,2,3,47,0,2,0,0.2755102040816326,0.6666666666666666
23,full,FT_K1,positive_mean_eligible,sentences,4,4,1338,0.5,0.6666666666666666,0.5714285714285715,0.0,0.0,2,4,3,161,0,4,0,0.46938775510204084,1.0
23,full,FT_K1,positive_mean_eligible,sentences,8,8,1338,0.375,1.0,0.5454545454545454,0.0,1.0,3,8,3,319,0,8,0,1.0,1.0
23,full,FT_K3,signed_sum,all_body_tokens,0.05,67,1338,0.0,0.0,0.0,0.0,0.0,0,0,3,0,67,0,1,0.0,0.6666666666666666
23,full,FT_K3,signed_sum,all_body_tokens,0.1,134,1338,0.0,0.0,0.0,0.0,0.0,0,1,3,95,39,1,0,0.0,1.0
23,full,FT_K3,signed_sum,all_body_tokens,0.2,268,1338,0.6,1.0,0.7499999999999999,0.0,1.0,3,5,3,258,10,5,0,1.0,1.0
23,full,FT_K3,signed_sum,sentences,2,2,1338,0.5,0.3333333333333333,0.4,0.0,0.0,1,2,3,147,0,2,0,0.5306122448979592,0.6666666666666666
23,full,FT_K3,signed_sum,sentences,4,4,1338,0.5,0.6666666666666666,0.5714285714285715,0.0,0.0,2,4,3,239,0,4,0,0.8061224489795918,1.0
23,full,FT_K3,signed_sum,sentences,8,8,1338,0.375,1.0,0.5454545454545454,0.0,1.0,3,8,3,347,0,8,0,1.0,1.0
23,full,FT_K3,positive_mean_eligible,all_body_tokens,0.05,67,1338,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,2,3,3,66,1,3,0,0.46938775510204084,0.6666666666666666
23,full,FT_K3,positive_mean_eligible,all_body_tokens,0.1,134,1338,0.75,1.0,0.8571428571428571,0.0,1.0,3,4,3,118,16,4,0,1.0,1.0
23,full,FT_K3,positive_mean_eligible,all_body_tokens,0.2,268,1338,0.5,1.0,0.6666666666666666,0.0,1.0,3,6,3,228,40,6,0,1.0,1.0
23,full,FT_K3,positive_mean_eligible,sentences,2,2,1338,1.0,0.6666666666666666,0.8,0.0,0.0,2,2,3,46,0,2,0,0.46938775510204084,0.6666666666666666
23,full,FT_K3,positive_mean_eligible,sentences,4,4,1338,0.75,1.0,0.8571428571428571,0.0,1.0,3,4,3,118,0,4,0,1.0,1.0
23,full,FT_K3,positive_mean_eligible,sentences,8,8,1338,0.375,1.0,0.5454545454545454,0.0,1.0,3,8,3,319,0,8,0,1.0,1.0
24,full,DT_target,signed_sum,all_body_tokens,0.05,60,1183,0.5,0.3333333333333333,0.4,0.0,0.0,1,2,3,56,4,2,0,0.35443037974683544,0.6666666666666666
24,full,DT_target,signed_sum,all_body_tokens,0.1,119,1183,0.5,0.3333333333333333,0.4,0.0,0.0,1,2,3,56,63,2,0,0.35443037974683544,1.0
24,full,DT_target,signed_sum,all_body_tokens,0.2,237,1183,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.0,0.0,2,6,3,226,11,6,0,0.7088607594936709,1.0
24,full,DT_target,signed_sum,sentences,2,2,1183,0.5,0.3333333333333333,0.4,0.0,0.0,1,2,3,56,0,2,0,0.35443037974683544,0.6666666666666666
24,full,DT_target,signed_sum,sentences,4,4,1183,0.5,0.6666666666666666,0.5714285714285715,0.0,0.0,2,4,3,168,0,4,0,0.7088607594936709,1.0
24,full,DT_target,signed_sum,sentences,8,8,1183,0.25,0.6666666666666666,0.36363636363636365,0.0,0.0,2,8,3,288,0,8,0,0.7088607594936709,1.0
24,full,DT_target,positive_mean_eligible,all_body_tokens,0.05,60,1183,0.5,0.3333333333333333,0.4,0.0,0.0,1,2,3,56,4,2,0,0.35443037974683544,0.6666666666666666
24,full,DT_target,positive_mean_eligible,all_body_tokens,0.1,119,1183,0.5,0.6666666666666666,0.5714285714285715,0.0,0.0,2,4,3,96,23,4,0,0.7088607594936709,1.0
24,full,DT_target,positive_mean_eligible,all_body_tokens,0.2,237,1183,0.2857142857142857,0.6666666666666666,0.4,0.0,0.0,2,7,3,231,6,7,0,0.7088607594936709,1.0
24,full,DT_target,positive_mean_eligible,sentences,2,2,1183,0.5,0.3333333333333333,0.4,0.0,0.0,1,2,3,56,0,2,0,0.35443037974683544,0.6666666666666666
24,full,DT_target,positive_mean_eligible,sentences,4,4,1183,0.5,0.6666666666666666,0.5714285714285715,0.0,0.0,2,4,3,96,0,4,0,0.7088607594936709,1.0
24,full,DT_target,positive_mean_eligible,sentences,8,8,1183,0.25,0.6666666666666666,0.36363636363636365,0.0,0.0,2,8,3,243,0,8,0,0.7088607594936709,1.0
24,full,FT_K1,signed_sum,all_body_tokens,0.05,60,1183,0.5,0.3333333333333333,0.4,0.0,0.0,1,2,3,56,4,2,0,0.35443037974683544,0.6666666666666666
24,full,FT_K1,signed_sum,all_body_tokens,0.1,119,1183,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,2,3,3,84,35,3,0,0.7088607594936709,1.0
24,full,FT_K1,signed_sum,all_body_tokens,0.2,237,1183,0.5,1.0,0.6666666666666666,0.0,1.0,3,6,3,203,34,6,0,1.0,1.0
24,full,FT_K1,signed_sum,sentences,2,2,1183,0.5,0.3333333333333333,0.4,0.0,0.0,1,2,3,56,0,2,0,0.35443037974683544,0.6666666666666666
24,full,FT_K1,signed_sum,sentences,4,4,1183,0.5,0.6666666666666666,0.5714285714285715,0.0,0.0,2,4,3,168,0,4,0,0.7088607594936709,1.0
24,full,FT_K1,signed_sum,sentences,8,8,1183,0.375,1.0,0.5454545454545454,0.0,1.0,3,8,3,285,0,8,0,1.0,1.0
24,full,FT_K1,positive_mean_eligible,all_body_tokens,0.05,60,1183,0.5,0.3333333333333333,0.4,0.0,0.0,1,2,3,56,4,2,0,0.35443037974683544,0.6666666666666666
24,full,FT_K1,positive_mean_eligible,all_body_tokens,0.1,119,1183,0.6,1.0,0.7499999999999999,0.0,1.0,3,5,3,119,0,5,0,1.0,1.0
24,full,FT_K1,positive_mean_eligible,all_body_tokens,0.2,237,1183,0.3,1.0,0.4615384615384615,0.0,1.0,3,10,3,233,4,10,0,1.0,1.0
24,full,FT_K1,positive_mean_eligible,sentences,2,2,1183,0.5,0.3333333333333333,0.4,0.0,0.0,1,2,3,56,0,2,0,0.35443037974683544,0.6666666666666666
24,full,FT_K1,positive_mean_eligible,sentences,4,4,1183,0.5,0.6666666666666666,0.5714285714285715,0.0,0.0,2,4,3,96,0,4,0,0.7088607594936709,1.0
24,full,FT_K1,positive_mean_eligible,sentences,8,8,1183,0.375,1.0,0.5454545454545454,0.0,1.0,3,8,3,187,0,8,0,1.0,1.0
24,full,FT_K3,signed_sum,all_body_tokens,0.05,60,1183,0.5,0.3333333333333333,0.4,0.0,0.0,1,2,3,56,4,2,0,0.35443037974683544,0.6666666666666666
24,full,FT_K3,signed_sum,all_body_tokens,0.1,119,1183,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,2,3,3,84,35,3,0,0.7088607594936709,1.0
24,full,FT_K3,signed_sum,all_body_tokens,0.2,237,1183,0.5,1.0,0.6666666666666666,0.0,1.0,3,6,3,203,34,6,0,1.0,1.0
24,full,FT_K3,signed_sum,sentences,2,2,1183,0.5,0.3333333333333333,0.4,0.0,0.0,1,2,3,56,0,2,0,0.35443037974683544,0.6666666666666666
24,full,FT_K3,signed_sum,sentences,4,4,1183,0.5,0.6666666666666666,0.5714285714285715,0.0,0.0,2,4,3,168,0,4,0,0.7088607594936709,1.0
24,full,FT_K3,signed_sum,sentences,8,8,1183,0.375,1.0,0.5454545454545454,0.0,1.0,3,8,3,285,0,8,0,1.0,1.0
24,full,FT_K3,positive_mean_eligible,all_body_tokens,0.05,60,1183,0.5,0.3333333333333333,0.4,0.0,0.0,1,2,3,56,4,2,0,0.35443037974683544,0.6666666666666666
24,full,FT_K3,positive_mean_eligible,all_body_tokens,0.1,119,1183,0.6,1.0,0.7499999999999999,0.0,1.0,3,5,3,119,0,5,0,1.0,1.0
24,full,FT_K3,positive_mean_eligible,all_body_tokens,0.2,237,1183,0.3,1.0,0.4615384615384615,0.0,1.0,3,10,3,233,4,10,0,1.0,1.0
24,full,FT_K3,positive_mean_eligible,sentences,2,2,1183,0.5,0.3333333333333333,0.4,0.0,0.0,1,2,3,56,0,2,0,0.35443037974683544,0.6666666666666666
24,full,FT_K3,positive_mean_eligible,sentences,4,4,1183,0.5,0.6666666666666666,0.5714285714285715,0.0,0.0,2,4,3,96,0,4,0,0.7088607594936709,1.0
24,full,FT_K3,positive_mean_eligible,sentences,8,8,1183,0.375,1.0,0.5454545454545454,0.0,1.0,3,8,3,187,0,8,0,1.0,1.0
25,full,DT_target,signed_sum,all_body_tokens,0.05,89,1773,0.75,0.75,0.75,0.0,0.0,3,4,4,86,3,4,0,0.7530864197530864,1.0
25,full,DT_target,signed_sum,all_body_tokens,0.1,178,1773,0.6666666666666666,1.0,0.8,0.0,1.0,4,6,4,143,35,6,0,1.0,1.0
25,full,DT_target,signed_sum,all_body_tokens,0.2,355,1773,0.36363636363636365,1.0,0.5333333333333333,0.0,1.0,4,11,4,312,43,11,0,1.0,1.0
25,full,DT_target,signed_sum,sentences,2,2,1773,1.0,0.5,0.6666666666666666,0.0,0.0,2,2,4,48,0,2,0,0.5925925925925926,0.5
25,full,DT_target,signed_sum,sentences,4,4,1773,0.75,0.75,0.75,0.0,0.0,3,4,4,86,0,4,0,0.7530864197530864,1.0
25,full,DT_target,signed_sum,sentences,8,8,1773,0.5,1.0,0.6666666666666666,0.0,1.0,4,8,4,227,0,8,0,1.0,1.0
25,full,DT_target,positive_mean_eligible,all_body_tokens,0.05,89,1773,0.75,0.75,0.75,0.0,0.0,3,4,4,86,3,4,0,0.7530864197530864,1.0
25,full,DT_target,positive_mean_eligible,all_body_tokens,0.1,178,1773,0.5714285714285714,1.0,0.7272727272727273,0.0,1.0,4,7,4,165,13,7,0,1.0,1.0
25,full,DT_target,positive_mean_eligible,all_body_tokens,0.2,355,1773,0.3333333333333333,1.0,0.5,0.0,1.0,4,12,4,330,25,12,0,1.0,1.0
25,full,DT_target,positive_mean_eligible,sentences,2,2,1773,1.0,0.5,0.6666666666666666,0.0,0.0,2,2,4,34,0,2,0,0.41975308641975306,0.5
25,full,DT_target,positive_mean_eligible,sentences,4,4,1773,0.75,0.75,0.75,0.0,0.0,3,4,4,86,0,4,0,0.7530864197530864,1.0
25,full,DT_target,positive_mean_eligible,sentences,8,8,1773,0.5,1.0,0.6666666666666666,0.0,1.0,4,8,4,189,0,8,0,1.0,1.0
25,full,FT_K1,signed_sum,all_body_tokens,0.05,89,1773,1.0,0.5,0.6666666666666666,0.0,0.0,2,2,4,48,41,2,0,0.5925925925925926,1.0
25,full,FT_K1,signed_sum,all_body_tokens,0.1,178,1773,0.5,0.5,0.5,0.0,0.0,2,4,4,157,21,4,0,0.5925925925925926,1.0
25,full,FT_K1,signed_sum,all_body_tokens,0.2,355,1773,0.4,1.0,0.5714285714285715,0.0,1.0,4,10,4,349,6,10,0,1.0,1.0
25,full,FT_K1,signed_sum,sentences,2,2,1773,1.0,0.5,0.6666666666666666,0.0,0.0,2,2,4,48,0,2,0,0.5925925925925926,0.5
25,full,FT_K1,signed_sum,sentences,4,4,1773,0.5,0.5,0.5,0.0,0.0,2,4,4,157,0,4,0,0.5925925925925926,1.0
25,full,FT_K1,signed_sum,sentences,8,8,1773,0.5,1.0,0.6666666666666666,0.0,1.0,4,8,4,262,0,8,0,1.0,1.0
25,full,FT_K1,positive_mean_eligible,all_body_tokens,0.05,89,1773,0.75,0.75,0.75,0.0,0.0,3,4,4,86,3,4,0,0.7530864197530864,1.0
25,full,FT_K1,positive_mean_eligible,all_body_tokens,0.1,178,1773,0.6666666666666666,1.0,0.8,0.0,1.0,4,6,4,143,35,6,0,1.0,1.0
25,full,FT_K1,positive_mean_eligible,all_body_tokens,0.2,355,1773,0.36363636363636365,1.0,0.5333333333333333,0.0,1.0,4,11,4,341,14,11,0,1.0,1.0
25,full,FT_K1,positive_mean_eligible,sentences,2,2,1773,1.0,0.5,0.6666666666666666,0.0,0.0,2,2,4,34,0,2,0,0.41975308641975306,0.5
25,full,FT_K1,positive_mean_eligible,sentences,4,4,1773,0.75,0.75,0.75,0.0,0.0,3,4,4,86,0,4,0,0.7530864197530864,1.0
25,full,FT_K1,positive_mean_eligible,sentences,8,8,1773,0.5,1.0,0.6666666666666666,0.0,1.0,4,8,4,233,0,8,0,1.0,1.0
25,full,FT_K3,signed_sum,all_body_tokens,0.05,89,1773,1.0,0.5,0.6666666666666666,0.0,0.0,2,2,4,48,41,2,0,0.5925925925925926,1.0
25,full,FT_K3,signed_sum,all_body_tokens,0.1,178,1773,0.5,0.5,0.5,0.0,0.0,2,4,4,157,21,4,0,0.5925925925925926,1.0
25,full,FT_K3,signed_sum,all_body_tokens,0.2,355,1773,0.4,1.0,0.5714285714285715,0.0,1.0,4,10,4,349,6,10,0,1.0,1.0
25,full,FT_K3,signed_sum,sentences,2,2,1773,1.0,0.5,0.6666666666666666,0.0,0.0,2,2,4,48,0,2,0,0.5925925925925926,0.5
25,full,FT_K3,signed_sum,sentences,4,4,1773,0.5,0.5,0.5,0.0,0.0,2,4,4,157,0,4,0,0.5925925925925926,1.0
25,full,FT_K3,signed_sum,sentences,8,8,1773,0.5,1.0,0.6666666666666666,0.0,1.0,4,8,4,262,0,8,0,1.0,1.0
25,full,FT_K3,positive_mean_eligible,all_body_tokens,0.05,89,1773,0.75,0.75,0.75,0.0,0.0,3,4,4,86,3,4,0,0.7530864197530864,1.0
25,full,FT_K3,positive_mean_eligible,all_body_tokens,0.1,178,1773,0.6666666666666666,1.0,0.8,0.0,1.0,4,6,4,143,35,6,0,1.0,1.0
25,full,FT_K3,positive_mean_eligible,all_body_tokens,0.2,355,1773,0.36363636363636365,1.0,0.5333333333333333,0.0,1.0,4,11,4,341,14,11,0,1.0,1.0
25,full,FT_K3,positive_mean_eligible,sentences,2,2,1773,1.0,0.5,0.6666666666666666,0.0,0.0,2,2,4,34,0,2,0,0.41975308641975306,0.5
25,full,FT_K3,positive_mean_eligible,sentences,4,4,1773,0.75,0.75,0.75,0.0,0.0,3,4,4,86,0,4,0,0.7530864197530864,1.0
25,full,FT_K3,positive_mean_eligible,sentences,8,8,1773,0.5,1.0,0.6666666666666666,0.0,1.0,4,8,4,233,0,8,0,1.0,1.0
26,full,DT_target,signed_sum,all_body_tokens,0.05,53,1057,0.0,0.0,0.0,0.0,0.0,0,0,2,0,53,0,1,0.0,0.0
26,full,DT_target,signed_sum,all_body_tokens,0.1,106,1057,1.0,0.5,0.6666666666666666,0.0,0.0,1,1,2,66,40,1,0,0.4230769230769231,0.5
26,full,DT_target,signed_sum,all_body_tokens,0.2,212,1057,0.6666666666666666,1.0,0.8,0.0,1.0,2,3,2,204,8,3,0,1.0,1.0
26,full,DT_target,signed_sum,sentences,2,2,1057,1.0,1.0,1.0,1.0,1.0,2,2,2,156,0,2,0,1.0,1.0
26,full,DT_target,signed_sum,sentences,4,4,1057,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,247,0,4,0,1.0,1.0
26,full,DT_target,signed_sum,sentences,8,8,1057,0.25,1.0,0.4,0.0,1.0,2,8,2,427,0,8,0,1.0,1.0
26,full,DT_target,positive_mean_eligible,all_body_tokens,0.05,53,1057,0.0,0.0,0.0,0.0,0.0,0,0,2,0,53,0,1,0.0,0.0
26,full,DT_target,positive_mean_eligible,all_body_tokens,0.1,106,1057,1.0,0.5,0.6666666666666666,0.0,0.0,1,1,2,66,40,1,0,0.4230769230769231,0.5
26,full,DT_target,positive_mean_eligible,all_body_tokens,0.2,212,1057,0.6666666666666666,1.0,0.8,0.0,1.0,2,3,2,199,13,3,0,1.0,1.0
26,full,DT_target,positive_mean_eligible,sentences,2,2,1057,1.0,1.0,1.0,1.0,1.0,2,2,2,156,0,2,0,1.0,1.0
26,full,DT_target,positive_mean_eligible,sentences,4,4,1057,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,239,0,4,0,1.0,1.0
26,full,DT_target,positive_mean_eligible,sentences,8,8,1057,0.25,1.0,0.4,0.0,1.0,2,8,2,391,0,8,0,1.0,1.0
26,full,FT_K1,signed_sum,all_body_tokens,0.05,53,1057,0.0,0.0,0.0,0.0,0.0,0,0,2,0,53,0,1,0.0,0.0
26,full,FT_K1,signed_sum,all_body_tokens,0.1,106,1057,1.0,0.5,0.6666666666666666,0.0,0.0,1,1,2,66,40,1,0,0.4230769230769231,0.5
26,full,FT_K1,signed_sum,all_body_tokens,0.2,212,1057,1.0,1.0,1.0,1.0,1.0,2,2,2,156,56,2,0,1.0,1.0
26,full,FT_K1,signed_sum,sentences,2,2,1057,1.0,1.0,1.0,1.0,1.0,2,2,2,156,0,2,0,1.0,1.0
26,full,FT_K1,signed_sum,sentences,4,4,1057,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,289,0,4,0,1.0,1.0
26,full,FT_K1,signed_sum,sentences,8,8,1057,0.25,1.0,0.4,0.0,1.0,2,8,2,484,0,8,0,1.0,1.0
26,full,FT_K1,positive_mean_eligible,all_body_tokens,0.05,53,1057,0.0,0.0,0.0,0.0,0.0,0,0,2,0,53,0,1,0.0,0.0
26,full,FT_K1,positive_mean_eligible,all_body_tokens,0.1,106,1057,1.0,0.5,0.6666666666666666,0.0,0.0,1,1,2,66,40,1,0,0.4230769230769231,0.5
26,full,FT_K1,positive_mean_eligible,all_body_tokens,0.2,212,1057,0.6666666666666666,1.0,0.8,0.0,1.0,2,3,2,182,30,3,0,1.0,1.0
26,full,FT_K1,positive_mean_eligible,sentences,2,2,1057,1.0,1.0,1.0,1.0,1.0,2,2,2,156,0,2,0,1.0,1.0
26,full,FT_K1,positive_mean_eligible,sentences,4,4,1057,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,222,0,4,0,1.0,1.0
26,full,FT_K1,positive_mean_eligible,sentences,8,8,1057,0.25,1.0,0.4,0.0,1.0,2,8,2,377,0,8,0,1.0,1.0
26,full,FT_K3,signed_sum,all_body_tokens,0.05,53,1057,0.0,0.0,0.0,0.0,0.0,0,0,2,0,53,0,1,0.0,0.0
26,full,FT_K3,signed_sum,all_body_tokens,0.1,106,1057,1.0,0.5,0.6666666666666666,0.0,0.0,1,1,2,66,40,1,0,0.4230769230769231,0.5
26,full,FT_K3,signed_sum,all_body_tokens,0.2,212,1057,1.0,1.0,1.0,1.0,1.0,2,2,2,156,56,2,0,1.0,1.0
26,full,FT_K3,signed_sum,sentences,2,2,1057,1.0,1.0,1.0,1.0,1.0,2,2,2,156,0,2,0,1.0,1.0
26,full,FT_K3,signed_sum,sentences,4,4,1057,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,289,0,4,0,1.0,1.0
26,full,FT_K3,signed_sum,sentences,8,8,1057,0.25,1.0,0.4,0.0,1.0,2,8,2,484,0,8,0,1.0,1.0
26,full,FT_K3,positive_mean_eligible,all_body_tokens,0.05,53,1057,0.0,0.0,0.0,0.0,0.0,0,0,2,0,53,0,1,0.0,0.0
26,full,FT_K3,positive_mean_eligible,all_body_tokens,0.1,106,1057,1.0,0.5,0.6666666666666666,0.0,0.0,1,1,2,66,40,1,0,0.4230769230769231,0.5
26,full,FT_K3,positive_mean_eligible,all_body_tokens,0.2,212,1057,0.6666666666666666,1.0,0.8,0.0,1.0,2,3,2,182,30,3,0,1.0,1.0
26,full,FT_K3,positive_mean_eligible,sentences,2,2,1057,1.0,1.0,1.0,1.0,1.0,2,2,2,156,0,2,0,1.0,1.0
26,full,FT_K3,positive_mean_eligible,sentences,4,4,1057,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,222,0,4,0,1.0,1.0
26,full,FT_K3,positive_mean_eligible,sentences,8,8,1057,0.25,1.0,0.4,0.0,1.0,2,8,2,377,0,8,0,1.0,1.0
27,full,DT_target,signed_sum,all_body_tokens,0.05,86,1719,0.5,0.5,0.5,0.0,0.0,1,2,2,62,24,2,0,0.547945205479452,1.0
27,full,DT_target,signed_sum,all_body_tokens,0.1,172,1719,0.4,1.0,0.5714285714285715,0.0,1.0,2,5,2,152,20,5,0,1.0,1.0
27,full,DT_target,signed_sum,all_body_tokens,0.2,344,1719,0.18181818181818182,1.0,0.3076923076923077,0.0,1.0,2,11,2,340,4,11,0,1.0,1.0
27,full,DT_target,signed_sum,sentences,2,2,1719,0.5,0.5,0.5,0.0,0.0,1,2,2,62,0,2,0,0.547945205479452,1.0
27,full,DT_target,signed_sum,sentences,4,4,1719,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,139,0,4,0,1.0,1.0
27,full,DT_target,signed_sum,sentences,8,8,1719,0.25,1.0,0.4,0.0,1.0,2,8,2,252,0,8,0,1.0,1.0
27,full,DT_target,positive_mean_eligible,all_body_tokens,0.05,86,1719,0.3333333333333333,0.5,0.4,0.0,0.0,1,3,2,75,11,3,0,0.547945205479452,1.0
27,full,DT_target,positive_mean_eligible,all_body_tokens,0.1,172,1719,0.3333333333333333,1.0,0.5,0.0,1.0,2,6,2,171,1,6,0,1.0,1.0
27,full,DT_target,positive_mean_eligible,all_body_tokens,0.2,344,1719,0.16666666666666666,1.0,0.2857142857142857,0.0,1.0,2,12,2,343,1,12,0,1.0,1.0
27,full,DT_target,positive_mean_eligible,sentences,2,2,1719,0.5,0.5,0.5,0.0,0.0,1,2,2,62,0,2,0,0.547945205479452,1.0
27,full,DT_target,positive_mean_eligible,sentences,4,4,1719,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,108,0,4,0,1.0,1.0
27,full,DT_target,positive_mean_eligible,sentences,8,8,1719,0.25,1.0,0.4,0.0,1.0,2,8,2,230,0,8,0,1.0,1.0
27,full,FT_K1,signed_sum,all_body_tokens,0.05,86,1719,1.0,1.0,1.0,1.0,1.0,2,2,2,73,13,2,0,1.0,1.0
27,full,FT_K1,signed_sum,all_body_tokens,0.1,172,1719,0.6666666666666666,1.0,0.8,0.0,1.0,2,3,2,142,30,3,0,1.0,1.0
27,full,FT_K1,signed_sum,all_body_tokens,0.2,344,1719,0.2,1.0,0.33333333333333337,0.0,1.0,2,10,2,343,1,10,0,1.0,1.0
27,full,FT_K1,signed_sum,sentences,2,2,1719,1.0,1.0,1.0,1.0,1.0,2,2,2,73,0,2,0,1.0,1.0
27,full,FT_K1,signed_sum,sentences,4,4,1719,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,183,0,4,0,1.0,1.0
27,full,FT_K1,signed_sum,sentences,8,8,1719,0.25,1.0,0.4,0.0,1.0,2,8,2,284,0,8,0,1.0,1.0
27,full,FT_K1,positive_mean_eligible,all_body_tokens,0.05,86,1719,0.6666666666666666,1.0,0.8,0.0,1.0,2,3,2,86,0,3,0,1.0,1.0
27,full,FT_K1,positive_mean_eligible,all_body_tokens,0.1,172,1719,0.3333333333333333,1.0,0.5,0.0,1.0,2,6,2,157,15,6,0,1.0,1.0
27,full,FT_K1,positive_mean_eligible,all_body_tokens,0.2,344,1719,0.16666666666666666,1.0,0.2857142857142857,0.0,1.0,2,12,2,324,20,12,0,1.0,1.0
27,full,FT_K1,positive_mean_eligible,sentences,2,2,1719,0.5,0.5,0.5,0.0,0.0,1,2,2,46,0,2,0,0.4520547945205479,1.0
27,full,FT_K1,positive_mean_eligible,sentences,4,4,1719,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,116,0,4,0,1.0,1.0
27,full,FT_K1,positive_mean_eligible,sentences,8,8,1719,0.25,1.0,0.4,0.0,1.0,2,8,2,200,0,8,0,1.0,1.0
27,full,FT_K3,signed_sum,all_body_tokens,0.05,86,1719,1.0,1.0,1.0,1.0,1.0,2,2,2,73,13,2,0,1.0,1.0
27,full,FT_K3,signed_sum,all_body_tokens,0.1,172,1719,0.6666666666666666,1.0,0.8,0.0,1.0,2,3,2,142,30,3,0,1.0,1.0
27,full,FT_K3,signed_sum,all_body_tokens,0.2,344,1719,0.2,1.0,0.33333333333333337,0.0,1.0,2,10,2,339,5,10,0,1.0,1.0
27,full,FT_K3,signed_sum,sentences,2,2,1719,1.0,1.0,1.0,1.0,1.0,2,2,2,73,0,2,0,1.0,1.0
27,full,FT_K3,signed_sum,sentences,4,4,1719,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,183,0,4,0,1.0,1.0
27,full,FT_K3,signed_sum,sentences,8,8,1719,0.25,1.0,0.4,0.0,1.0,2,8,2,284,0,8,0,1.0,1.0
27,full,FT_K3,positive_mean_eligible,all_body_tokens,0.05,86,1719,0.6666666666666666,1.0,0.8,0.0,1.0,2,3,2,86,0,3,0,1.0,1.0
27,full,FT_K3,positive_mean_eligible,all_body_tokens,0.1,172,1719,0.3333333333333333,1.0,0.5,0.0,1.0,2,6,2,157,15,6,0,1.0,1.0
27,full,FT_K3,positive_mean_eligible,all_body_tokens,0.2,344,1719,0.16666666666666666,1.0,0.2857142857142857,0.0,1.0,2,12,2,324,20,12,0,1.0,1.0
