run,family,attr_func,candidate_mode,phase,repeat,target_input_tokens,actual_total_tokens,status,time_sec,peak_allocated_gb,peak_mem_reserved_gb,runner_init_seconds,input_sha256,error
confirmation_v2/round1_ifr_multi_hop_both,qwen3,ifr_multi_hop_both,,measured,4,256,265,ok,0.2817502021789551,17.118198784,17.230200832,0.001184992492198944,e5f3a5e3a4ba79e036c150e73f3864fdca5f8a8b13e43e2bafb51b3fc5d39b40,
confirmation_v2/round1_ifr_multi_hop_both,qwen3,ifr_multi_hop_both,,warm,0,512,478,ok,0.37873101234436035,17.66468608,17.92016384,0.0011931080371141434,82e4137fa7a86a4e07570edf6cd1c61fd8c9a76ad97ccb8f7a819db2cea1627f,
confirmation_v2/round1_ifr_multi_hop_both,qwen3,ifr_multi_hop_both,,warm,1,512,478,ok,0.3674147129058838,17.66468608,17.92016384,0.0011764727532863617,82e4137fa7a86a4e07570edf6cd1c61fd8c9a76ad97ccb8f7a819db2cea1627f,
confirmation_v2/round1_ifr_multi_hop_both,qwen3,ifr_multi_hop_both,,measured,2,512,478,ok,0.3708012104034424,17.66468608,17.92016384,0.0011946223676204681,82e4137fa7a86a4e07570edf6cd1c61fd8c9a76ad97ccb8f7a819db2cea1627f,
confirmation_v2/round1_ifr_multi_hop_both,qwen3,ifr_multi_hop_both,,measured,3,512,478,ok,0.3712797164916992,17.66468608,17.92016384,0.0012990180402994156,82e4137fa7a86a4e07570edf6cd1c61fd8c9a76ad97ccb8f7a819db2cea1627f,
confirmation_v2/round1_ifr_multi_hop_both,qwen3,ifr_multi_hop_both,,measured,4,512,478,ok,0.3689091205596924,17.66468608,17.92016384,0.0011824797838926315,82e4137fa7a86a4e07570edf6cd1c61fd8c9a76ad97ccb8f7a819db2cea1627f,
confirmation_v2/round1_ifr_multi_hop_both,qwen3,ifr_multi_hop_both,,warm,0,1024,905,ok,0.592393159866333,19.437133312,19.662897152,0.0012861620634794235,69c6ca727af3b3a6ef5b22c7d021d9ed6fb5c8ac6a70331cfd730153dd92c14d,
confirmation_v2/round1_ifr_multi_hop_both,qwen3,ifr_multi_hop_both,,warm,1,1024,905,ok,0.5904903411865234,19.437133312,19.662897152,0.0012681130319833755,69c6ca727af3b3a6ef5b22c7d021d9ed6fb5c8ac6a70331cfd730153dd92c14d,
confirmation_v2/round1_ifr_multi_hop_both,qwen3,ifr_multi_hop_both,,measured,2,1024,905,ok,0.5846736431121826,19.437133312,19.662897152,0.0011490322649478912,69c6ca727af3b3a6ef5b22c7d021d9ed6fb5c8ac6a70331cfd730153dd92c14d,
confirmation_v2/round1_ifr_multi_hop_both,qwen3,ifr_multi_hop_both,,measured,3,1024,905,ok,0.5838661193847656,19.437133312,19.662897152,0.0012837164103984833,69c6ca727af3b3a6ef5b22c7d021d9ed6fb5c8ac6a70331cfd730153dd92c14d,
