model,scope,name,status,allocated_before,seconds,peak_allocated,peak_reserved,new_compiled_graphs,compiler_events_seconds_inclusive
qwen3,main,math_9_original_FT_K1,returned,16449655808,0.2303083837032318,17047171584,52042924032,0,{}
qwen3,main,math_9_FT_K1_original_metrics,returned,16449655808,1.2978055328130722,16586405888,52042924032,0,{}
qwen3,main,math_10_DT,returned,16449661440,0.5300782956182957,17455555072,52042924032,0,{}
qwen3,main,math_10_DT_positive_original_metrics,returned,16449661440,1.4394454322755337,16659345408,52042924032,0,{}
qwen3,main,math_10_original_FT_K1,returned,16449661440,0.3155328258872032,17288946176,52042924032,0,{}
qwen3,main,math_10_FT_K1_original_metrics,returned,16449661440,1.3653660714626312,16659345408,52042924032,0,{}
qwen3,main,math_11_DT,returned,16449656832,0.40116340294480324,17147212288,52042924032,0,{}
qwen3,main,math_11_DT_positive_original_metrics,returned,16449656832,1.1897145509719849,16599170048,52042924032,0,{}
qwen3,main,math_11_original_FT_K1,returned,16449656832,0.25461433455348015,17060062208,52042924032,0,{}
qwen3,main,math_11_FT_K1_original_metrics,returned,16449656832,1.1941190212965012,16599170048,52042924032,0,{}
qwen3,main,math_12_DT,returned,16449658880,0.5059204697608948,17338360320,52042924032,0,{}
qwen3,main,math_12_DT_positive_original_metrics,returned,16449658880,1.4672256037592888,16637462016,52042924032,0,{}
qwen3,main,math_12_original_FT_K1,returned,16449658880,0.3201948329806328,17226644992,52042924032,0,{}
qwen3,main,math_12_FT_K1_original_metrics,returned,16449658880,1.50561498478055,16637462016,52042924032,0,{}
qwen3,main,math_13_DT,returned,16449654784,0.4401465989649296,16978906624,52042924032,0,{}
qwen3,main,math_13_DT_positive_original_metrics,returned,16449654784,1.2983717136085033,16565740544,52042924032,0,{}
qwen3,main,math_13_original_FT_K1,returned,16449654784,0.21840612590312958,16965423616,52042924032,0,{}
qwen3,main,math_13_FT_K1_original_metrics,returned,16449654784,1.0816908963024616,16565740544,52042924032,0,{}
qwen3,main,math_14_DT,returned,16449656832,0.3977571353316307,17067044864,52042924032,0,{}
qwen3,main,math_14_DT_positive_original_metrics,returned,16449656832,1.1098770499229431,16585192448,52042924032,0,{}
qwen3,main,math_14_original_FT_K1,returned,16449656832,0.2253136858344078,17037715968,52042924032,0,{}
qwen3,main,math_14_FT_K1_original_metrics,returned,16449656832,1.127461388707161,16585192448,52042924032,0,{}
qwen3,main,math_15_DT,returned,16449655808,0.395751528441906,17046068224,52042924032,0,{}
qwen3,main,math_15_DT_positive_original_metrics,returned,16449655808,1.126347929239273,16577897472,52042924032,0,{}
qwen3,main,math_15_original_FT_K1,returned,16449655808,0.23871899023652077,17006008320,52042924032,0,{}
qwen3,main,math_15_FT_K1_original_metrics,returned,16449655808,1.1048568822443485,16577897472,52042924032,0,{}
qwen3,main,math_16_DT,returned,16449668608,0.6663179583847523,18146342912,52042924032,0,{}
qwen3,main,math_16_DT_positive_original_metrics,returned,16449668608,2.119878139346838,16803393536,52042924032,0,{}
qwen3,main,math_16_original_FT_K1,returned,16449668608,0.5066360719501972,18032114688,52042924032,0,{}
qwen3,main,math_16_FT_K1_original_metrics,returned,16449668608,2.1728569753468037,16803393536,52042924032,0,{}
qwen3,main,math_17_DT,returned,16449657344,0.46533503010869026,17025837568,52042924032,0,{}
qwen3,main,math_17_DT_positive_original_metrics,returned,16449657344,1.3196410462260246,16593093120,52042924032,0,{}
qwen3,main,math_17_original_FT_K1,returned,16449657344,0.2717924974858761,17039752704,52042924032,0,{}
qwen3,main,math_17_FT_K1_original_metrics,returned,16449657344,1.3324669003486633,16593093120,52042924032,0,{}
qwen3,main,math_18_DT,returned,16449661440,0.5067628435790539,17469050368,52042924032,0,{}
qwen3,main,math_18_DT_positive_original_metrics,returned,16449661440,1.4174764715135098,16673323008,52042924032,0,{}
qwen3,main,math_18_original_FT_K1,returned,16449661440,0.39878470078110695,17350881792,52042924032,0,{}
qwen3,main,math_18_FT_K1_original_metrics,returned,16449661440,1.4611451290547848,16673323008,52042924032,0,{}
qwen3,main,math_19_DT,returned,16449655808,0.4520382843911648,17094698496,52042924032,0,{}
qwen3,main,math_19_DT_positive_original_metrics,returned,16449655808,1.3382055573165417,16588228608,52042924032,0,{}
qwen3,main,math_19_original_FT_K1,returned,16449655808,0.264958743005991,17025292288,52042924032,0,{}
qwen3,main,math_19_FT_K1_original_metrics,returned,16449655808,1.381163101643324,16588228608,52042924032,0,{}
qwen3,main,math_20_DT,returned,16449658880,0.5103397443890572,17363091456,52042924032,0,{}
qwen3,main,math_20_DT_positive_original_metrics,returned,16449658880,1.4919065870344639,16642606592,52042924032,0,{}
qwen3,main,math_20_original_FT_K1,returned,16449658880,0.3172454833984375,17219983360,52042924032,0,{}
qwen3,main,math_20_FT_K1_original_metrics,returned,16449658880,1.3605456687510014,16642606592,52042924032,0,{}
qwen3,main,math_21_DT,returned,16449660416,0.5117514841258526,17409912320,52042924032,0,{}
qwen3,main,math_21_DT_positive_original_metrics,returned,16449660416,1.396770816296339,16666028032,52042924032,0,{}
qwen3,main,math_21_DT_signed_original_metrics,returned,16449660416,1.4320003874599934,16666028032,52042924032,0,{}
qwen3,main,math_21_original_FT_K1,returned,16449660416,0.38331882283091545,17320198656,52042924032,0,{}
qwen3,main,math_21_FT_K1_original_metrics,returned,16449660416,1.4458776451647282,16666028032,52042924032,0,{}
qwen3,main,math_22_DT,returned,16449654784,0.4234885983169079,16934493184,52042924032,0,{}
qwen3,main,math_22_DT_positive_original_metrics,returned,16449654784,1.3080836534500122,16563917312,52042924032,0,{}
qwen3,main,math_22_original_FT_K1,returned,16449654784,0.2542824000120163,16957196288,52042924032,0,{}
qwen3,main,math_22_FT_K1_original_metrics,returned,16449654784,1.3337620571255684,16563917312,52042924032,0,{}
qwen3,main,math_23_DT,returned,16449659392,0.4997892342507839,17262582784,52042924032,0,{}
qwen3,main,math_23_DT_positive_original_metrics,returned,16449659392,1.4039973057806492,16631992320,52042924032,0,{}
qwen3,main,math_23_DT_signed_original_metrics,returned,16449659392,1.3721431382000446,16631992320,52042924032,0,{}
qwen3,main,math_23_original_FT_K1,returned,16449659392,0.3196861781179905,17198494720,52042924032,0,{}
qwen3,main,math_23_FT_K1_original_metrics,returned,16449659392,1.3855547159910202,16631992320,52042924032,0,{}
qwen3,main,math_24_DT,returned,16449659392,0.45904984325170517,17271776256,52042924032,0,{}
qwen3,main,math_24_DT_positive_original_metrics,returned,16449659392,1.4409807547926903,16635031552,52042924032,0,{}
qwen3,main,math_24_original_FT_K1,returned,16449659392,0.30672943964600563,17213065216,52042924032,0,{}
qwen3,main,math_24_FT_K1_original_metrics,returned,16449659392,1.4696953520178795,16635031552,52042924032,0,{}
qwen3,main,math_25_DT,returned,16449656832,0.42668888717889786,17078115840,52042924032,0,{}
qwen3,main,math_25_DT_positive_original_metrics,returned,16449656832,1.2661732584238052,16591269888,52042924032,0,{}
qwen3,main,math_25_original_FT_K1,returned,16449656832,0.24044885858893394,17033994240,52042924032,0,{}
qwen3,main,math_25_FT_K1_original_metrics,returned,16449656832,1.2963559441268444,16591269888,52042924032,0,{}
qwen3,main,math_26_DT,returned,16449658368,0.4496619217097759,17154749440,52042924032,0,{}
qwen3,main,math_26_DT_positive_original_metrics,returned,16449658368,1.471530944108963,16621659648,52042924032,0,{}
qwen3,main,math_26_DT_signed_original_metrics,returned,16449658368,1.5232986621558666,16621659648,52042924032,0,{}
qwen3,main,math_26_original_FT_K1,returned,16449658368,0.3244760073721409,17161105920,52042924032,0,{}
qwen3,main,math_26_FT_K1_original_metrics,returned,16449658368,1.4167111292481422,16621659648,52042924032,0,{}
qwen3,main,math_27_DT,returned,16449663488,0.5602302104234695,17593394176,52042924032,0,{}
qwen3,main,math_27_DT_positive_original_metrics,returned,16449663488,1.836979866027832,16711615488,52042924032,0,{}
qwen3,main,math_27_DT_signed_original_metrics,returned,16449663488,1.825107291340828,16711615488,52042924032,0,{}
qwen3,main,math_27_original_FT_K1,returned,16449663488,0.3654058463871479,17526973952,52042924032,0,{}
qwen3,main,math_27_FT_K1_original_metrics,returned,16449663488,1.8270219787955284,16711615488,52042924032,0,{}
qwen3,main,math_28_DT,returned,16449662464,0.543411411345005,17609994240,52042924032,0,{}
qwen3,main,math_28_DT_positive_original_metrics,returned,16449662464,1.7576960436999798,16693988352,52042924032,0,{}
qwen3,main,math_28_original_FT_K1,returned,16449662464,0.35188616067171097,17458011136,52042924032,0,{}
qwen3,main,math_28_FT_K1_original_metrics,returned,16449662464,1.716827254742384,16693988352,52042924032,0,{}
qwen3,main,math_29_DT,returned,16449656832,0.42863793298602104,17051829248,52042924032,0,{}
qwen3,main,math_29_DT_positive_original_metrics,returned,16449656832,1.3892468698322773,16587623424,52042924032,0,{}
qwen3,main,math_29_original_FT_K1,returned,16449656832,0.3222446069121361,17053302272,52042924032,0,{}
qwen3,main,math_29_FT_K1_original_metrics,returned,16449656832,1.3135192953050137,16587623424,52042924032,0,{}
qwen3,main,math_30_DT,returned,16449655808,0.4447816386818886,17019078656,52042924032,0,{}
qwen3,main,math_30_DT_positive_original_metrics,returned,16449655808,1.3073376342654228,16568780800,52042924032,0,{}
qwen3,main,math_30_original_FT_K1,returned,16449655808,0.268840279430151,16970640896,52042924032,0,{}
qwen3,main,math_30_FT_K1_original_metrics,returned,16449655808,1.3844593465328217,16568780800,52042924032,0,{}
qwen3,main,math_31_DT,returned,16449658368,0.5004434138536453,17112522752,52042924032,0,{}
qwen3,main,math_31_DT_positive_original_metrics,returned,16449658368,1.4767890982329845,16610112000,52042924032,0,{}
qwen3,main,math_31_DT_signed_original_metrics,returned,16449658368,1.381785400211811,16610112000,52042924032,0,{}
qwen3,main,math_31_original_FT_K1,returned,16449658368,0.30010775849223137,17106380288,52042924032,0,{}
qwen3,main,math_31_FT_K1_original_metrics,returned,16449658368,1.38335395231843,16610112000,52042924032,0,{}
qwen3,main,math_32_DT,returned,16449660416,0.46460752561688423,17348173312,52042924032,0,{}
qwen3,main,math_32_DT_positive_original_metrics,returned,16449660416,1.4582751393318176,16651442176,52042924032,0,{}
qwen3,main,math_32_original_FT_K1,returned,16449660416,0.35910023003816605,17261959168,52042924032,0,{}
qwen3,main,math_32_FT_K1_original_metrics,returned,16449660416,1.365034144371748,16651442176,52042924032,0,{}
qwen3,main,math_33_DT,returned,16449669120,0.7204498909413815,18453565952,52042924032,0,{}
qwen3,main,math_33_DT_positive_original_metrics,returned,16449669120,2.1529879979789257,16815549440,52042924032,0,{}
qwen3,main,math_33_original_FT_K1,returned,16449669120,0.48731616884469986,18106567168,52042924032,0,{}
qwen3,main,math_33_FT_K1_original_metrics,returned,16449669120,2.152342300862074,16815549440,52042924032,0,{}
qwen3,main,math_34_DT,returned,16449656832,0.4676186926662922,17157880320,52042924032,0,{}
qwen3,main,math_34_DT_positive_original_metrics,returned,16449656832,1.3506396226584911,16602816512,52042924032,0,{}
qwen3,main,math_34_DT_signed_original_metrics,returned,16449656832,1.2900853529572487,16602816512,52042924032,0,{}
qwen3,main,math_34_original_FT_K1,returned,16449656832,0.24248137697577477,17076167168,52042924032,0,{}
qwen3,main,math_34_FT_K1_original_metrics,returned,16449656832,1.2628904096782207,16602816512,52042924032,0,{}
qwen3,main,math_35_DT,returned,16449662464,0.5487228855490685,17555144192,52042924032,0,{}
qwen3,main,math_35_DT_positive_original_metrics,returned,16449662464,1.7100815437734127,16689126400,52042924032,0,{}
qwen3,main,math_35_DT_signed_original_metrics,returned,16449662464,1.726019773632288,16689126400,52042924032,0,{}
qwen3,main,math_35_original_FT_K1,returned,16449662464,0.3398130163550377,17432247808,52042924032,0,{}
qwen3,main,math_35_FT_K1_original_metrics,returned,16449662464,1.742176953703165,16689126400,52042924032,0,{}
qwen3,main,math_36_DT,returned,16449657856,0.4419303424656391,17187550720,52042924032,0,{}
qwen3,main,math_36_DT_positive_original_metrics,returned,16449657856,1.3894363231956959,16611935232,52042924032,0,{}
qwen3,main,math_36_original_FT_K1,returned,16449657856,0.2692398428916931,17113766400,52042924032,0,{}
qwen3,main,math_36_FT_K1_original_metrics,returned,16449657856,1.3683190271258354,16611935232,52042924032,0,{}
qwen3,main,math_37_DT,returned,16449657856,0.47114820405840874,17273810944,52042924032,0,{}
qwen3,main,math_37_DT_positive_original_metrics,returned,16449657856,1.4227544255554676,16615581184,52042924032,0,{}
qwen3,main,math_37_DT_signed_original_metrics,returned,16449657856,1.3922548480331898,16615581184,52042924032,0,{}
qwen3,main,math_37_original_FT_K1,returned,16449657856,0.30519649758934975,17132599808,52042924032,0,{}
qwen3,main,math_37_FT_K1_original_metrics,returned,16449657856,1.4416837356984615,16615581184,52042924032,0,{}
qwen3,main,math_38_DT,returned,16449662464,0.5330010801553726,17644163072,52042924032,0,{}
qwen3,main,math_38_DT_positive_original_metrics,returned,16449662464,1.7163423001766205,16690950144,52042924032,0,{}
qwen3,main,math_38_original_FT_K1,returned,16449662464,0.3760928399860859,17438512640,52042924032,0,{}
qwen3,main,math_38_FT_K1_original_metrics,returned,16449662464,1.7472776509821415,16690950144,52042924032,0,{}
qwen3,main,math_39_DT,returned,16449658368,0.4446529187262058,17169411584,52042924032,0,{}
qwen3,main,math_39_DT_positive_original_metrics,returned,16449658368,1.393083531409502,16614366720,52042924032,0,{}
qwen3,main,math_39_original_FT_K1,returned,16449658368,0.27792325988411903,17127932928,52042924032,0,{}
qwen3,main,math_39_FT_K1_original_metrics,returned,16449658368,1.409038420766592,16614366720,52042924032,0,{}
qwen3,main,math_40_DT,returned,16449657344,0.4154321923851967,17018403840,52042924032,0,{}
qwen3,main,math_40_DT_positive_original_metrics,returned,16449657344,1.2687835842370987,16587623936,52042924032,0,{}
qwen3,main,math_40_original_FT_K1,returned,16449657344,0.2613271437585354,17053138944,52042924032,0,{}
qwen3,main,math_40_FT_K1_original_metrics,returned,16449657344,1.2557330392301083,16587623936,52042924032,0,{}
qwen3,main,math_41_DT,returned,16449660416,0.47286858409643173,17392728064,52042924032,0,{}
qwen3,main,math_41_DT_positive_original_metrics,returned,16449660416,1.5198695659637451,16657519616,52042924032,0,{}
qwen3,main,math_41_original_FT_K1,returned,16449660416,0.3054996244609356,17291790336,52042924032,0,{}
qwen3,main,math_41_FT_K1_original_metrics,returned,16449660416,1.5259936675429344,16657519616,52042924032,0,{}
qwen3,main,math_42_DT,returned,16449658880,0.47913504764437675,17253831680,52042924032,0,{}
qwen3,main,math_42_DT_positive_original_metrics,returned,16449658880,1.4014632776379585,16620445184,52042924032,0,{}
qwen3,main,math_42_original_FT_K1,returned,16449658880,0.27339547127485275,17156198912,52042924032,0,{}
qwen3,main,math_42_FT_K1_original_metrics,returned,16449658880,1.405338004231453,16620445184,52042924032,0,{}
qwen3,main,math_43_DT,returned,16449655808,0.4270813316106796,17023550976,52042924032,0,{}
qwen3,main,math_43_DT_positive_original_metrics,returned,16449655808,1.2769522219896317,16576681984,52042924032,0,{}
qwen3,main,math_43_original_FT_K1,returned,16449655808,0.23592520505189896,16999829504,52042924032,0,{}
qwen3,main,math_43_FT_K1_original_metrics,returned,16449655808,1.237929455935955,16576681984,52042924032,0,{}
qwen3,main,math_44_DT,returned,16449653760,0.4148203209042549,16917898752,52042924032,0,{}
qwen3,main,math_44_DT_positive_original_metrics,returned,16449653760,1.1743757165968418,16556622336,52042924032,0,{}
qwen3,main,math_44_original_FT_K1,returned,16449653760,0.21928491070866585,16929503744,52042924032,0,{}
qwen3,main,math_44_FT_K1_original_metrics,returned,16449653760,1.1522994488477707,16556622336,52042924032,0,{}
qwen3,main,math_45_DT,returned,16449661440,0.4935902915894985,17537772032,52042924032,0,{}
qwen3,main,math_45_DT_positive_original_metrics,returned,16449661440,1.5451171547174454,16675146752,52042924032,0,{}
qwen3,main,math_45_original_FT_K1,returned,16449661440,0.3446262627840042,17358517248,52042924032,0,{}
qwen3,main,math_45_FT_K1_original_metrics,returned,16449661440,1.5564206652343273,16675146752,52042924032,0,{}
qwen3,main,math_46_DT,returned,16449669632,0.6866953298449516,18186001920,52042924032,0,{}
qwen3,main,math_46_DT_positive_original_metrics,returned,16449669632,2.054814625531435,16809472512,52042924032,0,{}
qwen3,main,math_46_original_FT_K1,returned,16449669632,0.42453618720173836,18064663040,52042924032,0,{}
qwen3,main,math_46_FT_K1_original_metrics,returned,16449669632,2.089217435568571,16809472512,52042924032,0,{}
qwen3,main,math_47_DT,returned,16449661440,0.493786983191967,17510577152,52042924032,0,{}
qwen3,main,math_47_DT_positive_original_metrics,returned,16449661440,1.5657296516001225,16681224192,52042924032,0,{}
qwen3,main,math_47_DT_signed_original_metrics,returned,16449661440,1.5807487666606903,16681224192,52042924032,0,{}
qwen3,main,math_47_original_FT_K1,returned,16449661440,0.39104144275188446,17386814464,52042924032,0,{}
qwen3,main,math_47_FT_K1_original_metrics,returned,16449661440,1.5604280829429626,16681224192,52042924032,0,{}
qwen3,main,math_48_DT,returned,16449664512,0.6314276829361916,17861027840,52042924032,0,{}
qwen3,main,math_48_DT_positive_original_metrics,returned,16449664512,1.969608400017023,16744435200,52042924032,0,{}
qwen3,main,math_48_original_FT_K1,returned,16449664512,0.4173269607126713,17693943296,52042924032,0,{}
qwen3,main,math_48_FT_K1_original_metrics,returned,16449664512,1.9457306861877441,16744435200,52042924032,0,{}
qwen3,main,math_49_DT,returned,16449659392,0.5059792846441269,17344236032,52042924032,0,{}
qwen3,main,math_49_DT_positive_original_metrics,returned,16449659392,1.491557203233242,16640500736,52042924032,0,{}
qwen3,main,math_49_original_FT_K1,returned,16449659392,0.3563731126487255,17216407552,52042924032,0,{}
qwen3,main,math_49_FT_K1_original_metrics,returned,16449659392,1.5157230496406555,16640500736,52042924032,0,{}
qwen3,main,math_50_DT,returned,16449664512,0.6226741001009941,17748263936,52042924032,0,{}
qwen3,main,math_50_DT_positive_original_metrics,returned,16449664512,1.848419677466154,16725594624,52042924032,0,{}
qwen3,main,math_50_original_FT_K1,returned,16449664512,0.4026592969894409,17600596480,52042924032,0,{}
qwen3,main,math_50_FT_K1_original_metrics,returned,16449664512,1.8667828626930714,16725594624,52042924032,0,{}
qwen3,main,math_51_DT,returned,16449656832,0.45100490003824234,17033368064,52042924032,0,{}
qwen3,main,math_51_DT_positive_original_metrics,returned,16449656832,1.3571744114160538,16580330496,52042924032,0,{}
qwen3,main,math_51_original_FT_K1,returned,16449656832,0.23374301195144653,17016213504,52042924032,0,{}
qwen3,main,math_51_FT_K1_original_metrics,returned,16449656832,1.1225847266614437,16580330496,52042924032,0,{}
qwen3,main,math_52_DT,returned,16449656832,0.3929644078016281,17085005312,52042924032,0,{}
qwen3,main,math_52_DT_positive_original_metrics,returned,16449656832,1.1227088086307049,16591269888,52042924032,0,{}
qwen3,main,math_52_DT_signed_original_metrics,returned,16449656832,1.1283216252923012,16591269888,52042924032,0,{}
qwen3,main,math_52_original_FT_K1,returned,16449656832,0.2362014502286911,17034006528,52042924032,0,{}
qwen3,main,math_52_FT_K1_original_metrics,returned,16449656832,1.1290635876357555,16591269888,52042924032,0,{}
qwen3,main,math_53_DT,returned,16449659392,0.45049287378787994,17264592896,52042924032,0,{}
qwen3,main,math_53_DT_positive_original_metrics,returned,16449659392,1.273091122508049,16627130368,52042924032,0,{}
qwen3,main,math_53_original_FT_K1,returned,16449659392,0.27486125752329826,17174921728,52042924032,0,{}
qwen3,main,math_53_FT_K1_original_metrics,returned,16449659392,1.273067831993103,16627130368,52042924032,0,{}
qwen3,main,math_54_DT,returned,16449660416,0.4403906688094139,17225257984,52042924032,0,{}
qwen3,main,math_54_DT_positive_original_metrics,returned,16449660416,1.3134217709302902,16645973504,52042924032,0,{}
qwen3,main,math_54_original_FT_K1,returned,16449660416,0.2781427428126335,17236584960,52042924032,0,{}
qwen3,main,math_54_FT_K1_original_metrics,returned,16449660416,1.3378745652735233,16645973504,52042924032,0,{}
qwen3,main,math_55_DT,returned,16449667072,0.6023045852780342,18176037376,52042924032,0,{}
qwen3,main,math_55_DT_positive_original_metrics,returned,16449667072,2.0748726166784763,16776042496,52042924032,0,{}
qwen3,main,math_55_original_FT_K1,returned,16449667072,0.43410108610987663,17884451328,52042924032,0,{}
qwen3,main,math_55_FT_K1_original_metrics,returned,16449667072,2.143555488437414,16776042496,52042924032,0,{}
qwen3,main,math_56_DT,returned,16449659392,0.49761921912431717,17291723776,52042924032,0,{}
qwen3,main,math_56_DT_positive_original_metrics,returned,16449659392,1.4934477992355824,16630776832,52042924032,0,{}
qwen3,main,math_56_original_FT_K1,returned,16449659392,0.3234725147485733,17191797248,52042924032,0,{}
qwen3,main,math_56_FT_K1_original_metrics,returned,16449659392,1.4730379804968834,16630776832,52042924032,0,{}
qwen3,main,math_57_DT,returned,16449662464,0.6018406189978123,17603174912,52042924032,0,{}
qwen3,main,math_57_DT_positive_original_metrics,returned,16449662464,1.811290368437767,16697027584,52042924032,0,{}
qwen3,main,math_57_DT_signed_original_metrics,returned,16449662464,1.8143036253750324,16697027584,52042924032,0,{}
qwen3,main,math_57_original_FT_K1,returned,16449662464,0.41395027190446854,17456410624,52042924032,0,{}
qwen3,main,math_57_FT_K1_original_metrics,returned,16449662464,1.826152727007866,16697027584,52042924032,0,{}
qwen3,main,math_58_DT,returned,16449665536,0.6383578293025494,17830060544,52042924032,0,{}
qwen3,main,math_58_DT_positive_original_metrics,returned,16449665536,1.823268599808216,16745044480,52042924032,0,{}
qwen3,main,math_58_original_FT_K1,returned,16449665536,0.38526758551597595,17702368768,52042924032,0,{}
qwen3,main,math_58_FT_K1_original_metrics,returned,16449665536,1.7948489412665367,16745044480,52042924032,0,{}
qwen3,main,math_59_DT,returned,16449656832,0.4387597069144249,17166996480,52042924032,0,{}
qwen3,main,math_59_DT_positive_original_metrics,returned,16449656832,1.3239247612655163,16602816512,52042924032,0,{}
qwen3,main,math_59_original_FT_K1,returned,16449656832,0.2795600928366184,17077059584,52042924032,0,{}
qwen3,main,math_59_FT_K1_original_metrics,returned,16449656832,1.3591054528951645,16602816512,52042924032,0,{}
qwen3,main,math_60_DT,returned,16449653760,0.4337223134934902,16811213312,52042924032,0,{}
qwen3,main,math_60_DT_positive_original_metrics,returned,16449653760,1.2964740544557571,16538390016,52042924032,0,{}
qwen3,main,math_60_original_FT_K1,returned,16449653760,0.2363518737256527,16892994048,52042924032,0,{}
qwen3,main,math_60_FT_K1_original_metrics,returned,16449653760,1.3433700576424599,16538390016,52042924032,0,{}
qwen3,main,math_61_DT,returned,16449655808,0.45101751759648323,17017067520,52042924032,0,{}
qwen3,main,math_61_DT_positive_original_metrics,returned,16449655808,1.3616948314011097,16572427264,52042924032,0,{}
qwen3,main,math_61_original_FT_K1,returned,16449655808,0.267457265406847,16981425664,52042924032,0,{}
qwen3,main,math_61_FT_K1_original_metrics,returned,16449655808,1.299655970185995,16572427264,52042924032,0,{}
qwen3,main,math_62_DT,returned,16449656832,0.45130863040685654,17069863936,52042924032,0,{}
qwen3,main,math_62_DT_positive_original_metrics,returned,16449656832,1.3060278370976448,16587015168,52042924032,0,{}
qwen3,main,math_62_original_FT_K1,returned,16449656832,0.30988573282957077,17050769920,52042924032,0,{}
qwen3,main,math_62_FT_K1_original_metrics,returned,16449656832,1.3578054122626781,16587015168,52042924032,0,{}
qwen3,main,math_63_DT,returned,16449660416,0.47220685705542564,17394607104,52042924032,0,{}
qwen3,main,math_63_DT_positive_original_metrics,returned,16449660416,1.5072760097682476,16652657664,52042924032,0,{}
qwen3,main,math_63_original_FT_K1,returned,16449660416,0.3146602660417557,17266046464,52042924032,0,{}
qwen3,main,math_63_FT_K1_original_metrics,returned,16449660416,1.4838694036006927,16652657664,52042924032,0,{}
qwen3,main,math_64_DT,returned,16449660416,0.47853053733706474,17424559616,52042924032,0,{}
qwen3,main,math_64_DT_positive_original_metrics,returned,16449660416,1.4665256813168526,16668459008,52042924032,0,{}
qwen3,main,math_64_DT_signed_original_metrics,returned,16449660416,1.45883160084486,16668459008,52042924032,0,{}
qwen3,main,math_64_original_FT_K1,returned,16449660416,0.31199103593826294,17327744512,52042924032,0,{}
qwen3,main,math_64_FT_K1_original_metrics,returned,16449660416,1.4550827406346798,16668459008,52042924032,0,{}
qwen3,main,math_65_DT,returned,16449656832,0.4021546207368374,17079722496,52042924032,0,{}
qwen3,main,math_65_DT_positive_original_metrics,returned,16449656832,1.247251894325018,16593092608,52042924032,0,{}
qwen3,main,math_65_original_FT_K1,returned,16449656832,0.25858234986662865,17040270848,52042924032,0,{}
qwen3,main,math_65_FT_K1_original_metrics,returned,16449656832,1.2456835210323334,16593092608,52042924032,0,{}
qwen3,main,math_66_DT,returned,16449667072,0.6851709857583046,18263921664,52042924032,0,{}
qwen3,main,math_66_DT_positive_original_metrics,returned,16449667072,2.235166259109974,16790628352,52042924032,0,{}
qwen3,main,math_66_original_FT_K1,returned,16449667072,0.48739491403102875,17954677248,52042924032,0,{}
qwen3,main,math_66_FT_K1_original_metrics,returned,16449667072,2.212507039308548,16790628352,52042924032,0,{}
qwen3,main,math_67_DT,returned,16449656832,0.4627842865884304,17111425024,52042924032,0,{}
qwen3,main,math_67_DT_positive_original_metrics,returned,16449656832,1.3356238976120949,16596739072,52042924032,0,{}
qwen3,main,math_67_original_FT_K1,returned,16449656832,0.3000735491514206,17052978688,52042924032,0,{}
qwen3,main,math_67_FT_K1_original_metrics,returned,16449656832,1.3643119744956493,16596739072,52042924032,0,{}
qwen3,main,math_68_DT,returned,16449658880,0.5062376782298088,17327642112,52042924032,0,{}
qwen3,main,math_68_DT_positive_original_metrics,returned,16449658880,1.461023673415184,16633207296,52042924032,0,{}
qwen3,main,math_68_DT_signed_original_metrics,returned,16449658880,1.457067545503378,16633207296,52042924032,0,{}
qwen3,main,math_68_original_FT_K1,returned,16449658880,0.31683097407221794,17204111360,52042924032,0,{}
qwen3,main,math_68_FT_K1_original_metrics,returned,16449658880,1.4784086346626282,16633207296,52042924032,0,{}
qwen3,main,math_69_DT,returned,16449656832,0.46051376312971115,17099270144,52042924032,0,{}
qwen3,main,math_69_DT_positive_original_metrics,returned,16449656832,1.4218666926026344,16596739072,52042924032,0,{}
qwen3,main,math_69_original_FT_K1,returned,16449656832,0.28530316799879074,17053038080,52042924032,0,{}
qwen3,main,math_69_FT_K1_original_metrics,returned,16449656832,1.3598467037081718,16596739072,52042924032,0,{}
qwen3,main,math_70_DT,returned,16449656832,0.4890894815325737,17077450752,52042924032,0,{}
qwen3,main,math_70_DT_positive_original_metrics,returned,16449656832,1.3821082077920437,16589446144,52042924032,0,{}
qwen3,main,math_70_original_FT_K1,returned,16449656832,0.28014467656612396,17027552768,52042924032,0,{}
qwen3,main,math_70_FT_K1_original_metrics,returned,16449656832,1.3423076048493385,16589446144,52042924032,0,{}
qwen3,main,math_71_DT,returned,16449661440,0.5331280529499054,17471006720,52042924032,0,{}
qwen3,main,math_71_DT_positive_original_metrics,returned,16449661440,1.5631079003214836,16671500288,52042924032,0,{}
qwen3,main,math_71_DT_signed_original_metrics,returned,16449661440,1.546447079628706,16671500288,52042924032,0,{}
qwen3,main,math_71_original_FT_K1,returned,16449661440,0.3280557431280613,17342560768,52042924032,0,{}
qwen3,main,math_71_FT_K1_original_metrics,returned,16449661440,1.581975296139717,16671500288,52042924032,0,{}
qwen3,main,math_72_DT,returned,16449656832,0.4636295586824417,17067044864,52042924032,0,{}
qwen3,main,math_72_DT_positive_original_metrics,returned,16449656832,1.4031969122588634,16585192448,52042924032,0,{}
qwen3,main,math_72_original_FT_K1,returned,16449656832,0.27365515008568764,17037715968,52042924032,0,{}
qwen3,main,math_72_FT_K1_original_metrics,returned,16449656832,1.3418296724557877,16585192448,52042924032,0,{}
qwen3,main,math_73_DT,returned,16449656832,0.4724313095211983,17124848128,52042924032,0,{}
